# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = ode_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = ode_3.data.R
# init = 2 (Default)
# random
#   seed = 3218298947
# output
#   file = ode_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y0.1,y0.2,sigma.1,sigma.2,theta.1,y_hat.1.1,y_hat.2.1,y_hat.3.1,y_hat.4.1,y_hat.5.1,y_hat.6.1,y_hat.7.1,y_hat.8.1,y_hat.9.1,y_hat.10.1,y_hat.11.1,y_hat.12.1,y_hat.13.1,y_hat.14.1,y_hat.15.1,y_hat.16.1,y_hat.17.1,y_hat.18.1,y_hat.19.1,y_hat.20.1,y_hat.21.1,y_hat.22.1,y_hat.23.1,y_hat.24.1,y_hat.25.1,y_hat.26.1,y_hat.27.1,y_hat.28.1,y_hat.29.1,y_hat.30.1,y_hat.31.1,y_hat.32.1,y_hat.33.1,y_hat.34.1,y_hat.35.1,y_hat.36.1,y_hat.37.1,y_hat.38.1,y_hat.39.1,y_hat.40.1,y_hat.41.1,y_hat.42.1,y_hat.43.1,y_hat.44.1,y_hat.45.1,y_hat.46.1,y_hat.47.1,y_hat.48.1,y_hat.49.1,y_hat.50.1,y_hat.51.1,y_hat.52.1,y_hat.53.1,y_hat.54.1,y_hat.55.1,y_hat.56.1,y_hat.57.1,y_hat.58.1,y_hat.59.1,y_hat.60.1,y_hat.61.1,y_hat.62.1,y_hat.63.1,y_hat.64.1,y_hat.65.1,y_hat.66.1,y_hat.67.1,y_hat.68.1,y_hat.69.1,y_hat.70.1,y_hat.71.1,y_hat.72.1,y_hat.73.1,y_hat.74.1,y_hat.75.1,y_hat.76.1,y_hat.77.1,y_hat.78.1,y_hat.79.1,y_hat.80.1,y_hat.81.1,y_hat.82.1,y_hat.83.1,y_hat.84.1,y_hat.85.1,y_hat.86.1,y_hat.87.1,y_hat.88.1,y_hat.89.1,y_hat.90.1,y_hat.91.1,y_hat.92.1,y_hat.93.1,y_hat.94.1,y_hat.95.1,y_hat.96.1,y_hat.97.1,y_hat.98.1,y_hat.99.1,y_hat.100.1,y_hat.1.2,y_hat.2.2,y_hat.3.2,y_hat.4.2,y_hat.5.2,y_hat.6.2,y_hat.7.2,y_hat.8.2,y_hat.9.2,y_hat.10.2,y_hat.11.2,y_hat.12.2,y_hat.13.2,y_hat.14.2,y_hat.15.2,y_hat.16.2,y_hat.17.2,y_hat.18.2,y_hat.19.2,y_hat.20.2,y_hat.21.2,y_hat.22.2,y_hat.23.2,y_hat.24.2,y_hat.25.2,y_hat.26.2,y_hat.27.2,y_hat.28.2,y_hat.29.2,y_hat.30.2,y_hat.31.2,y_hat.32.2,y_hat.33.2,y_hat.34.2,y_hat.35.2,y_hat.36.2,y_hat.37.2,y_hat.38.2,y_hat.39.2,y_hat.40.2,y_hat.41.2,y_hat.42.2,y_hat.43.2,y_hat.44.2,y_hat.45.2,y_hat.46.2,y_hat.47.2,y_hat.48.2,y_hat.49.2,y_hat.50.2,y_hat.51.2,y_hat.52.2,y_hat.53.2,y_hat.54.2,y_hat.55.2,y_hat.56.2,y_hat.57.2,y_hat.58.2,y_hat.59.2,y_hat.60.2,y_hat.61.2,y_hat.62.2,y_hat.63.2,y_hat.64.2,y_hat.65.2,y_hat.66.2,y_hat.67.2,y_hat.68.2,y_hat.69.2,y_hat.70.2,y_hat.71.2,y_hat.72.2,y_hat.73.2,y_hat.74.2,y_hat.75.2,y_hat.76.2,y_hat.77.2,y_hat.78.2,y_hat.79.2,y_hat.80.2,y_hat.81.2,y_hat.82.2,y_hat.83.2,y_hat.84.2,y_hat.85.2,y_hat.86.2,y_hat.87.2,y_hat.88.2,y_hat.89.2,y_hat.90.2,y_hat.91.2,y_hat.92.2,y_hat.93.2,y_hat.94.2,y_hat.95.2,y_hat.96.2,y_hat.97.2,y_hat.98.2,y_hat.99.2,y_hat.100.2
# Adaptation terminated
# Step size = 0.692819
# Diagonal elements of inverse mass matrix:
# 0.0129371, 0.0176323, 0.00556931, 0.00520697, 0.00532921
83.7732,0.933264,0.692819,3,7,0,-81.6296,1.2483,-0.00279092,0.400832,0.44929,0.735236,1.18925,1.3002,1.12017,1.21159,1.30981,1.06069,0.998964,0.889019,0.917059,0.688996,0.824246,0.645634,0.451274,0.354889,0.42302,0.366244,0.345249,0.202442,0.137216,0.12898,0.0293981,0.0233592,-0.0492033,-0.150868,-0.110377,-0.256358,-0.28663,-0.397839,-0.385174,-0.286409,-0.357265,-0.230248,-0.252234,-0.291885,-0.319207,-0.287099,-0.171412,-0.231509,-0.228292,-0.418355,-0.0982429,-0.0920829,-0.155438,0.180777,0.231752,0.189103,0.263296,0.329465,0.254205,0.282922,0.286661,0.232377,0.166338,0.157977,0.130994,0.390403,-0.0245352,-0.00689312,-0.0854209,0.0531775,-0.0964802,-0.0691195,-0.149481,-0.260869,-0.0118977,-0.300465,-0.0210241,-0.122726,-0.222358,0.00181435,0.0215411,0.0165592,-0.105891,0.154587,0.165546,0.163588,0.264899,0.0217532,0.113207,0.0868443,0.0811596,0.162604,0.104008,0.0780471,-0.0358236,0.0482378,0.0608472,-0.145655,-0.156528,-0.000747736,-0.124209,-0.0351197,0.0563181,-0.344406,-0.0386122,-0.156051,0.0634988,-0.0393171,-0.103437,-0.0426894,-0.0696192,-0.243318,-0.426251,-0.501039,-0.491069,-0.48581,-0.687381,-0.790942,-0.709686,-0.710392,-0.630636,-0.700067,-0.747003,-0.701244,-0.908505,-0.749539,-0.830687,-0.727798,-0.734508,-0.691903,-0.689061,-0.586444,-0.466382,-0.386015,-0.492139,-0.421658,-0.272262,-0.0277044,-0.040911,-0.196149,-0.0844724,0.0362073,0.106236,0.155913,0.0644748,0.102324,-0.0604357,0.302683,0.0762292,0.226152,0.177556,0.202672,0.16554,0.149678,0.382002,0.00997683,0.0222981,0.142981,-0.0540245,0.146747,0.0705707,-0.0695514,-0.100483,-0.132104,-0.0958155,-0.114483,-0.0638035,-0.154327,-0.0885733,0.0516463,-0.176942,-0.12278,-0.18315,-0.0445899,-0.0864634,-0.0649246,0.0231302,-0.0245924,0.0699797,0.274364,0.194295,0.169642,0.118831,-0.015167,0.0979087,0.136434,-0.0817346,-0.150658,0.152831,-0.0979245,0.068185,-0.144299,-0.141073,-0.0718391,-0.103471,-0.0327492,-0.0455616,0.0117623,0.0211584,0.0874604,0.0547721,-0.0204322,-0.043982,0.013742,-0.0943293,-0.0569384,0.0191941,-0.107995,0.0449492,-0.129146
83.1123,0.905391,0.692819,3,11,0,-80.9548,1.20395,-0.195869,0.456989,0.393282,0.613917,1.23043,1.02671,1.14581,1.29265,1.10255,0.925942,0.817229,0.773766,0.50156,0.68079,0.558848,0.451521,0.382461,0.461353,0.365749,0.0044437,0.181012,0.147277,0.0377514,-0.0511072,-0.276827,-0.00095875,-0.431335,-0.476502,-0.457963,-0.496766,-0.344386,-0.469166,-0.37301,-0.419852,-0.379523,-0.334343,-0.325959,-0.504643,-0.48999,-0.473655,-0.36818,-0.244574,-0.356176,-0.395726,-0.142702,0.0761144,0.0885715,0.0387172,0.253061,0.365724,0.504217,0.561936,0.483992,0.600365,0.526384,0.504724,0.47547,0.36027,0.0619685,-0.0823758,0.000791936,0.0906984,-0.0931724,-0.163535,-0.350999,-0.219548,-0.311971,-0.344954,-0.25325,0.011452,-0.132476,-0.185112,-0.0221207,0.0218974,-0.199603,0.0621424,0.268057,0.195089,0.200131,0.181158,0.173208,0.0823822,0.406283,0.188248,0.23894,0.181151,0.0460053,0.105039,-0.0163103,0.0647835,-0.041116,0.00785722,0.037223,-0.18042,-0.0059872,-0.215195,-0.0530578,-0.0527805,0.0422961,-0.0965787,0.171965,0.0162198,-0.150624,0.0977101,-0.185969,-0.303709,-0.482116,-0.480091,-0.624139,-0.809715,-0.826587,-0.654991,-0.70095,-0.68738,-0.737228,-0.664089,-0.794856,-0.978057,-0.918535,-0.789068,-0.791853,-0.484636,-0.692092,-0.452209,-0.467197,-0.582348,-0.532116,-0.37789,-0.105651,-0.311638,-0.338472,-0.0307447,-0.183421,-0.157379,-0.0840896,0.070668,0.222529,0.0882442,0.177715,0.0907717,0.153686,0.251358,0.186977,0.13355,0.165093,0.294348,0.232038,0.309239,0.100815,0.0749153,-0.0398586,0.30401,-0.0431782,-0.0550605,-0.0649497,-0.064277,-0.354496,-0.0944557,-0.145479,-0.233427,-0.127252,-0.210776,-0.0650937,-0.0388509,-0.085446,-0.0972432,0.0251696,0.00116708,0.0209653,0.0999948,0.146079,0.144084,0.0569198,-0.13997,0.109577,0.0100778,-0.043057,0.179435,0.134278,-0.114744,0.0356261,-0.0904185,-0.066889,-0.0204747,-0.0786948,-0.208852,0.029221,-0.0292324,-0.117433,-0.0765076,0.00822463,-0.0132999,-0.123421,-0.211524,0.0121947,0.0833294,-0.146219,0.132501,0.0776317,0.133053,-0.0926706,0.041729,0.273507,0.0639157
84.5455,1,0.692819,2,3,0,-82.2047,1.13863,0.122196,0.378821,0.361101,0.685956,1.10337,1.13137,1.19418,1.09914,0.994547,1.25011,1.19552,0.945047,0.862807,0.832308,0.692489,0.587377,0.711871,0.453978,0.542689,0.395765,0.228977,0.0952689,0.0687224,0.151203,0.0667363,0.0846471,-0.18702,-0.0876497,-0.138337,-0.0822593,-0.183835,-0.302708,-0.460163,-0.492504,-0.351468,-0.181123,-0.397463,-0.341491,-0.535127,-0.458978,-0.399621,-0.314897,-0.29518,-0.38237,-0.194555,-0.125501,-0.175851,0.0671032,0.0788693,0.203481,0.1827,0.0942382,0.227533,0.32866,0.214242,0.290245,0.0407113,0.110288,0.197409,0.160956,0.0559871,0.0450803,-0.0634506,-0.0727589,-0.136968,-0.214698,-0.252441,-0.159446,-0.190574,-0.329724,-0.211892,-0.139283,-0.170608,-0.0332213,-0.0703093,-0.00580603,0.0526088,0.205227,0.156472,0.198012,0.279765,0.0969415,0.145236,0.0663236,0.175344,0.267569,0.0561506,0.157549,0.055964,-0.0385266,0.00837725,-0.266137,-0.0814773,0.00629157,0.00643565,0.0336323,-0.244267,-0.141177,-0.0207725,-0.0508107,-0.111706,0.122912,-0.081105,-0.0662899,-0.110102,-0.0422451,-0.121593,-0.445457,-0.289084,-0.39267,-0.55209,-0.4858,-0.572027,-0.639952,-0.623807,-0.790976,-0.923498,-0.601546,-0.733396,-0.94997,-0.724308,-0.836031,-0.705165,-0.555997,-0.510684,-0.676169,-0.578112,-0.390909,-0.488893,-0.492452,-0.275064,-0.312839,-0.184969,-0.17744,-0.138876,-0.0594399,0.0460963,-0.0517788,0.175559,-0.0485918,0.0388132,0.0817183,0.16745,0.0388589,0.197525,0.0837069,0.207322,0.0967061,0.0443438,0.027013,0.037692,0.253377,-0.0505242,-0.0135457,0.104166,0.0140236,-0.0433727,-0.154596,-0.0233922,-0.0600016,-0.0726799,-0.120523,-0.152875,0.031417,-0.0199017,-0.110626,0.0650224,0.0443485,-0.0618901,0.0499695,0.175058,0.0186044,0.178919,0.242569,-0.11304,0.0710043,0.160356,-0.0868798,0.0495443,0.0139685,-0.134209,-0.0797065,0.0084881,0.0647717,-0.0825615,0.0337307,-0.164403,0.215036,-0.027261,-0.219943,-0.0926384,-0.115796,-0.182005,-0.129838,0.0827784,-0.0444245,0.091874,-0.0319829,0.106629,0.0187512,0.132399,0.019896,0.0516791,0.0881058
82.2484,0.925658,0.692819,3,7,0,-80.4577,1.26119,-0.038442,0.476442,0.349832,0.606674,1.3043,1.33988,1.13782,0.965772,1.13972,0.976126,0.995755,0.890808,0.720796,0.750988,0.654807,0.517455,0.526346,0.584542,0.196538,0.348255,0.221023,0.0788495,0.0464949,0.0428244,-0.158011,-0.0791365,-0.274012,-0.298839,-0.282204,-0.311522,-0.448451,-0.458411,-0.315938,-0.325374,-0.551527,-0.509933,-0.526694,-0.546869,-0.49042,-0.585492,-0.459074,-0.463201,-0.17913,-0.462892,-0.237544,-0.0731951,-0.0151116,0.264099,0.33006,0.349639,0.308175,0.319312,0.501902,0.63022,0.360389,0.483052,0.258869,0.147557,0.249852,0.0613779,-0.00450449,-0.187988,-0.0364602,-0.137382,-0.242806,-0.280937,-0.364124,-0.271982,-0.2618,-0.171545,-0.436234,-0.142942,-0.138554,-0.0267898,-0.0387221,0.0216586,0.178885,-0.0796653,0.118001,0.16341,0.226515,0.215076,0.257594,0.13474,0.209471,0.0761048,0.037267,0.0341853,0.0621508,0.060753,0.0861584,-0.182701,-0.174353,-0.243817,-0.1555,-0.0492252,-0.18131,-0.081671,-0.237063,-0.23728,-0.111081,-0.124958,0.00697296,-0.153676,-0.21989,-0.238658,-0.235169,-0.353369,-0.509261,-0.904055,-0.548851,-0.665261,-0.938087,-0.886289,-0.915073,-0.786198,-0.621445,-0.736236,-0.798671,-0.784422,-0.905621,-0.715087,-0.68265,-0.762221,-0.53054,-0.559779,-0.344583,-0.474248,-0.364351,-0.392248,-0.379878,-0.0827866,-0.061053,0.0162846,-0.0624133,-0.0376458,-0.0588936,0.121527,0.0774801,0.251475,0.114385,0.40214,0.315598,0.465128,0.520124,0.286123,0.559741,0.158562,0.301899,-0.0564764,0.254431,-0.0501652,0.0669875,-0.0302132,-0.117876,-0.153936,-0.16041,-0.011605,0.0307329,-0.165668,-0.198795,-0.198115,-0.116484,-0.171985,0.0168373,0.194659,0.0779232,0.124254,-0.0930248,0.0954701,0.0909911,0.135022,0.145241,0.17482,0.131528,0.194208,0.0752855,0.168241,-0.0171523,0.204769,0.0087506,-0.1265,0.0888174,0.0244595,-0.158085,-0.0813151,-0.00948111,-0.251773,-0.0881182,-0.0467025,-0.0422467,-0.145773,-0.0795194,0.00574983,-0.0552664,0.0754101,0.190327,0.19292,0.167309,-0.108865,0.0251133,-0.101725,0.135662,0.0998724
86.4038,0.748741,0.692819,2,3,0,-80.461,1.10415,0.0219195,0.414315,0.391775,0.639614,1.11475,0.922513,1.00658,1.24178,0.912928,1.02341,0.891617,0.748515,0.778685,0.745681,0.521165,0.60296,0.492736,0.344067,0.336061,0.189653,0.254395,0.33861,0.228134,-0.019202,-0.214777,-0.00361608,-0.131734,-0.122218,-0.465908,-0.286941,-0.319033,-0.400224,-0.196683,-0.42796,-0.397134,-0.444366,-0.47749,-0.35751,-0.463543,-0.557521,-0.321577,-0.502701,-0.378522,-0.318596,-0.247402,0.0544269,-0.0134658,0.268552,0.151162,0.220777,0.173874,0.215368,0.558958,0.267557,0.347957,0.365924,0.41051,0.0541488,0.172292,-0.00414057,-0.0961112,-0.224278,-0.0626719,-0.0753822,-0.242544,-0.243999,-0.146615,-0.176405,-0.216328,-0.177676,-0.361495,-0.183275,-0.185803,-0.0279299,-0.0165773,0.0164124,-0.0306068,-0.11186,-0.0961132,0.286196,0.094432,-0.0379488,0.133219,0.218072,0.227631,-0.0321333,0.0367696,0.18775,0.126837,0.111802,-0.00758288,-0.108329,0.0376671,-0.104203,-0.0975501,-0.214617,0.0969839,0.00338074,-0.0797041,-0.0392263,-0.241938,0.0658186,-0.0567614,0.178848,-0.0947303,0.0158446,-0.257022,-0.426453,-0.617833,-0.471357,-0.574946,-0.615352,-0.52879,-0.702267,-0.610024,-0.833294,-0.788544,-0.399706,-0.878037,-0.70117,-0.749911,-0.627794,-0.717587,-0.488812,-0.509495,-0.527262,-0.386642,-0.497705,-0.608708,-0.347422,-0.222689,-0.125823,-0.178916,-0.286233,-0.0833279,-0.154507,0.17543,0.036721,0.144229,-0.00518714,0.101184,0.0938177,0.41951,0.08524,0.155689,0.32773,0.303944,0.30998,0.329415,0.0804176,-0.0400898,0.169663,-0.0360573,-0.00968774,-0.0567445,-0.0831861,0.0808862,-0.132105,0.0674475,0.151546,-0.0761053,-0.105169,-0.0296712,0.0755296,-0.0592894,-0.105207,-0.23463,0.0975964,-0.107491,-0.0951979,0.0139066,0.0872074,-0.0158219,-0.0414503,0.0601257,-0.169748,0.00828378,-0.0469522,0.0762659,0.121677,0.0128597,0.201288,0.14871,0.0181286,0.0390703,-0.292528,-0.0126035,-0.192301,0.119887,-0.107,-0.186705,-0.105583,-0.122722,0.197548,-0.117319,-0.00817163,0.0309942,-0.107826,-0.0326209,-0.0833652,-0.00419554,0.11085,-0.0784407,-0.0361919
84.9996,0.733401,0.692819,2,3,0,-81.8412,1.26364,-0.0898515,0.445634,0.349256,0.688671,1.15863,1.31987,1.14398,1.15824,0.78669,1.02136,0.890485,1.01339,0.811643,0.677509,0.628475,0.600328,0.569525,0.471049,0.325491,0.264632,0.240634,0.267796,0.191133,0.0758312,-0.0465045,-0.149193,-0.332845,-0.213616,-0.460998,-0.419837,-0.46375,-0.534321,-0.319371,-0.20699,-0.38262,-0.516119,-0.555516,-0.432457,-0.530493,-0.406212,-0.429683,-0.333291,-0.3269,-0.276385,-0.228352,-0.0551269,-0.123052,0.0940347,0.233291,0.351485,0.34796,0.452103,0.344356,0.285241,0.301953,0.398105,0.311322,0.136324,-0.0680906,0.150843,0.160753,-0.121967,-0.230978,-0.323249,-0.229909,-0.198207,-0.220968,-0.289879,-0.304909,-0.25028,0.0110916,-0.148766,-0.201738,-0.083647,-0.0571778,0.115601,0.149235,-0.0368953,0.0163755,0.178431,0.154734,0.0311674,0.0459544,0.115259,0.119234,-0.105129,0.038241,0.0985888,0.129535,0.0212324,-0.107327,0.00507842,-0.259893,-0.145789,-0.178352,0.0583611,-0.142431,-0.171722,-0.106688,-0.0988707,0.179979,0.132941,0.125595,-0.104061,-0.338692,-0.287645,-0.29454,-0.661872,-0.417775,-0.636026,-0.793462,-0.676439,-0.560998,-0.889975,-0.680924,-0.824355,-0.739129,-0.811459,-0.605394,-0.669333,-0.877196,-0.623799,-0.673656,-0.700585,-0.566525,-0.442956,-0.499984,-0.364975,-0.321177,-0.323616,-0.306585,-0.220749,-0.155217,-0.19691,-0.0802471,-0.0603709,0.00388667,0.111139,0.011292,0.0957493,0.0449668,0.138713,0.297086,0.186199,0.261612,0.209707,0.0247202,0.224359,0.131518,0.00675959,0.230993,0.0721725,-0.186529,0.0401639,0.0375496,-0.102699,-0.287361,-0.0593258,-0.0503527,-0.21371,-0.0197975,-0.161723,-0.0290634,-0.246817,-0.012486,-0.105498,-0.168056,0.033134,0.131682,0.0460436,-0.0766388,0.0942056,0.103358,0.0484313,-0.0591676,-0.0477192,0.140087,0.276666,0.133595,0.0613641,-0.0275776,-0.0384217,-0.0733624,0.137768,-0.0708317,-0.249481,0.203053,-0.00321061,-0.0647748,0.0500295,0.0547322,-0.0447104,-0.1324,0.102262,0.014754,0.0365963,-0.0686472,0.160297,0.0374417,0.0793921,0.0188358,-0.0317143,-0.00179756,0.022182
