[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[103.41203249471644,103.4539684325493,103.4399584266492,103.42718125211537,103.41470070926732,103.40248633329428,103.39053202721314,103.37883285931251,103.3673826773684,103.35617643735506,103.34520892988209,103.33447514387576,103.32396997141458,103.31368850692338,103.30362632439382,103.29377824287442,103.28413996330416,103.2747074016039,103.2654755458942,103.25644043681216,103.2475976058765,103.23894343502434]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[101.4673208194194,101.49674670751956,101.48484099992469,101.47286594293377,101.46126625273106,101.45004033744038,101.43917628195595,101.42866258168749,101.41848778483238,101.4086410790438,101.39911181779244,101.38988978462804,101.38096508145108,101.37232811452255,101.36396961380517,101.35588059538122,101.34805237588616,101.34047654319492,101.33314491065848,101.32604975871214,101.31918329042702,101.31253824126867]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[101.85830144197827,101.88175003550091,101.87255935413894,101.86326819707168,101.85426188684875,101.84554047198111,101.83709506233487,101.82891704279086,101.82099780560836,101.81332932789745,101.80590349348302,101.79871279783445,101.7917496398299,101.78500694327253,101.7784776348718,101.77215502533612,101.76603253075409,101.76010383906828,101.75436280614578,101.74880349503425,101.74342015316046,101.73820721328316]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[101.07566537929749,101.09976323896198,101.09112298788692,101.08242081217637,101.07396246169668,101.06574798006258,101.05777047144561,101.05002314084234,101.04249930918698,101.035192557993,101.02809661103521,101.02120539021749,101.01451297452135,101.00801366862393,101.00170187576697,100.99557215422698,100.98961929691424,100.98383818353682,100.97822386177687,100.97277153619791,100.96747648059288,100.96233421156796]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[101.52195605701773,101.54743319600377,101.53325129712717,101.52005559276058,101.50731584434834,101.4950038280386,101.48310488340594,101.47160515095665,101.46049123728348,101.4497501893237,101.43936951551052,101.42933709632943,101.41964127052364,101.41027075279437,101.40121459743926,101.39246228397236,101.38400361087021,101.37582873140563,101.36792810871046,101.3602925670718,101.35291317796224,101.34578138953626]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[100.78385374278173,100.80064922147233,100.79588167283441,100.79123412202463,100.78668955387472,100.78224513947693,100.77789868323825,100.77364800582806,100.76949099299692,100.76542560002957,100.76144979590127,100.75756159755463,100.75375909544404,100.75004038879128,100.74640361913625,100.74284701155572,100.73936877576759,100.73596717636575,100.73264056243615,100.7293872474905,100.7262056148248,100.72309411758512]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[101.22761665833207,101.24368676603454,101.23901520028765,101.23446517686023,101.23001785450576,101.22567031991478,101.22142031186998,101.21726563586056,101.21320417204561,101.20923381528985,101.20535252414452,101.20155830129067,101.19784919730074,101.19422329714368,101.19067873506711,101.18721369229256,101.18382637738937,101.18051505056312,101.17727800829358,101.1741135753623,101.17102014159396,101.16799609922344]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[102.97389990317477,102.989279124115,102.98513203275324,102.98111368332687,102.97718024517188,102.97332879392627,102.96955759290384,102.96586497070182,102.96224928916864,102.95870894465017,102.95524236890095,102.95184802298253,102.94852440442726,102.94527004103809,102.9420834724978,102.93896331659354,102.93590816825846,102.93291667554143,102.92998751698441,102.92711938893129,102.92431102573659,102.92156117432071]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[102.32022313751601,102.38024003613465,102.29153620758044,102.20766776982079,102.12950794798745,102.05666424028493,101.98877421495496,101.92550132823617,101.86653126127572,101.81157172038967,101.76034951793059,101.71261082861452,101.66811876988066,101.62665236225762,101.58800603039158,101.5519877853078,101.51841897991439,101.48713315992316,101.45797503946535,101.43079971920221,101.4054726231074,101.38186788520159]
[35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0]
[103.5136350590593,103.52848667598505,103.44928190736846,103.376800279437,103.31161258823627,103.2530024671034,103.20030671986693,103.1529285448471,103.11033118433316,103.07203232125438,103.03759827367627,103.0066389397279,102.97880360933378,102.95377733262801,102.93127617801284,102.91104582740259,102.89285682831206,102.8765032775348,102.86179992958036,102.84858033954217,102.83669471292697,102.8260085637048]
