[10800.0,0.001,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9478.83138632534
[18900.0,0.001,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],10130.234659108133
[10800.0,0.00175,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9472.607977351601
[10800.0,0.00175,3.5,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],17093.40897696556
[10800.0,0.001,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9478.83138632534
[10800.0,0.001,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9478.83138632534
[18900.0,0.001,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],10130.234659108133
[10800.0,0.00175,2.0,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9472.607977351601
[10800.0,0.00175,3.5,1.0,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],17093.40897696556
[10800.0,0.00175,2.0,1.75,0.05,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9366.579321202758
[10800.0,0.00175,2.0,1.75,0.0875,0.03,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],14048.583225262482
[10800.0,0.00175,2.0,1.75,0.05,0.0525,20.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9362.101510124963
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,120.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9362.101510124963
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.0001,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],9362.101510124963
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,1.2,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1680.6456696254202
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1678.4107654574836
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.75,2400.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1678.7665111274407
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1678.0168340058435
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,222.25,160.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],2132.844647150693
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.1016752567227
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,105.0,0.01,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],2425.707918554367
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.0982352520643
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,17.5,0.7,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1587.866616586363
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,1.225,1.0,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],5735.970786716325
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,0.7,1.75,1.0,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.0982352520643
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,0.7,1.75,1.75,0.1,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.0982352520643
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,0.7,1.75,1.75,0.175,2.0,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.0982352520643
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,0.7,1.75,1.75,0.175,3.5,0.1,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.0982352520643
[10800.0,0.00175,2.0,1.75,0.05,0.0525,35.0,210.0,0.000175,2.1,1.0,4200.0,127.0,280.0,60.0,0.0175,10.0,0.7,1.75,1.75,0.175,3.5,0.175,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,0.3,1.6123,2.4279e-9,0.01,5.0,0.01,0.0,3.5],1393.0982352520643
