[0.5],802.5997854222683
[0.87425],512.588211901347
[1.2485],614.0775090653833
[1.06137],532.2794553605573
[0.687125],585.191537320017
[0.967812],512.6514584243607
[0.780687],534.7652923215898
[0.921031],510.19791920852015
[0.967812],512.6514584243607
[0.897641],510.62291618090916
[0.944422],511.3561621542452
[0.909336],510.6395485757333
[0.909336],510.6395485757333
[0.932727],510.57438611654845
[0.926879],510.37686780554696
[0.915184],510.4194033920252
[0.923955],510.41431253802483
[0.923955],510.41431253802483
[0.918107],510.22671894318876
[0.919569],510.2089843354262
[0.922493],510.4109090312438
[0.9203],510.2026318122232
[0.921762],510.1975809961039
[0.922493],510.4109090312438
[0.922493],510.4109090312438
[0.921397],510.1966973546392
[0.921031],510.19791920852134
[0.921579],510.1971998578431
[0.921214],510.1969961902874
[0.921305],510.19664618053133
[0.921214],510.1969961902874
[0.921351],510.1966399856054
[0.921397],510.1966973546392
[0.921328],510.1966142844283
[0.921305],510.19664618053093
[0.92134],510.19662693386124
[0.921317],510.1966298651832
[0.921334],510.19662055948436
[0.921322],510.19662185581643
[0.921331],510.19661740953944
[0.921325],510.19661788820866
[0.92133],510.19661584388336
[0.921327],510.19661591367895
[0.921329],510.19661506337826
[0.921327],510.1966149287275
[0.921328],510.1966144368331
[0.921329],510.19661467371077
[0.921328],510.1966141910304
[0.921328],510.19661443683344
[0.921328],510.1966141871691
[0.921328],510.1966142844283
[0.921328],510.19661413854834
[0.921328],510.19661419103033
[0.921328],510.196614162856
[0.921328],510.19661416031164
[0.921328],510.196614144952
[0.921328],510.19661415070544
[0.921328],510.1966141372706
[0.921328],510.19661414495164
[0.921328],510.1966141355109
[0.921328],510.19661413854834
[0.921328],510.19661413535323
[0.921328],510.1966141372706
[0.921328],510.1966141347513
[0.921328],510.1966141355109
[0.921328],510.19661413487404
[0.921328],510.1966141351291
[0.921328],510.19661413463393
[0.921328],510.1966141348725
[0.921328],510.19661413465525
[0.921328],510.1966141347542
[0.921328],510.1966141346074
[0.921328],510.19661413465525
[0.921328],510.1966141346021
[0.921328],510.19661413463393
[0.921328],510.1966141345964
[0.921328],510.1966141346074
[0.921328],510.1966141345946
[0.921328],510.19661413460113
[0.921328],510.1966141345937
[0.921328],510.1966141345964
[0.921328],510.19661413459306
[0.921328],510.1966141345945
[0.921328],510.19661413459244
[0.921328],510.1966141345936
[0.921328],510.1966141345924
[0.921328],510.19661413459306
[0.5],802.5997854222683
[0.874999],512.464098674875
[1.25],614.8708586798296
[1.0625],532.3551990004437
[0.6875],584.9218012952363
[0.968749],512.9871479472083
[0.781249],534.533217262331
[0.921874],510.1971870913462
[0.968749],512.987147947209
[0.898437],510.58302499704666
[0.945312],511.3659459420826
[0.910155],510.6235393391673
[0.910155],510.6235393391673
[0.933593],510.58113748566717
[0.927734],510.3886754998419
[0.916015],510.4366024844711
[0.924804],510.4201530365178
[0.924804],510.4201530365178
[0.918944],510.215741276644
[0.920409],510.20182597030265
[0.923339],510.41186802179885
[0.921142],510.1973497289331
[0.922607],510.4108355264061
[0.921508],510.1969098736773
[0.921142],510.1973497289331
[0.921691],510.19780301678094
[0.921691],510.19780301678094
[0.921325],510.1966191675084
[0.921142],510.1973497289331
[0.921142],510.1973497289331
[0.921416],510.1967244799699
[0.921233],510.19690535869876
[0.921371],510.19666396896986
[0.921279],510.1966927789561
[0.921348],510.1966365075145
[0.921302],510.19665170363135
[0.921336],510.1966235496134
[0.921313],510.196635237025
[0.921331],510.1966172211653
[0.921336],510.1966235496127
[0.921328],510.1966152121696
[0.921325],510.19661916750806
[0.921329],510.1966156546322
[0.921326],510.1966171867357
[0.921328],510.196614873704
[0.921329],510.1966156546322
[0.921328],510.1966147194984
[0.921328],510.1966152121699
[0.921328],510.19661467871754
[0.921328],510.19661487370314
[0.921328],510.1966145963922
[0.921328],510.1966147194984
[0.921328],510.1966146299838
[0.921328],510.1966146579419
[0.921328],510.1966146056204
[0.921328],510.19661462716465
[0.921328],510.1966145934391
[0.921328],510.1966146056202
[0.921328],510.1966145886974
[0.921328],510.19661459639184
[0.921328],510.1966145903922
[0.921328],510.1966145925462
[0.921328],510.1966145888708
[0.921328],510.19661459061996
[0.921328],510.1966145881089
[0.921328],510.1966145888718
[0.921328],510.196614588216
[0.921328],510.1966145884887
[0.921328],510.19661458797754
[0.921328],510.196614588216
[0.921328],510.19661458801534
[0.921328],510.1966145880953
[0.921328],510.1966145879678
[0.921328],510.19661458801386
[0.921328],510.19661458794855
[0.921328],510.1966145879778
[0.921328],510.19661458795457
[0.921328],510.19661458796037
[0.921328],510.19661458795025
[0.921328],510.19661458795457
[0.921328],510.1966145879483
[0.921328],510.19661458795025
[0.921328],510.19661458794474
[0.921328],510.19661458794855
[0.921328],510.19661458794496
[0.921328],510.19661458794485
[0.921328],510.19661458794667
[0.921328],510.1966145879443
[0.921328],510.19661458794496
[0.5],802.5997854222683
[0.875],512.4639759961206
[1.25],614.8716553556238
[1.0625],532.3555256617532
[0.6875],584.9215222138674
[0.96875],512.9872499995457
[0.78125],534.5329816720351
[0.921875],510.19718427572286
[0.96875],512.9872499995452
[0.898437],510.5829901897136
[0.945312],511.36596624356685
[0.910156],510.6235249485014
[0.910156],510.6235249485014
[0.933594],510.5811543863945
[0.927734],510.38868862353615
[0.916016],510.4365874036468
[0.924805],510.4201610893512
[0.924805],510.4201610893512
[0.918945],510.2157313610548
[0.92041],510.20181989201177
[0.92334],510.4118711271092
[0.921143],510.19734552567735
[0.922607],510.4108351413072
[0.921509],510.1969132020672
[0.921143],510.1973455256767
[0.921692],510.1978013095876
[0.921692],510.1978013095876
[0.921326],510.19661800055303
[0.921143],510.1973455256767
[0.921143],510.1973455256767
[0.921417],510.19672565436014
[0.921234],510.19690138960704
[0.921371],510.1966650255582
[0.92128],510.19668892603215
[0.921349],510.19663747847
[0.921303],510.1966504782626
[0.921337],510.1966244903704
[0.921314],510.1966340408621
[0.921331],510.1966181472237
[0.92132],510.1966259710725
[0.921329],510.1966150130434
[0.921331],510.19661814722303
[0.921327],510.1966160234313
[0.92133],510.19661657701727
[0.921328],510.1966150371978
[0.921329],510.19661579425093
[0.921328],510.1966146230251
[0.921328],510.1966150371978
[0.921328],510.19661481798533
[0.921328],510.19661479088063
[0.921328],510.19661466776154
[0.921328],510.19661472049245
[0.921328],510.1966146062099
[0.921328],510.19661466776154
[0.921328],510.19661459866086
[0.921328],510.1966146230251
[0.921328],510.1966145908219
[0.921328],510.1966146062099
[0.921328],510.19661459256974
[0.921328],510.1966145985137
[0.921328],510.19661458952436
[0.921328],510.19661459256974
[0.921328],510.1966145888971
[0.921328],510.1966145908219
[0.921328],510.19661458876334
[0.921328],510.19661458952436
[0.921328],510.19661458841614
[0.921328],510.1966145888971
[0.921328],510.19661458857433
[0.921328],510.19661458866034
[0.921328],510.19661458847645
[0.921328],510.19661458853716
[0.921328],510.19661458843086
[0.921328],510.1966145884786
[0.921328],510.19661458840744
[0.921328],510.19661458843086
[0.921328],510.19661458839937
[0.921328],510.19661458841614
[0.921328],510.1966145884005
[0.921328],510.1966145884106
[0.921328],510.1966145883973
[0.921328],510.1966145884005
[0.921328],510.19661458839965
[0.921328],510.19661458839965
[0.921328],510.19661458839937
[0.921328],510.19661458839886
[0.921328],510.1966145883985
[0.921328],510.1966145883987
[0.921328],510.1966145883997
[0.921328],510.1966145883987
[0.5],802.5997854222683
[0.875],512.4639759959916
[1.25],614.8716553564469
[1.0625],532.3555256620776
[0.6875],584.9215222135862
[0.96875],512.987249999646
[0.78125],534.5329816718021
[0.921875],510.19718427572116
[0.96875],512.987249999647
[0.898437],510.58299018967637
[0.945312],511.36596624352694
[0.910156],510.6235249484848
[0.910156],510.6235249484848
[0.933594],510.5811543864419
[0.927734],510.3886886235479
[0.916016],510.43658740363276
[0.924805],510.4201610893612
[0.924805],510.4201610893612
[0.918945],510.215731361039
[0.92041],510.2018198920067
[0.92334],510.4118711271144
[0.921143],510.197345525673
[0.922607],510.41083514130605
[0.921509],510.19691320207056
[0.921143],510.197345525673
[0.921692],510.19780130958617
[0.921692],510.19780130958617
[0.921326],510.1966180005502
[0.921143],510.197345525673
[0.921143],510.197345525673
[0.921417],510.19672565436076
[0.921234],510.19690138960135
[0.921371],510.19666502555776
[0.92128],510.19668892603175
[0.921349],510.19663747846914
[0.921303],510.19665047826066
[0.921337],510.19662449037264
[0.921314],510.19663404086236
[0.921331],510.1966181472236
[0.92132],510.19662597107094
[0.921329],510.19661501304427
[0.921331],510.1966181472236
[0.921327],510.1966160234296
[0.92133],510.19661657701886
[0.921328],510.1966150371953
[0.921329],510.19661579425156
[0.921328],510.1966146230261
[0.921328],510.1966150371953
[0.921328],510.19661481798744
[0.921328],510.19661479088063
[0.921328],510.19661466775915
[0.921328],510.19661472049364
[0.921328],510.1966146062058
[0.921328],510.19661466775915
[0.921328],510.1966145986622
[0.921328],510.1966146230261
[0.921328],510.1966145908205
[0.921328],510.1966146062058
[0.921328],510.1966145925713
[0.921328],510.19661459851267
[0.921328],510.1966145895266
[0.921328],510.1966145925713
[0.921328],510.19661458889595
