0.0,[-0.0005883293852093628,-1.8387678342908957,-0.09464199498173306,-0.08628736244039222,1.6815911456952952]
1.0,[-0.0007162270776461809,-1.636730454871819,-0.08048409938510304,-0.12308494963993627,1.6815913487075054]
2.0,[0.013124198024646223,-1.6445324509580432,-0.10609209510903383,-0.209455682427991,1.990457779551694]
3.0,[-0.00012031856992204362,-1.176376684952629,-0.05042251653245937,0.21271470510934398,1.5654312132288135]
4.0,[-0.00029748055870489526,-1.0072445396266023,-0.03753902670193081,0.1537178680640257,1.5871523016487896]
5.0,[-0.00035242919693700964,-0.8264739411364037,-0.024631994222090725,0.2534079612814821,1.570524586570952]
6.0,[-0.0004556947412008109,-0.6499102293370621,-0.011703586248283198,0.2816705091390758,1.5724540146168562]
7.0,[-0.0005722237498654673,-0.4794488954000068,0.0005920715769510329,0.41412893854915933,1.55659409171806]
8.0,[-0.0006650680006714537,-0.2954086160874188,0.014199154444819822,0.343212983959044,1.5743379679276714]
9.0,[-0.0007929656931082717,-0.10363786865733951,0.028163024505071615,0.25341743518462556,1.5914179942098727]
10.0,[-6.063298011819521e-5,0.0,-0.0002787103881018993,0.054378309262877636,0.0]
11.0,[-5.684341886080801e-6,0.0,-0.0004050922560357625,0.0765766117183375,0.0]
12.0,[8.147556703382482e-5,0.0,-0.0006921278365249843,0.12279125864248877,0.0]
13.0,[0.00010516032489249481,0.0,-0.0008442787210090804,0.14527377819225268,0.0]
14.0,[8.526512829121201e-5,0.0,-0.0007088255908153467,0.1251606818186701,0.0]
15.0,[8.337034766251841e-5,0.0,-0.000713680966176374,0.12594701577957795,0.0]
16.0,[8.621251860555881e-5,0.0,-0.0007091334926675094,0.12524310477601827,0.0]
17.0,[4.9264296346033604e-5,0.0,-0.0005640288236463675,0.10267532009796315,0.0]
18.0,[4.9264296346033604e-5,0.0,-0.0005634485470788302,0.10262321363067409,0.0]
19.0,[4.8316906031686806e-5,0.0,-0.0005583444817602867,0.10181508969253626,0.0]
20.0,[4.8316906031686806e-5,0.0,-0.0005582734274867107,0.10180656317970714,0.0]
21.0,[4.736951571734001e-5,0.0,-0.0005580957918027707,0.10177719407996239,0.0]
22.0,[-1.8947806286936002e-6,0.0,-0.00041537144094642525,0.07824401867158788,0.0]
23.0,[-2.8421709430404003e-6,0.0,-0.0004149569576838985,0.07821180740090009,0.0]
24.0,[8.147556703382482e-5,0.0,-0.0006974213799063971,0.12359464562905485,0.0]
25.0,[8.526512829121201e-5,0.0,-0.0006983214007050265,0.12363159385131438,0.0]
26.0,[4.9264296346033604e-5,0.0,-0.0005633656504263248,0.10257394933432805,0.0]
27.0,[4.9264296346033604e-5,0.0,-0.0005630459061952328,0.10256352804087024,0.0]
28.0,[4.736951571734001e-5,0.0,-0.0005583089546234987,0.10181130013127887,0.0]
29.0,[4.736951571734001e-5,0.0,-0.0005582497427288521,0.1018037210087641,0.0]
30.0,[-1.8947806286936002e-6,0.0,-0.00041538328332535457,0.07824401867158788,0.0]
31.0,[8.431773797686522e-5,0.0,-0.0007027267656667391,0.12438476915122008,0.0]
32.0,[0.00010610771520684162,0.0,-0.0008447761009241125,0.1453410429045713,0.0]
33.0,[4.9264296346033604e-5,0.0,-0.0005639932965095795,0.10262795058224582,0.0]
34.0,[1.8947806286936002e-6,0.0,-0.00042514140356312663,0.07988774086697957,0.0]
35.0,[4.8316906031686806e-5,0.0,-0.0005579418408766894,0.10179329971530629,0.0]
36.0,[4.64221254029932e-5,0.0,-0.000553264101199602,0.10100980792534148,0.0]
37.0,[4.64221254029932e-5,0.0,-0.0005580247375291947,0.10176866756713326,0.0]
38.0,[0.00010610771520684162,0.0,-0.0008493827863276238,0.14605632259190313,0.0]
39.0,[8.431773797686522e-5,0.0,-0.0007041123240014713,0.12444634952165262,0.0]
40.0,[1.8947806286936002e-6,0.0,-0.0004256624682360174,0.07993984733426865,0.0]
41.0,[8.621251860555881e-5,0.0,-0.0007079492547745758,0.125176787454014,0.0]
42.0,[0.00010610771520684162,0.0,-0.0008452261113234272,0.14540262327500383,0.0]
43.0,[4.9264296346033604e-5,0.0,-0.0005641946169513783,0.10265731968199057,0.0]
44.0,[5.684341886080801e-5,0.0,-0.0005681618138927055,0.10336028329523589,0.0]
45.0,[4.736951571734001e-5,0.0,-0.0005583918512760041,0.1018217214247367,0.0]
46.0,[4.736951571734001e-5,0.0,-0.0005584510631706507,0.1018340374988232,0.0]
47.0,[4.736951571734001e-5,0.0,-0.0005580839494238414,0.10177719407996239,0.0]
48.0,[4.736951571734001e-5,0.0,-0.0005580957918027707,0.10177719407996239,0.0]
49.0,[4.736951571734001e-5,0.0,-0.0005580839494238414,0.1017752992993337,0.0]
50.0,[4.736951571734001e-5,0.0,-0.0005580839494238414,0.10177435190901934,0.0]
51.0,[-1.8947806286936002e-6,0.0,-0.00041537144094642525,0.07824212389095918,0.0]
52.0,[-1.8947806286936002e-6,0.0,-0.0004149569576838985,0.07821180740090009,0.0]
53.0,[4.64221254029932e-5,0.0,-0.0005524469770534779,0.10092359540673593,0.0]
54.0,[4.64221254029932e-5,0.0,-0.0005528259331792167,0.10094254321302286,0.0]
55.0,[-6.347515106123561e-5,0.0,-0.0002759984833270816,0.05382598070961345,0.0]
56.0,[4.736951571734001e-5,0.0,-0.0005569826081834133,0.10169003417104248,0.0]
57.0,[0.00010516032489249481,0.0,-0.0008389141233540917,0.1445556563339778,0.0]
58.0,[4.8316906031686806e-5,0.0,-0.0005588300192963895,0.10180845796033583,0.0]
59.0,[5.021168666038041e-5,0.0,-0.0005678065425248254,0.10331954551171899,0.0]
60.0,[4.8316906031686806e-5,0.0,-0.0005581905308342054,0.10179140493467759,0.0]
61.0,[4.8316906031686806e-5,0.0,-0.0005584273784127921,0.1018321427181945,0.0]
62.0,[-1.8947806286936002e-6,0.0,-0.00041538328332535457,0.07824401867158788,0.0]
63.0,[-1.8947806286936002e-6,0.0,-0.0004149688000628279,0.07821275479121444,0.0]
64.0,[4.64221254029932e-5,0.0,-0.0005524588194324073,0.10092359540673593,0.0]
65.0,[4.5474735088646405e-5,0.0,-0.000552837775558146,0.10094159582270851,0.0]
66.0,[4.736951571734001e-5,0.0,-0.000557823417087396,0.10173645629644548,0.0]
67.0,[4.736951571734001e-5,0.0,-0.0005578826289820427,0.10174403541896025,0.0]
68.0,[0.00011368683772161602,0.0,-0.000996157230777802,0.16675680096038073,0.0]
69.0,[0.00010610771520684162,0.0,-0.000851017034619872,0.1461245346945361,0.0]
70.0,[5.2106467289074005e-5,0.0,-0.0005739645795680797,0.10421009240720497,0.0]
71.0,[0.00019232023381240043,0.0,-0.0007138467594813847,0.12607965042358651,0.0]
72.0,[4.8316906031686806e-5,0.0,-0.0005591971330431988,0.1019050917723992,0.0]
73.0,[5.021168666038041e-5,0.0,-0.0005635551284891942,0.10264405621758971,0.0]
74.0,[4.736951571734001e-5,0.0,-0.0005581786884552761,0.10178761537342021,0.0]
75.0,[-1.8947806286936002e-6,0.0,-0.0004155609190092946,0.07827622994227566,0.0]
76.0,[4.8316906031686806e-5,0.0,-0.0005576220966455974,0.10174877237053198,0.0]
77.0,[4.64221254029932e-5,0.0,-0.000552908829831722,0.10095106972585198,0.0]
78.0,[-1.8947806286936002e-6,0.0,-0.00041530038667284924,0.07823454476844441,0.0]
79.0,[4.736951571734001e-5,0.0,-0.000557432618582728,0.10171750849015854,0.0]
80.0,[4.64221254029932e-5,0.0,-0.000552908829831722,0.10094917494522329,0.0]
81.0,[4.736951571734001e-5,0.0,-0.000558001052771336,0.10176487800587589,0.0]
82.0,[4.8316906031686806e-5,0.0,-0.0005578826289820427,0.1017449828092746,0.0]
83.0,[4.736951571734001e-5,0.0,-0.0005580721070449121,0.10177340451870501,0.0]
84.0,[4.736951571734001e-5,0.0,-0.0005580721070449121,0.10177245712839066,0.0]
85.0,[4.736951571734001e-5,0.0,-0.0005580839494238414,0.1017752992993337,0.0]
86.0,[-1.8947806286936002e-6,0.0,-0.00041537144094642525,0.07824307128127353,0.0]
87.0,[-6.347515106123561e-5,0.0,-0.00027588005953778827,0.05383071766118518,0.0]
88.0,[-6.631732200427601e-5,0.0,-0.00027061020091423416,0.05290890688532575,0.0]
89.0,[-6.915949294731641e-5,0.0,-0.0002655771898692668,0.05199846479323847,0.0]
90.0,[-6.631732200427601e-6,0.0,-0.00040403828431105165,0.076400397119869,0.0]
91.0,[-6.631732200427601e-6,0.0,-0.00040423960475285037,0.076400397119869,0.0]
92.0,[-3.7895612573872004e-6,0.0,-0.0004093673548292524,0.07727010142843936,0.0]
93.0,[4.5474735088646405e-5,0.0,-0.0005519732818963046,0.10084875157190253,0.0]
94.0,[4.64221254029932e-5,0.0,-0.0005526127703584887,0.10090748977139202,0.0]
95.0,[4.8316906031686806e-5,0.0,-0.0005577997323295374,0.10173361412550244,0.0]
96.0,[-2.8421709430404003e-6,0.0,-0.0004151582781256972,0.0782099126202714,0.0]
97.0,[-9.473903143468001e-7,0.0,-0.0004149451153049692,0.0782099126202714,0.0]
98.0,[4.64221254029932e-5,0.0,-0.0005524469770534779,0.10092170062610722,0.0]
99.0,[4.64221254029932e-5,0.0,-0.0005524825041902659,0.10094159582270851,0.0]
100.0,[4.8316906031686806e-5,0.0,-0.000557823417087396,0.10173645629644548,0.0]
101.0,[4.736951571734001e-5,0.0,-0.0005578707866031134,0.10174403541896025,0.0]
102.0,[0.00010610771520684162,0.0,-0.0008495485796326345,0.14607905995944745,0.0]
103.0,[0.00011368683772161602,0.0,-0.0009971638329867953,0.1667748013763533,0.0]
104.0,[0.00010705510552118841,0.0,-0.0008613199042883934,0.14759393707208798,0.0]
105.0,[0.00010705510552118841,0.0,-0.0008659739592076221,0.14830637458847679,0.0]
106.0,[0.00010705510552118841,0.0,-0.0008613791161830402,0.14765172788126316,0.0]
107.0,[8.621251860555881e-5,0.0,-0.0007150428397532476,0.12607870303327215,0.0]
108.0,[4.64221254029932e-5,0.0,-0.0005691092042070522,0.10348439142641533,0.0]
109.0,[4.9264296346033604e-5,0.0,-0.0005636853946574168,0.10266300402387665,0.0]
110.0,[4.736951571734001e-5,0.0,-0.0005585458022020855,0.10184540618259535,0.0]
111.0,[-9.473903143468001e-7,0.0,-0.00041557276138822396,0.07827717733259001,0.0]
112.0,[-2.8421709430404003e-6,0.0,-0.0004149806424417572,0.07821370218152877,0.0]
113.0,[4.64221254029932e-5,0.0,-0.0005524588194324073,0.10092454279705027,0.0]
114.0,[-3.7895612573872004e-6,0.0,-0.0004102436908700232,0.0773781039242749,0.0]
115.0,[-1.8947806286936002e-6,0.0,-0.0004147082677263825,0.07817012222706883,0.0]
116.0,[7.67386154620908e-5,0.0,-0.0006973029561171037,0.12355959218742402,0.0]
117.0,[8.337034766251841e-5,0.0,-0.0006984161397364612,0.12362306733848526,0.0]
118.0,[4.8316906031686806e-5,0.0,-0.0005633538080473954,0.10257110716338501,0.0]
