1.0,[-5.589602854646121e-5,-1.8760099843954472,-0.09306565592244928,0.15009315272133486,1.9276705692001477]
2.0,[-0.00021884716261411083,-1.6432188942872015,-0.07707712986378587,0.19590705354251742,1.9276707722123578]
3.0,[0.03620736303370601,-1.551806150246193,-0.10245226889082915,-0.24459912613868556,2.2674819482355293]
4.0,[-0.0004670634249729725,-1.1801671936003306,-0.04522238583604121,0.2734007390851426,1.9392000386428012]
5.0,[-0.0005409598694920229,-0.9438340479543208,-0.029215338296732323,0.17451876980582406,1.962612015761676]
6.0,[-0.0007797022287074165,-0.7097919289359802,-0.013034432792361866,0.3516021251925849,1.9362384965201531]
7.0,[-0.0009132842630303153,-0.4738341867020305,0.003081031726045088,0.3780949479429788,1.938379869313524]
8.0,[-0.0010639193230114565,-0.23838258774352045,0.019179727435888104,0.4175689127805526,1.9384679766127582]
9.0,[-0.001199396137963049,-0.0015414040414422439,0.03533195069849171,0.445923357498638,1.939906724146567]
10.0,[-2.6526928801710405e-5,0.0,-0.00015695889032940613,0.1210044805096307,0.0]
11.0,[-2.7474319116057203e-5,0.0,-0.000156070711909706,0.12067573607055236,0.0]
12.0,[-6.631732200427601e-5,0.0,-9.156527388161825e-5,0.09155390519784606,0.0]
13.0,[-6.631732200427601e-5,0.0,-9.099683969301017e-5,0.09148190353395572,0.0]
14.0,[-2.9369099744750805e-5,0.0,-0.00015164166219013472,0.11916559590948356,0.0]
15.0,[-2.8421709430404004e-5,0.0,-0.00015225746589446015,0.1192006493511144,0.0]
16.0,[-2.7474319116057203e-5,0.0,-0.0001554549082053806,0.12044646761448044,0.0]
17.0,[-2.6526928801710405e-5,0.0,-0.00015551412010002727,0.12046067846919564,0.0]
18.0,[-2.8421709430404004e-5,0.0,-0.0001556562286471793,0.12051941666868514,0.0]
19.0,[-2.7474319116057203e-5,0.0,-0.0001556562286471793,0.12052036405899949,0.0]
20.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
21.0,[-3.7895612573872004e-6,0.0,-0.00023457384183226776,0.14905007598523903,0.0]
22.0,[-3.7895612573872004e-6,0.0,-0.00023537912359946253,0.14909839289127072,0.0]
23.0,[-3.7895612573872004e-6,0.0,-0.00023941737481436576,0.1503735802543815,0.0]
24.0,[-2.8421709430404003e-6,0.0,-0.00023951211384580046,0.1503877911090967,0.0]
25.0,[-2.5579538487363603e-5,0.0,-0.0001599550121985279,0.12195092343366315,0.0]
26.0,[-2.8421709430404003e-6,0.0,-0.00023890815252040437,0.15040105457349756,0.0]
27.0,[-3.7895612573872004e-6,0.0,-0.00023566334069376657,0.14917702628736149,0.0]
28.0,[-2.5579538487363603e-5,0.0,-0.00015990764268281055,0.12193955474989099,0.0]
29.0,[-2.8421709430404003e-6,0.0,-0.000238718674457535,0.15034421115463675,0.0]
30.0,[-2.8421709430404003e-6,0.0,-0.00023566334069376657,0.1491751315067328,0.0]
31.0,[-2.5579538487363603e-5,0.0,-0.00015990764268281055,0.1219376599692623,0.0]
32.0,[-2.6526928801710405e-5,0.0,-0.00015914973043133312,0.12184292093782761,0.0]
33.0,[-2.7474319116057203e-5,0.0,-0.00015590491860469532,0.12060278701634766,0.0]
34.0,[-3.7895612573872004e-6,0.0,-0.00023477516227406645,0.14911165635567156,0.0]
35.0,[-3.7895612573872004e-6,0.0,-0.0002354028083573212,0.1491021824525281,0.0]
36.0,[-2.6526928801710405e-5,0.0,-0.00015974184937779987,0.12187797437945845,0.0]
42.0,[-1.8947806286936004e-5,0.0,-0.00043637982116706553,0.2055126439396796,0.0]
43.0,[-6.726471231862281e-5,0.0,-9.325873406851315e-5,0.09176991018951713,0.0]
44.0,[-0.00036190310008047766,0.0,-3.003227296479357e-5,-0.05255079334650266,0.0]
45.0,[-0.0001222133505507372,0.0,-3.94824913504029e-5,0.060542978038332265,0.0]
46.0,[-7.579122514774401e-6,0.0,-0.0002096219494281589,0.14135442446179997,0.0]
47.0,[-5.684341886080801e-6,0.0,-0.0002266749750864013,0.14637654051815235,0.0]
48.0,[-6.53699316899292e-5,0.0,-9.386269539390923e-5,0.09250319029282156,0.0]
49.0,[-6.53699316899292e-5,0.0,-9.341268499459451e-5,0.09267372054940398,0.0]
50.0,[-2.9369099744750805e-5,0.0,-0.0001518074554951454,0.11922054454771568,0.0]
51.0,[-2.9369099744750805e-5,0.0,-0.00015239957444161217,0.11925654537966085,0.0]
52.0,[-2.7474319116057203e-5,0.0,-0.00015546675058430992,0.12045025717573782,0.0]
53.0,[-2.7474319116057203e-5,0.0,-0.00015552596247895661,0.12046352064013868,0.0]
54.0,[-2.6526928801710405e-5,0.0,-0.00015566807102610863,0.12051941666868514,0.0]
55.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052131144931383,0.0]
56.0,[-2.8421709430404003e-6,0.0,-0.00023458568421119708,0.14905007598523903,0.0]
57.0,[0.0,0.0,-0.0003277852063850636,0.17704735455481566,0.0]
58.0,[-2.4632148173016802e-5,0.0,-0.00016040502259784262,0.12192534389517579,0.0]
59.0,[-2.5579538487363603e-5,0.0,-0.00016251296604726426,0.12312852959439623,0.0]
60.0,[-2.7474319116057203e-5,0.0,-0.000155964130499342,0.12061510309043416,0.0]
61.0,[-0.00017905676941154522,0.0,-1.2671345454388454e-5,0.032707703212508925,0.0]
62.0,[-0.0002444267011014744,0.0,-1.3026616822268505e-7,0.002678272418658404,0.0]
63.0,[-0.0001885306725550132,0.0,-8.964680849506598e-6,0.028285285225138065,0.0]
64.0,[-0.00012884508275116482,0.0,-3.5065284009760944e-5,0.05656204393744701,0.0]
65.0,[-0.0001885306725550132,0.0,-9.106789396658618e-6,0.028138439726414312,0.0]
66.0,[-0.0001856885016119728,0.0,-9.805489753489383e-6,0.029386152770409048,0.0]
67.0,[-7.38964445190504e-5,0.0,-8.165320271776486e-5,0.08712769764921782,0.0]
68.0,[-3.2211270687791206e-5,0.0,-0.00014444149580109905,0.11634142538241575,0.0]
69.0,[-4.736951571734001e-6,0.0,-0.00022970662409231107,0.147525724969455,0.0]
70.0,[-3.7895612573872004e-6,0.0,-0.0002346922656215611,0.14888901963180007,0.0]
71.0,[-9.473903143468001e-7,0.0,-0.0003321550442099882,0.17822117115429134,0.0]
72.0,[-2.0842586915629603e-5,0.0,-0.0004383574984482645,0.2055789612616839,0.0]
73.0,[-0.0006082245818106457,0.0,-0.0003249904049577405,0.17216071531341487,0.0]
74.0,[-2.8421709430404003e-6,0.0,-0.0002485952184846004,0.1530130096701517,0.0]
75.0,[-2.5579538487363603e-5,0.0,-0.00016363799204555107,0.12333411329260949,0.0]
76.0,[-2.8421709430404003e-6,0.0,-0.00023934632054078975,0.15053653138844916,0.0]
77.0,[-4.736951571734001e-6,0.0,-0.0002358765035144946,0.14924239621905142,0.0]
78.0,[-2.5579538487363603e-5,0.0,-0.00015993132744066923,0.12194713387240577,0.0]
79.0,[-1.8947806286936002e-6,0.0,-0.000238718674457535,0.15034800071589413,0.0]
80.0,[9.473903143468001e-7,0.0,-0.00032808126585829694,0.17712409317027775,0.0]
81.0,[-4.736951571734001e-6,0.0,-0.0002404476617812179,0.1504825301405314,0.0]
82.0,[-2.8421709430404003e-6,0.0,-0.00024356220743963303,0.15165729413032142,0.0]
83.0,[-2.8421709430404003e-6,0.0,-0.0002397726461822458,0.1504664245051875,0.0]
84.0,[-2.5579538487363603e-5,0.0,-0.00016013264788246792,0.12201155641378135,0.0]
85.0,[-2.6526928801710405e-5,0.0,-0.0001593155237363438,0.12190450130826017,0.0]
86.0,[-2.7474319116057203e-5,0.0,-0.00015591676098362467,0.12060752396791939,0.0]
88.0,[-0.00013168725369420523,0.0,-0.0006701365388532092,0.2565210858544257,0.0]
89.0,[-0.0005125381600616189,0.0,-0.0002284987014415189,0.14301804185379294,0.0]
90.0,[-0.00023021584638627243,0.0,-1.3381888190148554e-6,0.009421796676178927,0.0]
91.0,[-2.5579538487363603e-5,0.0,-0.00015666283085617277,0.12168944370690343,0.0]
92.0,[-3.2211270687791206e-5,0.0,-0.00014312699173994287,0.11557214444716615,0.0]
93.0,[-3.7895612573872004e-6,0.0,-0.00023447910280083306,0.14905670771743945,0.0]
94.0,[-2.9369099744750805e-5,0.0,-0.00015575096767861396,0.12034225467990228,0.0]
95.0,[-6.53699316899292e-5,0.0,-9.415875486714262e-5,0.09284614558661511,0.0]
96.0,[-0.00011937117960769682,0.0,-4.3035205029203404e-5,0.06212417247297707,0.0]
97.0,[-0.0001222133505507372,0.0,-4.091541920085244e-5,0.0607845625684907,0.0]
98.0,[-7.105427357601e-5,0.0,-8.517038925977735e-5,0.08874394552549346,0.0]
99.0,[-0.00012410813117943081,0.0,-3.923380139288687e-5,0.05933884494879748,0.0]
100.0,[-0.0001222133505507372,0.0,-4.058383259083106e-5,0.06056097845430485,0.0]
101.0,[-7.200166389035681e-5,0.0,-8.493354168119065e-5,0.08861036349117056,0.0]
102.0,[-3.7895612573872004e-6,0.0,-0.00022536047102524512,0.14632822361212067,0.0]
103.0,[-5.684341886080801e-6,0.0,-0.00023076059581702188,0.14765551744252053,0.0]
104.0,[0.0,0.0,-0.0003318589847367548,0.1781558012226014,0.0]
105.0,[-9.473903143468001e-7,0.0,-0.00033318533117684035,0.17828464630535257,0.0]
108.0,[-0.0037251387160116183,0.0,-0.00190387557571133,0.42138594835705584,0.0]
109.0,[-0.003328182174300309,0.0,-0.0017778726639032054,0.40640581270660425,0.0]
110.0,[-0.00041685173831259204,0.0,-0.00012803980098397005,0.1041295642304855,0.0]
111.0,[-1.3263464400855202e-5,0.0,-0.00019682033780554775,0.13600640613731227,0.0]
112.0,[-2.6526928801710405e-5,0.0,-0.0001549812130482072,0.1201480396654612,0.0]
113.0,[-6.631732200427601e-5,0.0,-9.295083221635045e-5,0.09224644751763358,0.0]
114.0,[-0.00011842378929335001,0.0,-4.3023362650274066e-5,0.06210901422794752,0.0]
115.0,[-3.7895612573872004e-6,0.0,-0.00022906713563012698,0.14770099217760918,0.0]
116.0,[-1.5158245029548802e-5,0.0,-0.0004216834289157608,0.2018604542778727,0.0]
117.0,[-2.8421709430404003e-6,0.0,-0.00024069635173873394,0.15038021198658194,0.0]
118.0,[-2.3684757858670004e-5,0.0,-0.00016629068492572213,0.1243364522451884,0.0]
119.0,[-2.5579538487363603e-5,0.0,-0.00015939842038884916,0.12192439650486145,0.0]
120.0,[-2.8421709430404004e-5,0.0,-0.0001562009780779287,0.12071647385406928,0.0]
121.0,[-6.726471231862281e-5,0.0,-9.16481705341236e-5,0.09159843254262037,0.0]
122.0,[-6.631732200427601e-5,0.0,-9.10086820719395e-5,0.09148474570489876,0.0]
123.0,[-2.7474319116057203e-5,0.0,-0.00015164166219013472,0.11916749069011226,0.0]
124.0,[-3.7895612573872004e-6,0.0,-0.0002304645363437885,0.1477521512545839,0.0]
125.0,[-3.7895612573872004e-6,0.0,-0.00023510674888408783,0.1490235490564373,0.0]
126.0,[-2.7474319116057203e-5,0.0,-0.00015956421369385984,0.12181260444776852,0.0]
127.0,[-2.6526928801710405e-5,0.0,-0.00015910236091561578,0.1218343944249985,0.0]
128.0,[-2.8421709430404004e-5,0.0,-0.00015589307622576598,0.12059805006477592,0.0]
129.0,[-3.7895612573872004e-6,0.0,-0.00023475147751620778,0.14911070896535722,0.0]
130.0,[-2.7474319116057203e-5,0.0,-0.0001563667713829394,0.12058099703911768,0.0]
131.0,[-2.7474319116057203e-5,0.0,-0.00015906683377882777,0.12182492052185503,0.0]
132.0,[-2.9369099744750805e-5,0.0,-0.0001557628100575433,0.12053836447497207,0.0]
133.0,[-6.631732200427601e-5,0.0,-9.16481705341236e-5,0.09159180081041994,0.0]
134.0,[-2.8421709430404003e-6,0.0,-0.0002337804024440023,0.14900175907920735,0.0]
135.0,[-4.736951571734001e-6,0.0,-0.0002313763995213473,0.14781752118627384,0.0]
136.0,[-2.5579538487363603e-5,0.0,-0.00015970632224101186,0.12185997396348586,0.0]
137.0,[-6.53699316899292e-5,0.0,-9.409954297249594e-5,0.09280067085152646,0.0]
138.0,[-6.631732200427601e-5,0.0,-9.115079061909152e-5,0.09155011563658869,0.0]
139.0,[-6.726471231862281e-5,0.0,-8.847441298106182e-5,0.09020861095147362,0.0]
140.0,[-6.915949294731641e-5,0.0,-8.832046205498045e-5,0.09013660928758326,0.0]
141.0,[-3.7895612573872004e-6,0.0,-0.00022949346127158304,0.14764414875874837,0.0]
142.0,[-7.010688326166321e-5,0.0,-8.919679809575125e-5,0.09017734707110017,0.0]
143.0,[-0.00011652900866465642,0.0,-4.475234997395698e-5,0.06337093812665746,0.0]
144.0,[-2.9369099744750805e-5,0.0,-0.00015087190755972796,0.11906043558459106,0.0]
145.0,[-2.9369099744750805e-5,0.0,-0.00014904818120461036,0.11794346240397618,0.0]
146.0,[-2.9369099744750805e-5,0.0,-0.0001553838539318046,0.12042846719850785,0.0]
147.0,[-2.6526928801710405e-5,0.0,-0.00015537201155287525,0.1204009928793918,0.0]
148.0,[-2.5579538487363603e-5,0.0,-0.00015566807102610863,0.12051846927837079,0.0]
149.0,[-2.5579538487363603e-5,0.0,-0.00015567991340503795,0.1205165744977421,0.0]
150.0,[-3.7895612573872004e-6,0.0,-0.0002345264723165504,0.14905102337555337,0.0]
151.0,[1.8947806286936002e-6,0.0,-0.0003277615216272049,0.17704640716450132,0.0]
152.0,[-3.7895612573872004e-6,0.0,-0.00024023449896048987,0.1504200023797845,0.0]
153.0,[9.473903143468001e-7,0.0,-0.0003371406857392382,0.17954562281374817,0.0]
154.0,[9.473903143468001e-7,0.0,-0.00033370639584973105,0.17842391268156155,0.0]
155.0,[-2.3684757858670004e-5,0.0,-0.00016419458385522984,0.12334927153763903,0.0]
167.0,[-0.0005059064278611912,0.0,-0.00035222787649521103,-0.16924180575491238,0.0]
168.0,[-0.00045095778962907685,0.0,-0.0006833644761172764,-0.2262311227241298,0.0]
169.0,[-0.0001449507180950604,0.0,-2.3258432217213947e-5,0.048144480994475686,0.0]
170.0,[-1.2316074086508401e-5,0.0,-0.00018607930011664092,0.13334518674431212,0.0]
171.0,[-5.684341886080801e-6,0.0,-0.000224543346879121,0.14573515727533956,0.0]
180.0,[-6.347515106123561e-5,0.0,-0.0005491666380900522,0.23130913480902865,0.0]
181.0,[-0.0009985493913215273,0.0,-0.0006516505853445173,0.24683401989022966,0.0]
182.0,[-0.0005276964050911677,0.0,-0.0002436569464710677,0.14778909947684343,0.0]
183.0,[-2.2737367544323203e-5,0.0,-0.00017317110708366576,0.126957881244986,0.0]
184.0,[-2.7474319116057203e-5,0.0,-0.00016001422409317456,0.1221318749837034,0.0]
185.0,[-2.6526928801710405e-5,0.0,-0.00015652072230902075,0.12083679242399131,0.0]
186.0,[-2.7474319116057203e-5,0.0,-0.00015591676098362467,0.12060278701634766,0.0]
187.0,[-2.8421709430404004e-5,0.0,-0.00015570359816289664,0.12054120664591511,0.0]
188.0,[-2.8421709430404004e-5,0.0,-0.00015567991340503795,0.12052699579119991,0.0]
189.0,[-2.5579538487363603e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
190.0,[-6.631732200427601e-5,0.0,-9.15179043659009e-5,0.09152927304967305,0.0]
191.0,[-6.726471231862281e-5,0.0,-9.098499731408083e-5,0.09147621919206964,0.0]
192.0,[-2.7474319116057203e-5,0.0,-0.00015165350456906407,0.11916275373854052,0.0]
193.0,[-3.12638803734444e-5,0.0,-0.0001522456235155308,0.11919780718017135,0.0]
194.0,[-1.8947806286936002e-6,0.0,-0.00023432515187475172,0.14897523215040562,0.0]
195.0,[-3.7895612573872004e-6,0.0,-0.00023517780315766384,0.14903491774020947,0.0]
196.0,[-2.5579538487363603e-5,0.0,-0.00015974184937779987,0.12187134264725802,0.0]
197.0,[-2.5579538487363603e-5,0.0,-0.00015913788805240378,0.1218362892056272,0.0]
198.0,[-2.6526928801710405e-5,0.0,-0.00015591676098362467,0.12059994484540462,0.0]
199.0,[-2.7474319116057203e-5,0.0,-0.00015584570671004866,0.12058383921006072,0.0]
200.0,[-2.7474319116057203e-5,0.0,-0.0001556917557839673,0.12052794318151426,0.0]
201.0,[-2.7474319116057203e-5,0.0,-0.0001556917557839673,0.12052604840088557,0.0]
202.0,[-6.82121026329696e-5,0.0,-9.15179043659009e-5,0.09152927304967305,0.0]
203.0,[-6.82121026329696e-5,0.0,-9.099683969301017e-5,0.09147432441144093,0.0]
204.0,[-2.8421709430404004e-5,0.0,-0.00015165350456906407,0.11916464851916922,0.0]
205.0,[-2.9369099744750805e-5,0.0,-0.00015225746589446015,0.1191987545704857,0.0]
206.0,[-2.8421709430404004e-5,0.0,-0.00015546675058430992,0.12044552022416609,0.0]
207.0,[-2.6526928801710405e-5,0.0,-0.00015552596247895661,0.12046162585950998,0.0]
208.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12051846927837079,0.0]
209.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052036405899949,0.0]
210.0,[-2.8421709430404004e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
211.0,[-2.6526928801710405e-5,0.0,-0.0001556917557839673,0.12052131144931383,0.0]
212.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052510101057122,0.0]
213.0,[-6.442254137558241e-5,0.0,-9.150606198697157e-5,0.0915283256593587,0.0]
214.0,[-6.631732200427601e-5,0.0,-9.099683969301017e-5,0.09147432441144093,0.0]
215.0,[-2.9369099744750805e-5,0.0,-0.00015162981981120538,0.11916464851916922,0.0]
216.0,[-7.010688326166321e-5,0.0,-8.881784197001252e-5,0.09018776836455798,0.0]
217.0,[-0.000180004159725892,0.0,-1.2292389328649733e-5,0.03244148653417748,0.0]
218.0,[-0.0001222133505507372,0.0,-4.037066977010303e-5,0.06059887406687872,0.0]
219.0,[-7.294905420470361e-5,0.0,-8.261243541104099e-5,0.0874005460597497,0.0]
220.0,[-7.294905420470361e-5,0.0,-8.545460635408139e-5,0.08869941818071916,0.0]
221.0,[-2.9369099744750805e-5,0.0,-0.0001510258584858093,0.1189439065759264,0.0]
222.0,[-4.736951571734001e-6,0.0,-0.00023007373783912044,0.14762330617183275,0.0]
223.0,[-3.7895612573872004e-6,0.0,-0.00023505937936837049,0.1490112329823508,0.0]
224.0,[-2.4632148173016802e-5,0.0,-0.00015956421369385984,0.12180692010588244,0.0]
225.0,[-2.6526928801710405e-5,0.0,-0.00015909051853668643,0.12183344703468416,0.0]
226.0,[-2.6526928801710405e-5,0.0,-0.00015589307622576598,0.12059710267446158,0.0]
227.0,[-2.6526928801710405e-5,0.0,-0.00015586939146790732,0.12058478660037507,0.0]
228.0,[-3.7895612573872004e-6,0.0,-0.00023459752659012642,0.1490538655464964,0.0]
229.0,[0.0,0.0,-0.0003277852063850636,0.17704924933544436,0.0]
230.0,[9.473903143468001e-7,0.0,-0.0003333392821029217,0.17833675277264166,0.0]
231.0,[-1.8947806286936002e-6,0.0,-0.00033807623367465567,0.17959015015852248,0.0]
232.0,[-9.473903143468001e-7,0.0,-0.0003383486083900304,0.17965741487084108,0.0]
233.0,[-1.8947806286936002e-6,0.0,-0.0002448411843640012,0.15183445611910426,0.0]
234.0,[-2.8421709430404003e-6,0.0,-0.0002440240602178771,0.15179087616464432,0.0]
235.0,[-9.473903143468001e-7,0.0,-0.00033307874976647633,0.17844570265879153,0.0]
236.0,[-1.8947806286936002e-6,0.0,-0.00024070819411766328,0.1505640057075652,0.0]
237.0,[-9.473903143468001e-7,0.0,-0.0003374012180756836,0.1796109927454381,0.0]
238.0,[-9.473903143468001e-7,0.0,-0.0003337182382286604,0.178430544413762,0.0]
239.0,[-2.5579538487363603e-5,0.0,-0.00016423011099201784,0.12335779805046815,0.0]
240.0,[-3.7895612573872004e-6,0.0,-0.00024304114276674227,0.15168476844943748,0.0]
241.0,[-2.8421709430404003e-6,0.0,-0.00023593571540914127,0.14925471229313794,0.0]
242.0,[-1.9895196601282802e-5,0.0,-0.0004378601185332324,0.20565475248683163,0.0]
243.0,[-0.0007133849067031405,0.0,-0.0004211386794850114,0.19704107974879054,0.0]
244.0,[-2.4632148173016802e-5,0.0,-0.00016796046035475837,0.1246036163138342,0.0]
245.0,[-2.4632148173016802e-5,0.0,-0.00016621963065214612,0.1244984559889417,0.0]
246.0,[-3.7895612573872004e-6,0.0,-0.00023537912359946253,0.14927460748973922,0.0]
247.0,[-2.5579538487363603e-5,0.0,-0.00015682862416118346,0.12076384336978661,0.0]
248.0,[-6.53699316899292e-5,0.0,-9.419428200393062e-5,0.09286035644133031,0.0]
249.0,[-9.473903143468001e-7,0.0,-0.00023389882623329566,0.14902449644675167,0.0]
250.0,[-3.7895612573872004e-6,0.0,-0.00023153035044742865,0.14787720677607769,0.0]
251.0,[-1.9895196601282802e-5,0.0,-0.00043722063007104833,0.20552401262345177,0.0]
252.0,[-0.000995707220378487,0.0,-0.0006510584663980505,0.24689938982191958,0.0]
253.0,[-0.0007247535904753021,0.0,-0.00043282710748826503,0.1994152398765436,0.0]
254.0,[-0.0005305385760342081,0.0,-0.00024607279177265207,0.14890323048651527,0.0]
255.0,[-0.00011179205709292242,0.0,-4.995115432393504e-5,0.06644711447734152,0.0]
256.0,[-0.00011463422803596282,0.0,-4.506025182611969e-5,0.06374515730082445,0.0]
257.0,[-0.00012316074086508402,0.0,-3.934038280325088e-5,0.05959369294335677,0.0]
258.0,[-0.00024916365267320845,0.0,-2.3684757858670007e-8,7.010688326166321e-5,0.0]
259.0,[-0.0001856885016119728,0.0,-9.746277858842708e-6,0.029488470924358502,0.0]
260.0,[-7.579122514774402e-5,0.0,-7.928472693189785e-5,0.08586672114082224,0.0]
261.0,[-3.2211270687791206e-5,0.0,-0.00014440596866431105,0.11633384625990098,0.0]
262.0,[-0.00011937117960769682,0.0,-4.105752774800446e-5,0.06052403023204533,0.0]
263.0,[-0.00017810937909719843,0.0,-1.1984487476487024e-5,0.0322415871778503,0.0]
264.0,[-0.00018474111129762602,0.0,-9.983125437429408e-6,0.029617316007109665,0.0]
265.0,[-0.00018758328224066642,0.0,-9.094947017729282e-6,0.028294759128281534,0.0]
266.0,[-7.38964445190504e-5,0.0,-8.175978412812887e-5,0.08718643584870732,0.0]
267.0,[9.473903143468001e-7,0.0,-0.00031113482161041855,0.17294989144526576,0.0]
268.0,[0.0,0.0,-0.00032313115146583493,0.1756092160576372,0.0]
269.0,[-2.8421709430404004e-5,0.0,-0.00016324719354088302,0.1230044214632168,0.0]
270.0,[-2.5579538487363603e-5,0.0,-0.00016241822701582959,0.12306884400459238,0.0]
271.0,[-6.82121026329696e-5,0.0,-9.187317573378095e-5,0.09167232898713942,0.0]
272.0,[-6.726471231862281e-5,0.0,-9.125737202945554e-5,0.09159653776199167,0.0]
273.0,[-0.00012316074086508402,0.0,-4.121147867408581e-5,0.06078740473943374,0.0]
274.0,[-0.00031169141342009726,0.0,-8.538355208050538e-6,-0.02837244513405797,0.0]
275.0,[-0.00031548097467748443,0.0,-1.0054179711005418e-5,-0.029976376936247103,0.0]
276.0,[-0.00013263464400855202,0.0,-3.266128108710594e-5,0.055041482482920394,0.0]
277.0,[-7.863339609078442e-5,0.0,-7.711757158782954e-5,0.08452805862665021,0.0]
278.0,[-7.200166389035681e-5,0.0,-8.489801454440264e-5,0.08841046413484338,0.0]
279.0,[-2.8421709430404004e-5,0.0,-0.00015064690236007058,0.11880748237066047,0.0]
280.0,[-2.8421709430404004e-5,0.0,-0.00015187850976872141,0.11905475124270498,0.0]
281.0,[-6.915949294731641e-5,0.0,-9.128105678731421e-5,0.09143169184729533,0.0]
282.0,[-6.82121026329696e-5,0.0,-9.083104638799948e-5,0.09140516491849363,0.0]
283.0,[-2.9369099744750805e-5,0.0,-0.00015161797743227606,0.11915896417728314,0.0]
284.0,[-3.0316490059097603e-5,0.0,-0.00015218641162088414,0.11919401761891396,0.0]
285.0,[-2.5579538487363603e-5,0.0,-0.00015546675058430992,0.12044930978542348,0.0]
286.0,[-2.6526928801710405e-5,0.0,-0.00015550227772109793,0.12046162585950998,0.0]
287.0,[-2.8421709430404004e-5,0.0,-0.00015566807102610863,0.12051562710742775,0.0]
288.0,[-2.7474319116057203e-5,0.0,-0.00015564438626824995,0.12052036405899949,0.0]
289.0,[-2.8421709430404004e-5,0.0,-0.0001557272829207553,0.12052415362025687,0.0]
290.0,[-2.8421709430404004e-5,0.0,-0.0001556917557839673,0.12052415362025687,0.0]
