0.0,[7.010688326166321e-5,-1.8187092128603881,-0.09480028021850255,0.17220903221944656,1.669813392319546]
8.0,[-0.004006513639372618,-0.27771847044277814,0.014266253363833433,1.130186433329072,1.685365751719863]
9.0,[0.021708501662942577,0.0,-0.019749180069084105,-0.17682661261157284,0.0]
10.0,[-1.0421293457814802e-5,0.0,-1.55964130499342e-5,0.10044042634641906,0.0]
11.0,[-7.768600577643761e-5,0.0,1.4317436125566019e-5,0.06123267818717673,0.0]
12.0,[-2.17899772299764e-5,0.0,-2.5603223245222278e-5,0.09525062220442729,0.0]
13.0,[-2.3684757858670004e-5,0.0,-2.440714297335944e-5,0.09411091165626809,0.0]
14.0,[-2.17899772299764e-5,0.0,-2.6467716907063732e-5,0.09536051948089151,0.0]
15.0,[-2.17899772299764e-5,0.0,-2.6444032149205064e-5,0.09533020299083242,0.0]
16.0,[6.631732200427601e-6,0.0,-6.934897101018578e-5,0.11839157802266223,0.0]
17.0,[5.684341886080801e-6,0.0,-6.998845947236987e-5,0.11842284190303567,0.0]
18.0,[-2.0842586915629603e-5,0.0,-2.844539418826268e-5,0.09623590813134796,0.0]
19.0,[-1.9895196601282802e-5,0.0,-2.7959856652159942e-5,0.09621222337348928,0.0]
20.0,[-2.17899772299764e-5,0.0,-2.6609825454215752e-5,0.09541831029006667,0.0]
21.0,[-2.0842586915629603e-5,0.0,-2.6574298317427747e-5,0.09540978377723755,0.0]
22.0,[-5.873819948950161e-5,0.0,2.889540458757741e-6,0.07209450814116279,0.0]
23.0,[-5.873819948950161e-5,0.0,3.280338963425796e-6,0.07205755991890327,0.0]
24.0,[-2.2737367544323203e-5,0.0,-2.4608463415158138e-5,0.09451544732049416,0.0]
25.0,[-5.968558980384841e-5,0.0,3.777718878457866e-6,0.07124659380982241,0.0]
26.0,[-5.873819948950161e-5,0.0,3.351393237001806e-6,0.07201587474507201,0.0]
27.0,[-2.17899772299764e-5,0.0,-2.454925152051146e-5,0.09448418344012072,0.0]
28.0,[-6.063298011819521e-5,0.0,3.7895612573872013e-6,0.07124564641950806,0.0]
29.0,[-5.873819948950161e-5,0.0,3.339550858072471e-6,0.07201492735475766,0.0]
30.0,[-6.063298011819521e-5,0.0,4.180359762055256e-6,0.07118880300064725,0.0]
31.0,[-6.063298011819521e-5,0.0,4.168517383125922e-6,0.07120869819724854,0.0]
32.0,[-2.2737367544323203e-5,0.0,-2.4525566762652794e-5,0.0944737621466629,0.0]
33.0,[-2.2737367544323203e-5,0.0,-2.504663143554353e-5,0.09450881558829374,0.0]
34.0,[-2.17899772299764e-5,0.0,-2.6444032149205064e-5,0.09533683472303284,0.0]
35.0,[-5.873819948950161e-5,0.0,2.925067595545746e-6,0.07205850730921762,0.0]
36.0,[-5.873819948950161e-5,0.0,3.292181342355131e-6,0.07205471774796023,0.0]
37.0,[5.684341886080801e-6,0.0,-6.683838667716677e-5,0.11754366369132184,0.0]
38.0,[4.736951571734001e-6,0.0,-6.80699940858176e-5,0.1175995597198683,0.0]
39.0,[-2.0842586915629603e-5,0.0,-2.8362497535757335e-5,0.09619706512845974,0.0]
40.0,[7.579122514774401e-6,0.0,-7.120822450209138e-5,0.1191845437157705,0.0]
41.0,[6.631732200427601e-6,0.0,-7.009504088273388e-5,0.11846168490592389,0.0]
42.0,[-1.9895196601282802e-5,0.0,-2.8492763703980017e-5,0.0962671720117214,0.0]
43.0,[-1.9895196601282802e-5,0.0,-2.7959856652159942e-5,0.09621317076380363,0.0]
44.0,[-2.17899772299764e-5,0.0,-2.6609825454215752e-5,0.09541831029006667,0.0]
45.0,[-2.17899772299764e-5,0.0,-2.6574298317427747e-5,0.0954088363869232,0.0]
46.0,[-2.17899772299764e-5,0.0,-2.6538771180639742e-5,0.09537946728717844,0.0]
47.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
48.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
49.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
50.0,[5.684341886080801e-6,0.0,-6.934897101018578e-5,0.11839347280329092,0.0]
51.0,[6.631732200427601e-6,0.0,-6.998845947236987e-5,0.11842473668366436,0.0]
52.0,[-2.0842586915629603e-5,0.0,-2.8457236567192012e-5,0.0962368555216623,0.0]
53.0,[-2.0842586915629603e-5,0.0,-2.7959856652159942e-5,0.09621127598317494,0.0]
54.0,[-2.17899772299764e-5,0.0,-2.6609825454215752e-5,0.09541736289975232,0.0]
55.0,[-2.17899772299764e-5,0.0,-2.6586140696357084e-5,0.0954088363869232,0.0]
56.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.09537946728717844,0.0]
57.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
58.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
59.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
60.0,[-5.873819948950161e-5,0.0,2.889540458757741e-6,0.0720926133605341,0.0]
61.0,[-5.873819948950161e-5,0.0,3.280338963425796e-6,0.07205661252858893,0.0]
62.0,[-2.2737367544323203e-5,0.0,-2.462030579408747e-5,0.09451544732049416,0.0]
63.0,[-2.2737367544323203e-5,0.0,-2.5105843330190208e-5,0.09454007946866719,0.0]
64.0,[-5.873819948950161e-5,0.0,2.9487523534044158e-6,0.07205187557701719,0.0]
65.0,[-5.873819948950161e-5,0.0,3.315866100213801e-6,0.07202440125790113,0.0]
66.0,[-5.968558980384841e-5,0.0,4.144832625267251e-6,0.07121817210039201,0.0]
67.0,[-6.063298011819521e-5,0.0,4.180359762055256e-6,0.07121059297787723,0.0]
68.0,[-5.968558980384841e-5,0.0,4.192202140984591e-6,0.07117932909750378,0.0]
69.0,[-5.968558980384841e-5,0.0,4.204044519913927e-6,0.07117838170718944,0.0]
70.0,[-2.2737367544323203e-5,0.0,-2.4537409141582128e-5,0.09447470953697726,0.0]
71.0,[-5.968558980384841e-5,0.0,3.801403636316536e-6,0.07121343514882027,0.0]
72.0,[-5.873819948950161e-5,0.0,3.339550858072471e-6,0.07201492735475766,0.0]
73.0,[-2.2737367544323203e-5,0.0,-2.454925152051146e-5,0.09448323604980638,0.0]
74.0,[-2.17899772299764e-5,0.0,-2.5094000951260874e-5,0.09453913207835284,0.0]
75.0,[-2.2737367544323203e-5,0.0,-2.6432189770275727e-5,0.09533683472303284,0.0]
76.0,[-2.0842586915629603e-5,0.0,-2.647955928599307e-5,0.09534536123586196,0.0]
77.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537567772592107,0.0]
78.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.0953766251162354,0.0]
79.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
80.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.0953766251162354,0.0]
81.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
82.0,[5.684341886080801e-6,0.0,-6.934897101018578e-5,0.11839347280329092,0.0]
83.0,[5.684341886080801e-6,0.0,-6.998845947236987e-5,0.11842473668366436,0.0]
84.0,[-1.9895196601282802e-5,0.0,-2.844539418826268e-5,0.0962368555216623,0.0]
85.0,[7.579122514774401e-6,0.0,-7.126743639673805e-5,0.11921580759614395,0.0]
86.0,[6.631732200427601e-6,0.0,-7.008319850380455e-5,0.11846357968655258,0.0]
87.0,[-2.0842586915629603e-5,0.0,-2.8504606082909355e-5,0.09626811940203575,0.0]
88.0,[6.631732200427601e-6,0.0,-7.127927877566739e-5,0.11921675498645828,0.0]
89.0,[5.684341886080801e-6,0.0,-7.010688326166323e-5,0.11846642185749562,0.0]
90.0,[-2.0842586915629603e-5,0.0,-2.8504606082909355e-5,0.09626906679235009,0.0]
91.0,[-2.0842586915629603e-5,0.0,-2.7959856652159942e-5,0.09621317076380363,0.0]
92.0,[6.631732200427601e-6,0.0,-6.946739479947914e-5,0.11843326319649349,0.0]
93.0,[5.684341886080801e-6,0.0,-7.007135612487522e-5,0.11845600056403781,0.0]
94.0,[-2.17899772299764e-5,0.0,-2.8457236567192012e-5,0.096238750302291,0.0]
95.0,[-2.0842586915629603e-5,0.0,-2.794801427323061e-5,0.09621317076380363,0.0]
96.0,[-2.0842586915629603e-5,0.0,-2.6609825454215752e-5,0.09541831029006667,0.0]
97.0,[-2.0842586915629603e-5,0.0,-2.6586140696357084e-5,0.0954088363869232,0.0]
98.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
99.0,[-5.968558980384841e-5,0.0,2.889540458757741e-6,0.07209356075084845,0.0]
100.0,[-5.873819948950161e-5,0.0,3.292181342355131e-6,0.07205661252858893,0.0]
101.0,[-2.2737367544323203e-5,0.0,-2.4608463415158138e-5,0.09451544732049416,0.0]
102.0,[-2.2737367544323203e-5,0.0,-2.5105843330190208e-5,0.09454102685898153,0.0]
