0.0,[0.00012884508275116482,-2.0167348679933634,-0.10503792206388123,0.18757854528909468,1.8499211559433855]
1.0,[-0.00021789977229976404,-1.8179835118795986,-0.09058935527643068,0.2688636868697358,1.866413258864798]
2.0,[0.03324297874011487,-1.872945887271271,-0.11817982444502681,-0.25223982902389247,2.266014169955659]
3.0,[-0.00032590226813529927,-1.4138095139060167,-0.0612359703685191,0.24580989096042077,1.934985708170903]
4.0,[-0.00044243127679995564,-1.1874988103954818,-0.0457501296106481,0.09882228368951472,1.9740917472128265]
5.0,[-0.0007427540064478912,-0.9449739953500587,-0.029108780571126168,0.3928514994792446,1.9204480037972513]
6.0,[-0.0009000207986294602,-0.7132302452343233,-0.013166783219276113,0.42898591345874587,1.9231421788390433]
7.0,[-0.0007257009807896488,-0.4538255401106046,0.0035968857522069206,0.12042183546630741,1.9764237484715912]
8.0,[-0.0010677088842688438,-0.2384150358617868,0.019177773443364764,0.4199298094439048,1.9384255470608227]
9.0,[-0.0016768808563938362,-0.028002962911462717,0.03419145855332317,0.671138877805788,1.9130305466725466]
10.0,[-6.53699316899292e-5,0.0,-9.404033107784926e-5,0.09243971514176033,0.0]
11.0,[-0.00011463422803596282,0.0,-4.67892391498026e-5,0.06475318059528944,0.0]
12.0,[-0.000374219174166986,0.0,-3.73508631431226e-5,-0.057928180770735097,0.0]
13.0,[-0.00031548097467748443,0.0,-1.0113391605652094e-5,-0.029844689682552897,0.0]
14.0,[-5.684341886080801e-6,0.0,-0.0003948485982618877,0.19660433281387665,0.0]
15.0,[-0.0006792788553866557,0.0,-0.00039030112475302303,0.18976985908617883,0.0]
16.0,[-0.00011179205709292242,0.0,-4.951298630354965e-5,0.06585689031150346,0.0]
17.0,[-6.158037043254201e-5,0.0,-9.793647374560048e-5,0.09507061804470139,0.0]
18.0,[-2.9369099744750805e-5,0.0,-0.000148894230278529,0.11805430707075476,0.0]
19.0,[-0.00012126596023639041,0.0,-4.172070096804722e-5,0.06098067236356049,0.0]
20.0,[-2.7474319116057203e-5,0.0,-0.00015398645321814305,0.12029204299324191,0.0]
21.0,[-3.7895612573872004e-6,0.0,-0.00022635523085530926,0.1464201204726123,0.0]
22.0,[-3.7895612573872004e-6,0.0,-0.0002352014879155225,0.1490614446690112,0.0]
23.0,[-6.442254137558241e-5,0.0,-9.445481434037599e-5,0.0927750913130391,0.0]
24.0,[-6.442254137558241e-5,0.0,-9.367321733103988e-5,0.09280635519341254,0.0]
25.0,[-3.7895612573872004e-6,0.0,-0.00023000268356554443,0.1477881520865291,0.0]
26.0,[-4.736951571734001e-6,0.0,-0.00023145929617385264,0.14786015375041944,0.0]
27.0,[-6.53699316899292e-5,0.0,-9.453771099288133e-5,0.09282909256095687,0.0]
28.0,[-6.53699316899292e-5,0.0,-9.35784782996052e-5,0.09274856438423738,0.0]
29.0,[-2.8421709430404004e-5,0.0,-0.00015185482501086275,0.11923665018305957,0.0]
30.0,[-2.8421709430404004e-5,0.0,-0.0001524114168205415,0.11926033494091824,0.0]
31.0,[-3.7895612573872004e-6,0.0,-0.00023433699425368104,0.14897807432134866,0.0]
32.0,[-2.7474319116057203e-5,0.0,-0.00015618913569899936,0.12051562710742775,0.0]
33.0,[-3.7895612573872004e-6,0.0,-0.00023860025066824164,0.1503205263967781,0.0]
