8.0,[-0.0012486604343090826,-0.2632660311974177,0.010547722695264383,1.0192271323224606,1.4231460454539047]
15.0,[0.0014911923547818633,0.0,-0.0010407437874467482,0.26903895407788997,0.0]
16.0,[0.020312048339595396,0.0,-0.02033874106170212,-0.20300300699697493,0.0]
17.0,[0.0008498091119690797,0.0,-0.00026144419962292886,0.12229861567902843,0.0]
18.0,[-0.00022074194324280444,0.0,-3.672321705986785e-5,0.03376972775489169,0.0]
19.0,[0.0007797022287074165,0.0,-0.00025033604818721267,0.11375504982424899,0.0]
20.0,[-0.00025958494613102323,0.0,-0.0002068153056219065,0.09634864757875522,0.0]
21.0,[-0.00026526928801710403,0.0,-0.00022367885321727954,0.10112254737274876,0.0]
22.0,[-0.00026621667833145085,0.0,-0.00022289725620794343,0.10086296242661773,0.0]
23.0,[-0.00026526928801710403,0.0,-0.00022389201603800757,0.10116044298532262,0.0]
24.0,[-0.00024063713984408724,0.0,-0.00015100217372795063,0.07760926716097552,0.0]
25.0,[-0.00026621667833145085,0.0,-0.0002234538480176222,0.10114054778872134,0.0]
26.0,[-0.00030221751027662924,0.0,-0.00030206355935054796,0.12292484067681167,0.0]
27.0,[-0.00026526928801710403,0.0,-0.00022429465692160497,0.10117749601098086,0.0]
28.0,[-0.00024158453015843404,0.0,-0.0001546377840592565,0.07888540191440066,0.0]
29.0,[-0.00024063713984408724,0.0,-0.00015074164139150525,0.07761116194160421,0.0]
30.0,[-0.00030221751027662924,0.0,-0.00030180302701410255,0.122972210192529,0.0]
31.0,[-0.00030221751027662924,0.0,-0.000302525412128792,0.12293715675089817,0.0]
32.0,[-0.0002671640686457976,0.0,-0.00022847501668366021,0.10241762993246083,0.0]
33.0,[-0.00024063713984408724,0.0,-0.00015469699595390315,0.07889771798848717,0.0]
34.0,[-0.00023874235921539364,0.0,-0.00015093111945437462,0.07768221621518022,0.0]
35.0,[-0.00026337450738841045,0.0,-0.00021927348825556692,0.09989093996409791,0.0]
36.0,[-0.0002643218977027572,0.0,-0.00021946296631843629,0.09983693871618014,0.0]
37.0,[-0.00026621667833145085,0.0,-0.00022360779894370353,0.10108275697954619,0.0]
38.0,[-0.00030505968121966964,0.0,-0.00030674129902763525,0.1241422372307473,0.0]
39.0,[-0.00030505968121966964,0.0,-0.00030752289603697136,0.12423223931061024,0.0]
40.0,[-0.00026811145896014443,0.0,-0.00022875923377796425,0.10249436854792292,0.0]
41.0,[-0.00024158453015843404,0.0,-0.00015491015877463118,0.07897256182332056,0.0]
42.0,[-0.00026526928801710403,0.0,-0.00022377359224871424,0.10122581291701255,0.0]
43.0,[-0.00030316490059097606,0.0,-0.000302347776444852,0.12300063190195941,0.0]
44.0,[-0.00026621667833145085,0.0,-0.00022431834167946363,0.10118318035286694,0.0]
45.0,[-0.00022832106575757882,0.0,-9.258371846954105e-5,0.05496758603840134,0.0]
90.0,[-0.00040169349328304327,0.0,1.6863547595373046e-5,-0.021775766375261203,0.0]
91.0,[7.484383483339721e-5,0.0,-3.9956186507576305e-5,0.03008058987082525,0.0]
92.0,[0.0005030642569181508,0.0,-0.00014419280584358302,0.0790644586838122,0.0]
93.0,[-0.0002586375558166764,0.0,-0.00020769164166267728,0.09671339284977874,0.0]
94.0,[-0.0003012701199622824,0.0,-0.0003000266701747023,0.12242177641989352,0.0]
