0.0,[7.294905420470361e-5,-1.3718133592040733,-0.0728897002015098,0.06098825148607526,1.2838015095439914]
1.0,[-0.00996275654567095,-1.2795467796422597,-0.06611866609773642,0.5401687985795433,1.3054880858882305]
2.0,[0.021621341754022673,-1.7018171168577583,-0.09923549981749602,-0.3256587888245121,2.0563498586463016]
3.0,[-0.0002927436071331612,-1.2977530161606408,-0.05620511463651686,0.22559826599414612,1.7817908672311333]
4.0,[-0.00038179829668176046,-1.0869686188167784,-0.042010187920974815,0.10673015064336747,1.816382726766668]
5.0,[-0.0004898007925172957,-0.8612978774635848,-0.0267031789273157,0.19922860398461728,1.8012341586524727]
6.0,[-0.0006347515106123561,-0.6414516917629952,-0.011710892996082597,0.28378034736912616,1.7915194153569505]
7.0,[-0.0007474909580196253,-0.42103020329401863,0.0032079583434097003,0.31574624396550155,1.79185560357707]
8.0,[-0.0008583356247982009,-0.20017149419497093,0.018140594211975745,0.34506892158484936,1.7925419878598143]
9.0,[-5.589602854646121e-5,0.0,1.2079226507921703e-6,0.0742829797673039,0.0]
10.0,[-2.17899772299764e-5,0.0,-2.6301923602053044e-5,0.09549978585710049,0.0]
11.0,[5.684341886080801e-6,0.0,-6.766735320222021e-5,0.11765450835810042,0.0]
12.0,[-2.17899772299764e-5,0.0,-2.7012466337813144e-5,0.0954088363869232,0.0]
13.0,[6.631732200427601e-6,0.0,-7.117269736530338e-5,0.11917885937388442,0.0]
14.0,[6.631732200427601e-6,0.0,-7.002398660915787e-5,0.11843231580617913,0.0]
15.0,[-2.0842586915629603e-5,0.0,-2.8504606082909355e-5,0.09626622462140705,0.0]
16.0,[-1.9895196601282802e-5,0.0,-2.794801427323061e-5,0.09621222337348928,0.0]
17.0,[-2.17899772299764e-5,0.0,-2.6609825454215752e-5,0.09541925768038101,0.0]
18.0,[-2.17899772299764e-5,0.0,-2.6574298317427747e-5,0.0954088363869232,0.0]
19.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
20.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
21.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
22.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.0953785198968641,0.0]
23.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
24.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
25.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.0953766251162354,0.0]
26.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
27.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
28.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
29.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
30.0,[-5.7790809175154806e-5,0.0,2.889540458757741e-6,0.0720926133605341,0.0]
31.0,[-5.873819948950161e-5,0.0,3.292181342355131e-6,0.07205661252858893,0.0]
32.0,[5.684341886080801e-6,0.0,-6.683838667716677e-5,0.11754461108163619,0.0]
33.0,[5.684341886080801e-6,0.0,-6.80699940858176e-5,0.1175995597198683,0.0]
34.0,[-2.0842586915629603e-5,0.0,-2.8362497535757335e-5,0.09619801251877408,0.0]
35.0,[-2.0842586915629603e-5,0.0,-2.790064475751327e-5,0.09618095949311584,0.0]
36.0,[-2.0842586915629603e-5,0.0,-2.6609825454215752e-5,0.09541641550943797,0.0]
37.0,[-2.0842586915629603e-5,0.0,-2.6574298317427747e-5,0.09540788899660885,0.0]
38.0,[6.631732200427601e-6,0.0,-6.936081338911512e-5,0.11839442019360527,0.0]
39.0,[-2.17899772299764e-5,0.0,-2.704799347460115e-5,0.09541357333849493,0.0]
40.0,[-5.7790809175154806e-5,0.0,2.0013620390576157e-6,0.07292631683715929,0.0]
41.0,[6.631732200427601e-6,0.0,-6.875685206371904e-5,0.11836978804543224,0.0]
42.0,[-2.3684757858670004e-5,0.0,-2.569796227665696e-5,0.09461492330350058,0.0]
43.0,[-5.684341886080801e-5,0.0,2.0368891758456207e-6,0.07291779032433017,0.0]
44.0,[-2.17899772299764e-5,0.0,-2.5982179370961e-5,0.09532357125863199,0.0]
45.0,[-2.2737367544323203e-5,0.0,-2.5176897603766218e-5,0.09457986986186975,0.0]
46.0,[-5.873819948950161e-5,0.0,2.901382837687076e-6,0.07208219206707629,0.0]
47.0,[-5.7790809175154806e-5,0.0,3.315866100213801e-6,0.07202534864821548,0.0]
48.0,[-2.2737367544323203e-5,0.0,-2.4608463415158138e-5,0.09451449993017982,0.0]
49.0,[-5.968558980384841e-5,0.0,3.777718878457866e-6,0.07124659380982241,0.0]
50.0,[-5.873819948950161e-5,0.0,3.351393237001806e-6,0.07201587474507201,0.0]
51.0,[-2.2737367544323203e-5,0.0,-2.4572936278370133e-5,0.09448323604980638,0.0]
52.0,[-2.2737367544323203e-5,0.0,-2.5094000951260874e-5,0.09453818468803848,0.0]
53.0,[-2.17899772299764e-5,0.0,-2.6444032149205064e-5,0.09533683472303284,0.0]
54.0,[-2.0842586915629603e-5,0.0,-2.6467716907063732e-5,0.09534630862617631,0.0]
55.0,[6.631732200427601e-6,0.0,-6.934897101018578e-5,0.11839157802266223,0.0]
56.0,[5.684341886080801e-6,0.0,-6.998845947236987e-5,0.11842284190303567,0.0]
57.0,[-1.9895196601282802e-5,0.0,-2.844539418826268e-5,0.0962368555216623,0.0]
58.0,[-2.0842586915629603e-5,0.0,-2.794801427323061e-5,0.09621222337348928,0.0]
59.0,[6.631732200427601e-6,0.0,-6.947923717840847e-5,0.11843231580617913,0.0]
60.0,[6.631732200427601e-6,0.0,-7.007135612487522e-5,0.11845600056403781,0.0]
61.0,[-1.9895196601282802e-5,0.0,-2.846907894612135e-5,0.09623780291197664,0.0]
62.0,[-1.9895196601282802e-5,0.0,-2.794801427323061e-5,0.09621317076380363,0.0]
63.0,[-5.873819948950161e-5,0.0,2.8421709430404007e-6,0.07213335114405102,0.0]
64.0,[-5.873819948950161e-5,0.0,3.256654205567126e-6,0.07208882379927671,0.0]
65.0,[-2.2737367544323203e-5,0.0,-2.4608463415158138e-5,0.09451734210112286,0.0]
66.0,[-2.2737367544323203e-5,0.0,-2.5105843330190208e-5,0.09454197424929588,0.0]
67.0,[-2.0842586915629603e-5,0.0,-2.6432189770275727e-5,0.09533778211334719,0.0]
68.0,[-2.17899772299764e-5,0.0,-2.6467716907063732e-5,0.09534630862617631,0.0]
69.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.0953766251162354,0.0]
70.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.0953766251162354,0.0]
71.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
72.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
73.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
74.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
75.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
76.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.0953766251162354,0.0]
77.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.0953785198968641,0.0]
78.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.09537757250654975,0.0]
79.0,[-5.7790809175154806e-5,0.0,2.889540458757741e-6,0.0720926133605341,0.0]
80.0,[-5.7790809175154806e-5,0.0,3.292181342355131e-6,0.07205661252858893,0.0]
81.0,[-2.2737367544323203e-5,0.0,-2.462030579408747e-5,0.09451544732049416,0.0]
82.0,[-2.17899772299764e-5,0.0,-2.5094000951260874e-5,0.09454102685898153,0.0]
83.0,[-2.17899772299764e-5,0.0,-2.6444032149205064e-5,0.09533683472303284,0.0]
84.0,[-5.7790809175154806e-5,0.0,2.925067595545746e-6,0.0720604020898463,0.0]
85.0,[-5.873819948950161e-5,0.0,3.292181342355131e-6,0.07205471774796023,0.0]
86.0,[-2.17899772299764e-5,0.0,-2.4608463415158138e-5,0.09451449993017982,0.0]
87.0,[-2.2737367544323203e-5,0.0,-2.5105843330190208e-5,0.09454102685898153,0.0]
88.0,[-2.17899772299764e-5,0.0,-2.6432189770275727e-5,0.09533683472303284,0.0]
89.0,[-2.17899772299764e-5,0.0,-2.647955928599307e-5,0.09534725601649066,0.0]
90.0,[-2.17899772299764e-5,0.0,-2.6503244043851737e-5,0.09537567772592107,0.0]
91.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.09537567772592107,0.0]
92.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.0953785198968641,0.0]
93.0,[5.684341886080801e-6,0.0,-6.936081338911512e-5,0.11839252541297657,0.0]
94.0,[5.684341886080801e-6,0.0,-6.998845947236987e-5,0.11842568407397872,0.0]
95.0,[-2.0842586915629603e-5,0.0,-2.8457236567192012e-5,0.0962368555216623,0.0]
96.0,[-1.9895196601282802e-5,0.0,-2.794801427323061e-5,0.09621127598317494,0.0]
97.0,[-2.0842586915629603e-5,0.0,-2.6597983075286418e-5,0.09541736289975232,0.0]
98.0,[-2.17899772299764e-5,0.0,-2.6574298317427747e-5,0.0954088363869232,0.0]
99.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.0953785198968641,0.0]
100.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.0953804146774928,0.0]
101.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
102.0,[-5.873819948950161e-5,0.0,2.889540458757741e-6,0.07209356075084845,0.0]
103.0,[-2.0842586915629603e-5,0.0,-2.5994021749890333e-5,0.09534346645523327,0.0]
104.0,[-2.2737367544323203e-5,0.0,-2.512952808804888e-5,0.09454955337181065,0.0]
105.0,[-5.873819948950161e-5,0.0,2.901382837687076e-6,0.07208408684770498,0.0]
106.0,[-2.0842586915629603e-5,0.0,-2.5958494613102328e-5,0.09531314996517418,0.0]
107.0,[5.684341886080801e-6,0.0,-6.748971751828019e-5,0.11757587496200964,0.0]
108.0,[-2.17899772299764e-5,0.0,-2.7000623958883807e-5,0.09540220465472277,0.0]
109.0,[-2.0842586915629603e-5,0.0,-2.7865117620725265e-5,0.09617243298028672,0.0]
110.0,[6.631732200427601e-6,0.0,-6.938449814697378e-5,0.11840105192580569,0.0]
111.0,[-2.17899772299764e-5,0.0,-2.7095362990318488e-5,0.095441047657611,0.0]
112.0,[-1.9895196601282802e-5,0.0,-2.7936171894301275e-5,0.09620369686066016,0.0]
113.0,[-2.17899772299764e-5,0.0,-2.6562455938498413e-5,0.09538799380000756,0.0]
114.0,[5.684341886080801e-6,0.0,-6.943186766269113e-5,0.11842189451272132,0.0]
115.0,[-2.0842586915629603e-5,0.0,-2.704799347460115e-5,0.09541167855786624,0.0]
116.0,[-2.0842586915629603e-5,0.0,-2.7924329515371937e-5,0.09620369686066016,0.0]
117.0,[6.631732200427601e-6,0.0,-6.939634052590313e-5,0.11840199931612004,0.0]
118.0,[-2.0842586915629603e-5,0.0,-2.7095362990318488e-5,0.09544199504792533,0.0]
119.0,[-1.9895196601282802e-5,0.0,-2.7936171894301275e-5,0.09620369686066016,0.0]
120.0,[-2.17899772299764e-5,0.0,-2.6562455938498413e-5,0.09538799380000756,0.0]
121.0,[-2.17899772299764e-5,0.0,-2.6574298317427747e-5,0.0954088363869232,0.0]
122.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.0953785198968641,0.0]
123.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
124.0,[-5.873819948950161e-5,0.0,2.889540458757741e-6,0.07209166597021975,0.0]
125.0,[-5.968558980384841e-5,0.0,3.268496584496461e-6,0.07205661252858893,0.0]
126.0,[-2.2737367544323203e-5,0.0,-2.462030579408747e-5,0.09451544732049416,0.0]
127.0,[-2.3684757858670004e-5,0.0,-2.5105843330190208e-5,0.09454102685898153,0.0]
128.0,[-2.17899772299764e-5,0.0,-2.6444032149205064e-5,0.09533683472303284,0.0]
129.0,[-5.873819948950161e-5,0.0,2.925067595545746e-6,0.07205945469953197,0.0]
130.0,[-5.7790809175154806e-5,0.0,3.280338963425796e-6,0.07205566513827458,0.0]
131.0,[6.631732200427601e-6,0.0,-6.68502290560961e-5,0.11754176891069315,0.0]
132.0,[4.736951571734001e-6,0.0,-6.80699940858176e-5,0.11760050711018265,0.0]
133.0,[-2.0842586915629603e-5,0.0,-2.837433991468667e-5,0.09619706512845974,0.0]
134.0,[-2.2737367544323203e-5,0.0,-2.7912487136442603e-5,0.09618095949311584,0.0]
135.0,[-2.0842586915629603e-5,0.0,-2.6597983075286418e-5,0.09541641550943797,0.0]
136.0,[-2.0842586915629603e-5,0.0,-2.6562455938498413e-5,0.0954088363869232,0.0]
137.0,[-2.2737367544323203e-5,0.0,-2.6503244043851737e-5,0.09537946728717844,0.0]
138.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537757250654975,0.0]
139.0,[-5.7790809175154806e-5,0.0,2.901382837687076e-6,0.0720926133605341,0.0]
140.0,[-5.873819948950161e-5,0.0,3.280338963425796e-6,0.07205755991890327,0.0]
141.0,[-2.3684757858670004e-5,0.0,-2.462030579408747e-5,0.09451355253986547,0.0]
142.0,[5.684341886080801e-6,0.0,-6.744234800256285e-5,0.11756734844918051,0.0]
143.0,[-1.9895196601282802e-5,0.0,-2.6953254443166468e-5,0.09537188816466367,0.0]
144.0,[-5.7790809175154806e-5,0.0,2.0250467969162855e-6,0.07289505295678585,0.0]
145.0,[-2.0842586915629603e-5,0.0,-2.6029548886678338e-5,0.0953500981874337,0.0]
146.0,[-2.0842586915629603e-5,0.0,-2.518873998269555e-5,0.09457986986186975,0.0]
147.0,[-2.0842586915629603e-5,0.0,-2.6491401664922403e-5,0.09537094077434932,0.0]
148.0,[-2.0842586915629603e-5,0.0,-2.6455874528134398e-5,0.095348203406805,0.0]
149.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.0953766251162354,0.0]
150.0,[-2.17899772299764e-5,0.0,-2.6526928801710408e-5,0.09537567772592107,0.0]
151.0,[-2.0842586915629603e-5,0.0,-2.6526928801710408e-5,0.0953785198968641,0.0]
152.0,[-2.0842586915629603e-5,0.0,-2.6515086422781074e-5,0.09537946728717844,0.0]
153.0,[-2.17899772299764e-5,0.0,-2.6515086422781074e-5,0.0953766251162354,0.0]
154.0,[-1.9895196601282802e-5,0.0,-2.6526928801710408e-5,0.09537946728717844,0.0]
155.0,[5.684341886080801e-6,0.0,-6.936081338911512e-5,0.11839347280329092,0.0]
156.0,[5.684341886080801e-6,0.0,-7.000030185129921e-5,0.11842473668366436,0.0]
157.0,[8.5265128291212e-6,0.0,-7.187139772213413e-5,0.11923759757337392,0.0]
