0.0,[5.684341886080801e-6,-1.8328191705071122,-0.09454846387294917,-0.06894822490721707,1.6802727844021448]
1.0,[8.5265128291212e-6,-1.636733770737919,-0.08028110916787531,-0.11999361504422267,1.6802715663288834]
2.0,[0.14099536353266254,-1.674970443824956,-0.09968659971567226,-0.33153545094440534,2.021960402284354]
3.0,[-0.0031585993080322314,-1.1691777028014863,-0.04955348723948798,0.20015041476047674,1.5308332633269726]
4.0,[-0.003702401348467295,-1.005586843424074,-0.037008926293916986,0.2376784398923822,1.5281981648383536]
5.0,[-0.0072797471754408125,-0.8407136912561932,-0.02498822482266405,0.3829275859364618,1.5040673214830997]
6.0,[-0.008549250196665524,-0.6834890579436129,-0.012900969181828259,0.44515786612464575,1.5052384989238425]
7.0,[-0.006953844907305513,-0.5200886240193843,6.276460832547552e-7,0.4078022660299514,1.5247571078751725]
8.0,[-0.007780916651730269,-0.35770900315886434,0.012426160841035502,0.45131969272915734,1.526473779124769]
9.0,[-0.008583356247982009,-0.1946913149216319,0.024893485791229374,0.4926107521896483,1.5280649888284512]
10.0,[-0.009382006282976361,-0.031099981849062406,0.037394502309477204,0.5324238827597582,1.529547383987457]
11.0,[-0.0012695030212247123,0.0,-0.0004914587255674027,0.07125796249359458,0.0]
12.0,[-0.001265713459967325,0.0,-0.0004889362988554543,0.07091121763854365,0.0]
13.0,[-0.0012647660696529781,0.0,-0.0004888652445818783,0.07090363851602886,0.0]
14.0,[-0.0012647660696529781,0.0,-0.0004888534022029489,0.07090174373540017,0.0]
15.0,[-0.001265713459967325,0.0,-0.0004888534022029489,0.07090174373540017,0.0]
16.0,[-0.001265713459967325,0.0,-0.0004888652445818783,0.07090174373540017,0.0]
17.0,[-0.001265713459967325,0.0,-0.0004888534022029489,0.07090079634508582,0.0]
18.0,[-0.0012647660696529781,0.0,-0.0004888534022029489,0.07090079634508582,0.0]
19.0,[-0.0012647660696529781,0.0,-0.0004888534022029489,0.07090079634508582,0.0]
20.0,[-0.0012647660696529781,0.0,-0.0004888534022029489,0.07090079634508582,0.0]
21.0,[-0.0012647660696529781,0.0,-0.0004888534022029489,0.07090079634508582,0.0]
22.0,[-0.001265713459967325,0.0,-0.0004888534022029489,0.07090174373540017,0.0]
