0.0,[-1.6105635343895603e-5,-1.7365636040267416,-0.09025798182923003,0.031053559723659415,1.5951337266934777]
1.0,[-3.2211270687791206e-5,-1.5395994997409916,-0.07644575343116837,0.07678598497780816,1.5791613350302214]
2.0,[0.01271018845727667,-1.6432814220479484,-0.10497110736196191,-0.25663761486309034,1.9885405322384029]
3.0,[-0.00011558161835030961,-1.1740600787864726,-0.050360888792511105,0.22614491020552424,1.5608325806429741]
4.0,[-0.00024821626235886163,-1.0026984872032092,-0.03752190262199899,0.21704996318779496,1.5705048943865612]
5.0,[-0.000345797464736582,-0.8254919710755833,-0.024848224218961455,0.3296728815863995,1.553487801889527]
6.0,[-0.00045948430245819805,-0.65282487563915,-0.01214624253028281,0.37266261188051425,1.554988062123032]
7.0,[-0.0005750659208085077,-0.47978261363823543,0.0005620511463651686,0.41848693399515463,1.5557241843972796]
8.0,[-0.0006897001488444705,-0.3060063609912807,0.013323789479121237,0.45877186494180927,1.5571302469652437]
9.0,[-0.0008204400122243289,-0.13161762050610074,0.02611981149887773,0.4971553835275699,1.558516820361027]
10.0,[8.810729923425241e-5,0.0,-0.0007139770256496074,0.12604649176258437,0.0]
11.0,[8.337034766251841e-5,0.0,-0.0007045386496429273,0.1245534046271738,0.0]
12.0,[4.8316906031686806e-5,0.0,-0.0005640051388885089,0.10267153053670577,0.0]
13.0,[9.473903143468001e-7,0.0,-0.00042045182150710997,0.07909856473512869,0.0]
14.0,[4.736951571734001e-5,0.0,-0.0005578826289820427,0.10178761537342021,0.0]
15.0,[8.147556703382482e-5,0.0,-0.0006981082378842984,0.12364296253508654,0.0]
16.0,[4.736951571734001e-5,0.0,-0.0005584629055495801,0.10179519449593498,0.0]
17.0,[0.0,0.0,-0.00042017944679173524,0.07905498478066873,0.0]
18.0,[-6.53699316899292e-5,0.0,-0.0002759629561902936,0.05383829678369996,0.0]
19.0,[-3.7895612573872004e-6,0.0,-0.00040966341430248576,0.07735252438578753,0.0]
20.0,[4.5474735088646405e-5,0.0,-0.0005471297489142065,0.10007662846570989,0.0]
21.0,[4.736951571734001e-5,0.0,-0.0005525890856006299,0.10090370021013464,0.0]
