0.0,[0.0006139089236967265,-1.1855066854119891,-0.06297781851571926,0.2262027010146994,1.094740298412944]
1.0,[-0.00015158245029548803,-1.068850252750053,-0.05452064281522932,0.3579164816377063,1.0947405014251541]
2.0,[0.022326200147896692,-1.2046226534797218,-0.07986133236196717,-0.2603532796759585,1.4571792153869214]
3.0,[0.00024916365267320845,-0.9010600858042985,-0.039023468900722946,0.1644934854994062,1.2263092636593291]
4.0,[0.00010231815394945441,-0.7561839746964929,-0.028906145625266316,0.15363828727762058,1.2328878743314167]
5.0,[0.00017242503721111763,-0.6083077153107296,-0.018822798134957946,0.3019247666694961,1.2083733378988524]
6.0,[-0.0006290671687262753,-0.463617292704536,-0.008631329725024747,0.2600927473395131,1.2193132598830352]
7.0,[-0.0006252776074688881,-0.31435358020341175,0.001702424867744412,0.22318810503444786,1.2287368836691062]
8.0,[-0.00011368683772161602,-0.1736452759359963,0.011530024342694864,0.32178869939040544,1.2200696833783045]
9.0,[-0.0010137076363510762,-0.03740462754346178,0.0211586363244957,0.420738880772357,1.2109164718562428]
10.0,[-0.0002444267011014744,0.0,-0.00019786246715132924,0.07880297895705249,0.0]
11.0,[0.00012979247306551162,0.0,-0.00013359387670182818,0.05937105621948527,0.0]
12.0,[0.0003713770032239456,0.0,-0.00029641474460125516,0.10849134923773816,0.0]
13.0,[-0.0003097966327914036,0.0,-0.00036492290670745814,0.12290494548021039,0.0]
14.0,[-0.00024347931078712762,0.0,-0.0001955176761233209,0.07808675187940631,0.0]
15.0,[0.00012979247306551162,0.0,-0.00013307281202893745,0.05918915727913068,0.0]
16.0,[0.0003713770032239456,0.0,-0.00029626079367517377,0.10845061145422125,0.0]
17.0,[-0.00030884924247705686,0.0,-0.00036488737957067013,0.1228973663576956,0.0]
18.0,[-0.00027190102021753165,0.0,-0.00028072359251988627,0.10186340659856795,0.0]
19.0,[-0.00024537409141582123,0.0,-0.00019877433032888803,0.07913835512833126,0.0]
20.0,[0.0003770613451100264,0.0,-0.0003017793422562439,0.10973432533016117,0.0]
21.0,[-0.00037042961290959886,0.0,-0.0004723924954911733,0.14669391627345854,0.0]
22.0,[-0.0002728484105318784,0.0,-0.00028146966239243437,0.10196004041063132,0.0]
23.0,[-0.00024632148173016805,0.0,-0.00020271784251235658,0.08030838216654955,0.0]
24.0,[0.0003770613451100264,0.0,-0.00030186223890874925,0.10975043096550506,0.0]
25.0,[-0.00031263880373444403,0.0,-0.0003705243519410336,0.12412707898571775,0.0]
26.0,[-0.00031548097467748443,0.0,-0.00037552183584921295,0.12515689225741272,0.0]
27.0,[-0.00027379580084622524,0.0,-0.0002850934303448109,0.1029879589016976,0.0]
28.0,[-0.00024537409141582123,0.0,-0.00019922434072820278,0.07926814760139676,0.0]
29.0,[0.0002586375558166764,0.0,-0.00021047460071107102,0.08422963067763097,0.0]
30.0,[0.00047180037654470647,0.0,-0.0003980223558149495,0.13354034914906757,0.0]
31.0,[-0.00031358619404879085,0.0,-0.00037057172145675094,0.12404276124774088,0.0]
