4.0,[8.5265128291212e-6,-0.7561204995454317,-0.02886744473092525,0.1312694545655783,1.2326079204935272]
5.0,[-5.2106467289074005e-5,-0.6082312135428461,-0.018640780770814068,0.1490879715978129,1.232607717481317]
6.0,[0.028270126980108515,-0.37638443473042565,-0.04103349956115684,-0.2527580515258402,1.4602741365316823]
7.0,[-2.4632148173016802e-5,-0.3161034101140103,0.001546425210108282,0.28077143573076074,1.2251380862185863]
8.0,[-0.0002955857780762016,-0.15517708599569838,0.012398508886235504,0.13824224727917073,1.2452626866174146]
9.0,[-0.00019895196601282802,-0.02767753433848459,0.021671079745525883,0.34194063876687625,1.2211941680106975]
10.0,[-0.00024158453015843404,0.0,-0.00018629246293736895,0.07552690325004126,0.0]
11.0,[0.00025769016550232965,0.0,-0.000210296965027131,0.08419457723600013,0.0]
12.0,[0.0004699055959160129,0.0,-0.00039706312312167336,0.13333287067022562,0.0]
13.0,[-0.00027095362990318483,0.0,-0.00027649586324211367,0.10078906598209868,0.0]
14.0,[-0.00024537409141582123,0.0,-0.00019890459649711073,0.07918098769247686,0.0]
15.0,[0.00037611395479567966,0.0,-0.0003015661794355159,0.10967748191130036,0.0]
16.0,[-0.00027095362990318483,0.0,-0.0002762353309056683,0.10081748769152908,0.0]
17.0,[-0.0002728484105318784,0.0,-0.00028054595683594624,0.10190603916271355,0.0]
18.0,[-0.0002728484105318784,0.0,-0.0002803920059098649,0.10186340659856795,0.0]
19.0,[-0.00027190102021753165,0.0,-0.00028060516873059293,0.10191740784648572,0.0]
20.0,[-0.00027190102021753165,0.0,-0.00028060516873059293,0.10191551306585703,0.0]
21.0,[-0.00027190102021753165,0.0,-0.00028060516873059293,0.1019193026271144,0.0]
22.0,[-0.00027190102021753165,0.0,-0.00028060516873059293,0.10191835523680007,0.0]
23.0,[-0.00027095362990318483,0.0,-0.00028060516873059293,0.10191835523680007,0.0]
24.0,[-0.00027095362990318483,0.0,-0.00028060516873059293,0.1019193026271144,0.0]
25.0,[-0.00027190102021753165,0.0,-0.00028061701110952225,0.10191835523680007,0.0]
26.0,[-0.00027190102021753165,0.0,-0.00028061701110952225,0.10191835523680007,0.0]
27.0,[-0.00027190102021753165,0.0,-0.00028060516873059293,0.1019193026271144,0.0]
28.0,[-0.00031453358436313766,0.0,-0.00037504814069203957,0.12514457618332622,0.0]
29.0,[-0.00031453358436313766,0.0,-0.00037559289012278896,0.12516636616055618,0.0]
30.0,[-0.00024537409141582123,0.0,-0.00019956776971715348,0.07928614801736936,0.0]
31.0,[0.00026337450738841045,0.0,-0.0002143233738631049,0.08537881512893362,0.0]
32.0,[0.00047180037654470647,0.0,-0.0003980934100885255,0.13355266522315407,0.0]
33.0,[-0.00031169141342009726,0.0,-0.00037080856903533765,0.12409486771502996,0.0]
34.0,[-0.00027474319116057205,0.0,-0.00028502237607123487,0.1029737480469824,0.0]
