0.0,[0.0017858307425437183,-1.54810469628804,-0.08111257443488284,0.18821898114159313,1.4231452334050636]
1.0,[0.0014059272264906513,-1.3874997743338704,-0.0696550609783723,0.29209369737751933,1.4231458424416943]
2.0,[0.02280084269538444,-1.4796770623585567,-0.09379064636050316,-0.22971562430029732,1.790224400467975]
3.0,[0.0007768600577643761,-1.1065319919604613,-0.04793128264661088,0.22576879625072854,1.5063181178577776]
4.0,[-0.00041779912862693886,-0.9375116386915274,-0.036068570352654206,0.039801761886337765,1.5564599006471065]
5.0,[0.00035527136788005004,-0.7465028299217615,-0.02295649892403162,0.21603151859987213,1.5198695889141942]
6.0,[-0.000611066752753686,-0.5622932045904842,-0.010284987676338158,0.2098706393856749,1.5238344173797356]
7.0,[-0.0006963318810448981,-0.3790641282345556,0.0023295735710841354,0.24479713071438403,1.5220330900384786]
8.0,[-0.0007702283255639485,-0.1945608119058306,0.01499394386428321,0.26279186234508717,1.5231137240334647]
9.0,[-0.0008431773797686521,-0.009825148102512078,0.027667953853930765,0.281728299948251,1.5238995842992153]
10.0,[-0.0002643218977027572,0.0,-0.0002201735090541964,0.1001618935940011,0.0]
11.0,[-0.00023968974952974043,0.0,-0.00014737840577557412,0.07632460589472126,0.0]
12.0,[-0.00023968974952974043,0.0,-0.0001504811090550599,0.07753158115519908,0.0]
13.0,[-0.00023874235921539364,0.0,-0.00014669154779767268,0.0761796551766262,0.0]
14.0,[-0.00023968974952974043,0.0,-0.0001468336563448247,0.07623744598580136,0.0]
15.0,[-0.00026337450738841045,0.0,-0.00021872873882481753,0.09972893622034461,0.0]
16.0,[-0.00026337450738841045,0.0,-0.0002191669068452029,0.09975641053946066,0.0]
17.0,[-0.00026526928801710403,0.0,-0.00022357227180691552,0.10107233568608837,0.0]
18.0,[-0.00030505968121966964,0.0,-0.0003067176142697766,0.12413844766948991,0.0]
19.0,[-0.00030600707153401646,0.0,-0.00030753473841590073,0.12423223931061024,0.0]
20.0,[-0.0002671640686457976,0.0,-0.00022874739139903494,0.10249436854792292,0.0]
21.0,[-0.0003069544618483632,0.0,-0.0003120585271669067,0.12550553189309235,0.0]
22.0,[-0.00030505968121966964,0.0,-0.0003078900097837808,0.12432129400015884,0.0]
23.0,[-0.00026811145896014443,0.0,-0.00022903160849333898,0.1025730019440137,0.0]
24.0,[-0.00030790185216271004,0.0,-0.00031208221192476537,0.12551121623497843,0.0]
25.0,[-0.00030600707153401646,0.0,-0.0003079255369205688,0.12432603095173057,0.0]
26.0,[-0.00026811145896014443,0.0,-0.00022903160849333898,0.1025730019440137,0.0]
27.0,[-0.00030790185216271004,0.0,-0.000312070369545836,0.12551121623497843,0.0]
28.0,[-0.00036095570976613084,0.0,-0.0004002368806747351,0.14680191876929408,0.0]
29.0,[-0.00030884924247705686,0.0,-0.0003133138193334162,0.12561069221798485,0.0]
30.0,[-0.00031074402310575045,0.0,-0.0003175415486111888,0.12679871967217574,0.0]
31.0,[-0.00030790185216271004,0.0,-0.0003129467055866068,0.12561542916955656,0.0]
32.0,[-0.0002671640686457976,0.0,-0.00022933951034550168,0.10265731968199057,0.0]
