1.0,[-5.1159076974727207e-5,-1.4208592820826498,-0.07134929091989761,0.38820739215831657,1.4575225090343986]
8.0,[-0.005700447521424696,-0.28258734611578495,0.009197063851236939,1.5535211635627393,1.427914802271906]
9.0,[0.021096487519874547,0.0,-0.02229194014565413,-0.22413644273910902,0.0]
10.0,[0.00020937325947064284,0.0,-3.238890637173124e-5,0.12976310396576687,0.0]
11.0,[-1.1368683772161601e-5,0.0,2.3507122174729982e-5,0.06356136357984117,0.0]
12.0,[0.00016674069532503683,0.0,-3.35613018857354e-5,0.11716091800432574,0.0]
13.0,[0.00015821418249591562,0.0,-3.015069675408692e-5,0.11447222429220952,0.0]
14.0,[0.00016579330501069003,0.0,-3.4425795547576854e-5,0.11704533638597542,0.0]
15.0,[0.00016579330501069003,0.0,-3.431921413721284e-5,0.11693828128045423,0.0]
16.0,[0.0002472688720445148,0.0,-8.704148513061227e-5,0.14510703749692763,0.0]
17.0,[0.0002472688720445148,0.0,-8.783492451887773e-5,0.14515156484170194,0.0]
18.0,[0.00016863547595373044,0.0,-3.744560217455728e-5,0.11842094712240697,0.0]
19.0,[0.00016958286626807723,0.0,-3.6841640849161195e-5,0.1183849462904618,0.0]
20.0,[0.00016674069532503683,0.0,-3.4686327884022226e-5,0.11714481236898183,0.0]
21.0,[7.294905420470361e-5,0.0,1.7289873236829105e-6,0.08875626159957997,0.0]
22.0,[7.200166389035681e-5,0.0,2.3092638912203256e-6,0.08864257476185836,0.0]
23.0,[0.00016200374375330282,0.0,-3.164283649918313e-5,0.11570856865243209,0.0]
24.0,[0.00016105635343895602,0.0,-3.224679782457922e-5,0.11573983253280554,0.0]
25.0,[0.00016674069532503683,0.0,-3.436658365293018e-5,0.11698659818648592,0.0]
26.0,[0.00016674069532503683,0.0,-3.4425795547576854e-5,0.11700080904120112,0.0]
27.0,[0.00016674069532503683,0.0,-3.453237695794087e-5,0.11706144202131932,0.0]
28.0,[7.294905420470361e-5,0.0,1.8118839761882555e-6,0.088688049496947,0.0]
29.0,[7.294905420470361e-5,0.0,2.3092638912203256e-6,0.08863689041997228,0.0]
30.0,[0.00016105635343895602,0.0,-3.164283649918313e-5,0.1157047790911747,0.0]
31.0,[0.00024347931078712762,0.0,-8.398615136684384e-5,0.1438024810340721,0.0]
32.0,[0.00024632148173016805,0.0,-8.763360407707903e-5,0.1450795631778116,0.0]
33.0,[7.768600577643761e-5,0.0,-8.289665250534503e-8,0.08999639552105992,0.0]
34.0,[0.00016958286626807723,0.0,-3.617846762911844e-5,0.11833094504254403,0.0]
35.0,[0.00024347931078712762,0.0,-8.425852608221855e-5,0.14389437789456375,0.0]
36.0,[0.00016674069532503683,0.0,-3.524291969370097e-5,0.11716565495589747,0.0]
37.0,[0.00016958286626807723,0.0,-3.667584754415051e-5,0.11831104984594275,0.0]
38.0,[0.00016484591469634322,0.0,-3.457974647365821e-5,0.1170813372179206,0.0]
39.0,[0.00016579330501069003,0.0,-3.4638958368304884e-5,0.11712681195300925,0.0]
40.0,[0.00016579330501069003,0.0,-3.453237695794087e-5,0.1170671263632054,0.0]
41.0,[7.38964445190504e-5,0.0,1.8000415972589205e-6,0.08869278644851873,0.0]
42.0,[7.484383483339721e-5,0.0,2.297421512290991e-6,0.08863783781028661,0.0]
43.0,[0.00016200374375330282,0.0,-3.164283649918313e-5,0.1157047790911747,0.0]
44.0,[0.00016105635343895602,0.0,-3.223495544564988e-5,0.11574077992311987,0.0]
45.0,[0.00016579330501069003,0.0,-3.436658365293018e-5,0.11698754557680027,0.0]
46.0,[0.00016484591469634322,0.0,-3.4413953168647524e-5,0.11700080904120112,0.0]
47.0,[7.484383483339721e-5,0.0,1.8000415972589205e-6,0.0886861547163183,0.0]
48.0,[7.294905420470361e-5,0.0,2.3211062701496607e-6,0.08863499563934357,0.0]
49.0,[0.00016200374375330282,0.0,-3.165467887811246e-5,0.1157047790911747,0.0]
50.0,[0.0002444267011014744,0.0,-8.398615136684384e-5,0.14380342842438645,0.0]
51.0,[0.0002472688720445148,0.0,-8.76572888349377e-5,0.14507861578749723,0.0]
52.0,[0.00016958286626807723,0.0,-3.7327178385263934e-5,0.1183565245810314,0.0]
53.0,[0.00025105843330190203,0.0,-9.012050365223938e-5,0.14640685700821146,0.0]
54.0,[0.0002472688720445148,0.0,-8.807177209746442e-5,0.1452320930184214,0.0]
55.0,[0.00017053025658242402,0.0,-3.756402596385063e-5,0.11848536966378256,0.0]
56.0,[0.00025105843330190203,0.0,-9.015603078902738e-5,0.14641538352104058,0.0]
