0.0,[-6.063298011819521e-5,-1.9551575765793432,-0.10232724889647216,0.22043498878095608,1.7976392184339471]
1.0,[-0.0009151790436590089,-1.7527128193250971,-0.08790154974273416,0.37525751395151014,1.7976394214461573]
2.0,[0.032891496933492206,-1.8718319931091778,-0.11733462201846123,-0.28096754552583053,2.2643094764264657]
3.0,[-0.00033063921970703325,-1.412632381440441,-0.06118093883363448,0.2548328363142597,1.9324352657739445]
4.0,[-0.00043200998334214086,-1.1847532732645047,-0.04552165459396444,0.15973569134075657,1.9607491757207234]
5.0,[-0.0006375936815553965,-0.9446980679210051,-0.029107560806096444,0.31833925125586876,1.9345311638322267]
6.0,[-0.0007749652771356825,-0.7096088457577328,-0.01302809711963467,0.3464123210505931,1.9369242717662667]
7.0,[-0.0009256003371168238,-0.4745248342411893,0.003055724562273099,0.3869899956043809,1.9370276049812671]
8.0,[-0.0012581343374525507,-0.24902936009614976,0.018743241033310674,0.5252976128152416,1.9242270760904439]
9.0,[-0.0014210854715202002,-0.015896972627160718,0.034742602868694426,0.5658099174373394,1.92541997583768]
10.0,[-2.5579538487363603e-5,0.0,-0.00016139978242790676,0.12252030501258558,0.0]
11.0,[-2.5579538487363603e-5,0.0,-0.00015956421369385984,0.12200113512032354,0.0]
12.0,[-2.6526928801710405e-5,0.0,-0.00015597597287827133,0.1206321561160924,0.0]
13.0,[-2.7474319116057203e-5,0.0,-0.00015585754908897798,0.12059331311320419,0.0]
14.0,[-2.8421709430404004e-5,0.0,-0.00015570359816289664,0.12052889057182861,0.0]
15.0,[-2.7474319116057203e-5,0.0,-0.0001556917557839673,0.12052794318151426,0.0]
16.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
17.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052415362025687,0.0]
18.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
19.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
20.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052415362025687,0.0]
21.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
22.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
23.0,[-2.6526928801710405e-5,0.0,-0.00015566807102610863,0.12052415362025687,0.0]
24.0,[-2.8421709430404003e-6,0.0,-0.00023458568421119708,0.14905007598523903,0.0]
25.0,[-3.7895612573872004e-6,0.0,-0.00023537912359946253,0.14909744550095635,0.0]
26.0,[-2.5579538487363603e-5,0.0,-0.00015974184937779987,0.12187513220851541,0.0]
27.0,[-2.5579538487363603e-5,0.0,-0.00015912604567347444,0.12183818398625589,0.0]
28.0,[-2.8421709430404004e-5,0.0,-0.00015590491860469532,0.12059994484540462,0.0]
29.0,[-2.7474319116057203e-5,0.0,-0.00015584570671004866,0.12058668138100376,0.0]
30.0,[-2.6526928801710405e-5,0.0,-0.0001556917557839673,0.12052699579119991,0.0]
31.0,[-2.7474319116057203e-5,0.0,-0.0001556917557839673,0.12052604840088557,0.0]
32.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
33.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
34.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
35.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
36.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
37.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
38.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
39.0,[-3.7895612573872004e-6,0.0,-0.00023458568421119708,0.14904912859492467,0.0]
40.0,[-3.7895612573872004e-6,0.0,-0.00023539096597839187,0.14909744550095635,0.0]
41.0,[-2.5579538487363603e-5,0.0,-0.00015973000699887052,0.12187418481820106,0.0]
42.0,[-2.5579538487363603e-5,0.0,-0.00015912604567347444,0.12183913137657024,0.0]
43.0,[-2.7474319116057203e-5,0.0,-0.00015590491860469532,0.12059994484540462,0.0]
44.0,[-2.7474319116057203e-5,0.0,-0.00015584570671004866,0.12058668138100376,0.0]
45.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052794318151426,0.0]
46.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052604840088557,0.0]
47.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052510101057122,0.0]
48.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
49.0,[-2.6526928801710405e-5,0.0,-0.00015566807102610863,0.12052320622994253,0.0]
50.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
51.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052320622994253,0.0]
52.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
53.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
54.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
55.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052320622994253,0.0]
56.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
57.0,[-2.8421709430404004e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
58.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
59.0,[-2.6526928801710405e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
60.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052320622994253,0.0]
61.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
62.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
63.0,[-2.8421709430404004e-5,0.0,-0.0001556917557839673,0.12052320622994253,0.0]
64.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
65.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052415362025687,0.0]
66.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
67.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052415362025687,0.0]
68.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052320622994253,0.0]
69.0,[-2.7474319116057203e-5,0.0,-0.00015566807102610863,0.12052320622994253,0.0]
70.0,[-2.8421709430404004e-5,0.0,-0.00015567991340503795,0.12052320622994253,0.0]
71.0,[-2.7474319116057203e-5,0.0,-0.0001556917557839673,0.12052415362025687,0.0]
72.0,[-6.631732200427601e-5,0.0,-9.15179043659009e-5,0.0915302204399874,0.0]
73.0,[-6.631732200427601e-5,0.0,-9.099683969301017e-5,0.09147527180175528,0.0]
74.0,[-6.915949294731641e-5,0.0,-8.835598919176846e-5,0.09014703058104107,0.0]
75.0,[-6.915949294731641e-5,0.0,-8.829677729712179e-5,0.09013281972632586,0.0]
76.0,[-7.010688326166321e-5,0.0,-8.817835350782843e-5,0.09006934457526464,0.0]
77.0,[-0.00012126596023639041,0.0,-4.105752774800446e-5,0.06069740265957079,0.0]
78.0,[-6.82121026329696e-5,0.0,-8.764544645600836e-5,0.09000965898546079,0.0]
79.0,[-3.0316490059097603e-5,0.0,-0.00014807710613240488,0.11776819519582203,0.0]
80.0,[-7.010688326166321e-5,0.0,-8.86402062860725e-5,0.09010439801689546,0.0]
81.0,[-6.631732200427601e-5,0.0,-9.067709546191813e-5,0.09132937369334587,0.0]
82.0,[-2.9369099744750805e-5,0.0,-0.00015147586888512404,0.1190954890262219,0.0]
83.0,[-6.915949294731641e-5,0.0,-8.880599959108319e-5,0.09017924185172886,0.0]
84.0,[-6.631732200427601e-5,0.0,-9.08073616301408e-5,0.09139284884440711,0.0]
85.0,[-2.8421709430404004e-5,0.0,-0.00015147586888512404,0.11909927858747929,0.0]
86.0,[-2.8421709430404004e-5,0.0,-0.00015222193875767215,0.11919591239954266,0.0]
87.0,[-2.6526928801710405e-5,0.0,-0.00015544306582645126,0.1204436254435374,0.0]
88.0,[-2.7474319116057203e-5,0.0,-0.00015551412010002727,0.12046067846919564,0.0]
89.0,[-6.726471231862281e-5,0.0,-9.150606198697157e-5,0.09152643087873001,0.0]
90.0,[-6.726471231862281e-5,0.0,-9.098499731408083e-5,0.09147242963081224,0.0]
91.0,[-2.8421709430404004e-5,0.0,-0.00015164166219013472,0.11916275373854052,0.0]
92.0,[-2.7474319116057203e-5,0.0,-0.00015223378113660146,0.1192006493511144,0.0]
93.0,[-2.8421709430404004e-5,0.0,-0.0001554549082053806,0.12044646761448044,0.0]
94.0,[-6.726471231862281e-5,0.0,-9.138763819767823e-5,0.09146485050829747,0.0]
95.0,[-6.631732200427601e-5,0.0,-9.098499731408083e-5,0.0914695874598692,0.0]
96.0,[-2.8421709430404004e-5,0.0,-0.00015164166219013472,0.11916085895791183,0.0]
97.0,[-2.7474319116057203e-5,0.0,-0.0001522456235155308,0.1192006493511144,0.0]
98.0,[-2.7474319116057203e-5,0.0,-0.00015546675058430992,0.12044646761448044,0.0]
99.0,[-2.7474319116057203e-5,0.0,-0.00015552596247895661,0.12045973107888129,0.0]
100.0,[-2.8421709430404004e-5,0.0,-0.0001556562286471793,0.12051941666868514,0.0]
101.0,[-6.53699316899292e-5,0.0,-9.149421960804224e-5,0.09152643087873001,0.0]
102.0,[-6.631732200427601e-5,0.0,-9.10086820719395e-5,0.09147527180175528,0.0]
103.0,[-2.7474319116057203e-5,0.0,-0.00015164166219013472,0.11916275373854052,0.0]
104.0,[-2.7474319116057203e-5,0.0,-0.00015225746589446015,0.11919970196080004,0.0]
105.0,[-6.726471231862281e-5,0.0,-9.134026868196088e-5,0.09145158704389661,0.0]
106.0,[-6.631732200427601e-5,0.0,-9.086657352478748e-5,0.0914108492603797,0.0]
107.0,[-2.7474319116057203e-5,0.0,-0.00015164166219013472,0.11915991156759748,0.0]
108.0,[-2.7474319116057203e-5,0.0,-0.0001522456235155308,0.119196859789857,0.0]
109.0,[-2.6526928801710405e-5,0.0,-0.0001554549082053806,0.12044646761448044,0.0]
110.0,[-6.631732200427601e-5,0.0,-9.139948057660756e-5,0.09146579789861181,0.0]
111.0,[-6.631732200427601e-5,0.0,-9.098499731408083e-5,0.09147148224049789,0.0]
112.0,[-2.8421709430404004e-5,0.0,-0.00015164166219013472,0.11916085895791183,0.0]
113.0,[-2.8421709430404004e-5,0.0,-0.0001522456235155308,0.1192006493511144,0.0]
114.0,[-2.7474319116057203e-5,0.0,-0.0001554549082053806,0.12044646761448044,0.0]
115.0,[-2.7474319116057203e-5,0.0,-0.00015551412010002727,0.12046067846919564,0.0]
116.0,[-2.8421709430404004e-5,0.0,-0.00015566807102610863,0.12051941666868514,0.0]
117.0,[-2.7474319116057203e-5,0.0,-0.00015567991340503795,0.12052036405899949,0.0]
