[72000.0,10.0,4.5,1200.0,10.0,3.0,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],465.4203858813053
[126000.0,10.0,4.5,1200.0,10.0,3.0,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],2583.6264260336966
[72000.0,17.5,4.5,1200.0,10.0,3.0,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],765.1929372245419
[72000.0,10.0,7.875,1200.0,10.0,3.0,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],478.74160107205387
[72000.0,10.0,4.5,2100.0,10.0,3.0,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],527.9347386944003
[72000.0,10.0,4.5,1200.0,17.5,3.0,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.3505185294529
[72000.0,10.0,4.5,1200.0,17.5,5.25,2000.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,120.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0021,1200.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],2515.343407500628
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,80.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,60.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.28,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.49,2400.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],464.2893654618509
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.49,4200.0,1.905e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],461.267902167053
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.49,4200.0,3.33375e6,16000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],1600.158724162137
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.49,4200.0,1.905e6,28000.0,50.0,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],2128.349679226817
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.49,4200.0,1.905e6,16000.0,37.5,1.0,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],791.073865826743
[72000.0,10.0,4.5,1200.0,17.5,5.25,3500.0,210.0,0.0012,2100.0,140.0,105.0,0.49,4200.0,1.905e6,16000.0,50.0,1.75,1.0,14.0,2.0,1.0,1.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],461.79263369610305
