0	1400	0.001	60	0	3400	12	0.001	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	1400	0.001000023743979909	60	0	3400.000000023744	12	0.001	-0.0008913614187093957	22.000004228599135	-4228599135854783e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.02	1400	0.0010000473746477783	60	0	3400.0000000473747	12	0.001	-0.00177846904421048	22.00000843701837	-8437018369475504e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.03	1400	0.0010000708896231879	60	0	3400.0000000708897	12	0.001	-0.002661233514289105	22.00001262483377	-12624833768466627e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.04	1400	0.0010000942889061377	60	0	3400.0000000942887	12	0.001	-0.0035396548289452715	22.000016792045333	-16792045332828147e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.05	1400	0.0010001175724966276	60	0	3400.0000001175727	12	0.001	-0.004413732988178978	22.000020938653062	-2093865306256007e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.06	1400	0.0010001407403946577	60	0	3400.00000014074	12	0.001	-0.005283467991990225	22.000025064656956	-2506465695766239e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.07	1400	0.0010001637926002282	60	0	3400.0000001637927	12	0.001	-0.006148859840379014	22.00002917005702	-29170057018135117e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.08	1400	0.0010001867291133388	60	0	3400.0000001867293	12	0.001	-0.007009908533345344	22.000033254853243	-3325485324397824e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.09	1400	0.0010002095499339896	60	0	3400.00000020955	12	0.001	-0.007866614070889214	22.000037319045635	-3731904563519176e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.1	1400	0.0010002322550621806	60	0	3400.000000232255	12	0.001	-0.008718976453010624	22.000041362634192	-4136263419177568e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.11	1400	0.0010002548444979118	60	0	3400.0000002548445	12	0.001	-0.009566995679709577	22.000045385618915	-4538561891373001e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.12	1400	0.0010002773182411833	60	0	3400.000000277318	12	0.001	-0.01041067175098607	22.000049387999802	-4938799980105474e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.13	1400	0.001000299676291995	60	0	3400.0000002996762	12	0.001	-0.011250004666840105	22.000053369776854	-53369776853749864e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.14	1400	0.0010003219186503467	60	0	3400.000000321919	12	0.001	-0.012084994427271678	22.00005733095007	-5733095007181538e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.15	1400	0.0010003440453162388	60	0	3400.0000003440455	12	0.001	-0.012915641032280791	22.000061271519456	-612715194552513e-19	0	0	0	0	0	0	0	0	0	0	0	0
0.16	1400	0.001000366056289671	60	0	3400.000000366056	12	0.001	-0.013741944481867453	22.000065191485003	-6519148500405763e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.17	1400	0.0010003879515706436	60	0	3400.000000387952	12	0.001	-0.014563904776031651	22.00006909084672	-6909084671823436e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.18	1400	0.0010004097311591563	60	0	3400.000000409731	12	0.001	-0.015381521914773386	22.0000729696046	-7296960459778149e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.19	1400	0.001000431395055209	60	0	3400.000000431395	12	0.001	-0.016194795898092664	22.000076827758644	-7682775864269901e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.2	1400	0.0010004529432588022	60	0	3400.0000004529434	12	0.001	-0.017003726725989488	22.000080665308854	-8066530885298697e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.21	1400	0.0010004743757699355	60	0	3400.0000004743756	12	0.001	-0.017808314398463844	22.00008448225523	-8448225522864527e-20	0	0	0	0	0	0	0	0	0	0	0	0
