0	1400	0.001	60	0	3400	12	0.001	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	1400	0.001000023744042789	60	0	3400.000000023744	12	0.001	-0.0008913637792547967	22.000004228610333	-4228610334230699e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.02	1400	0.0010000473747733473	60	0	3400.0000000473747	12	0.001	-0.0017784737581330089	22.000008437040734	-8437040732221204e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.03	1400	0.0010000708898112486	60	0	3400.0000000708897	12	0.001	-0.0026612405741840398	22.00001262486726	-12624867260454273e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.04	1400	0.0010000942891564928	60	0	3400.000000094289	12	0.001	-0.003539664227407892	22.00001679208992	-16792089918929908e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.05	1400	0.00100011757280908	60	0	3400.0000001175727	12	0.001	-0.004413744717804562	22.00002093870871	-20938708707648097e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.06	1400	0.0010001407407690102	60	0	3400.0000001407407	12	0.001	-0.005283482045374051	22.000025064723626	-25064723626608856e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.07	1400	0.0010001637930362832	60	0	3400.000000163793	12	0.001	-0.006148876210116361	22.000029170134678	-29170134675812176e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.08	1400	0.0010001867296108994	60	0	3400.0000001867297	12	0.001	-0.00700992721203149	22.000033254941854	-33254941855258055e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.09	1400	0.0010002095504928585	60	0	3400.0000002095503	12	0.001	-0.007866635051119435	22.000037319145164	-3731914516494651e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.1	1400	0.0010002322556821605	60	0	3400.000000232256	12	0.001	-0.008718999727380203	22.000041362744604	-41362744604877513e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.11	1400	0.0010002548451788055	60	0	3400.000000254845	12	0.001	-0.00956702124081379	22.000045385740176	-45385740175051086e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.12	1400	0.0010002773189827935	60	0	3400.000000277319	12	0.001	-0.010410699591420196	22.000049388131874	-4938813187546722e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.13	1400	0.0010002996770941243	60	0	3400.000000299677	12	0.001	-0.011250034779199423	22.000053369919705	-53369919706125924e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.14	1400	0.0010003219195127981	60	0	3400.0000003219193	12	0.001	-0.012085026804151466	22.000057331103665	-5733110366702719e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.15	1400	0.001000344046238815	60	0	3400.0000003440464	12	0.001	-0.012915675666276327	22.00006127168376	-61271683758171e-18	0	0	0	0	0	0	0	0	0	0	0	0
0.16	1400	0.0010003660572721748	60	0	3400.000000366057	12	0.001	-0.01374198136557401	22.000065191659978	-6519165997955738e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.17	1400	0.0010003879526128776	60	0	3400.0000003879527	12	0.001	-0.014563943902044517	22.00006909103233	-6909103233118636e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.18	1400	0.0010004097322609234	60	0	3400.0000004097324	12	0.001	-0.015381563275687835	22.00007296980081	-7296980081305785e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.19	1400	0.0010004313962163121	60	0	3400.000000431396	12	0.001	-0.016194839486503975	22.000076827965426	-7682796542517192e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.2	1400	0.0010004529444790438	60	0	3400.0000004529443	12	0.001	-0.017003772534492943	22.000080665526166	-8066552616752859e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.21	1400	0.0010004743770491184	60	0	3400.000000474377	12	0.001	-0.017808362419654722	22.00008448248304	-844824830401278e-19	0	0	0	0	0	0	0	0	0	0	0	0
0.22	1400	0.001000495693926536	60	0	3400.0000004956937	12	0.001	-0.018608609141989318	22.000088278836042	-8827883604296955e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.23	1400	0.0010005168951112964	60	0	3400.000000516895	12	0.001	-0.019404512701496738	22.000092054585178	-9205458517605389e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.24	1400	0.0010005379806034	60	0	3400.0000005379807	12	0.001	-0.020196073098176982	22.00009580973044	-9580973043938078e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.25	1400	0.0010005589504028464	60	0	3400.0000005589504	12	0.001	-0.020983290332030037	22.000099544271833	-9954427183295021e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.26	1400	0.001000579804509636	60	0	3400.0000005798047	12	0.001	-0.021766164403055913	22.000103258209357	-0.00010325820935676227	0	0	0	0	0	0	0	0	0	0	0	0
0.27	1400	0.0010006005429237684	60	0	3400.000000600543	12	0.001	-0.022544695311254612	22.00010695154301	-0.00010695154301081684	0	0	0	0	0	0	0	0	0	0	0	0
0.28	1400	0.0010006211656452435	60	0	3400.000000621166	12	0.001	-0.023318883056626126	22.000110624272796	-0.00011062427279511396	0	0	0	0	0	0	0	0	0	0	0	0
0.29	1400	0.0010006416726740619	60	0	3400.0000006416726	12	0.001	-0.024088727639170453	22.00011427639871	-0.00011427639870965366	0	0	0	0	0	0	0	0	0	0	0	0
0.3	1400	0.0010006620640102232	60	0	3400.000000662064	12	0.001	-0.024854229058887616	22.000117907920753	-0.00011790792075443595	0	0	0	0	0	0	0	0	0	0	0	0
0.31	1400	0.0010006823396537276	60	0	3400.0000006823398	12	0.001	-0.02561538731577759	22.00012151883893	-0.00012151883892946078	0	0	0	0	0	0	0	0	0	0	0	0
0.32	1400	0.0010007024996045747	60	0	3400.0000007024996	12	0.001	-0.026372202409840385	22.000125109153235	-0.0001251091532347282	0	0	0	0	0	0	0	0	0	0	0	0
0.33	1400	0.0010007225438627648	60	0	3400.000000722544	12	0.001	-0.027124674341075995	22.00012867886367	-0.00012867886367023815	0	0	0	0	0	0	0	0	0	0	0	0
0.34	1400	0.001000742472428298	60	0	3400.0000007424724	12	0.001	-0.02787280310948443	22.000132227970237	-0.0001322279702359907	0	0	0	0	0	0	0	0	0	0	0	0
0.35	1400	0.0010007622853011743	60	0	3400.0000007622853	12	0.001	-0.02861658871506568	22.000135756472933	-0.00013575647293198573	0	0	0	0	0	0	0	0	0	0	0	0
0.36	1400	0.0010007819824813932	60	0	3400.0000007819826	12	0.001	-0.029356031157819748	22.000139264371757	-0.00013926437175822338	0	0	0	0	0	0	0	0	0	0	0	0
0.37	1400	0.0010008015639689553	60	0	3400.000000801564	12	0.001	-0.03009113043774664	22.000142751666715	-0.0001427516667147036	0	0	0	0	0	0	0	0	0	0	0	0
0.38	1400	0.0010008210297638603	60	0	3400.00000082103	12	0.001	-0.030821886554846353	22.000146218357802	-0.00014621835780142641	0	0	0	0	0	0	0	0	0	0	0	0
0.39	1400	0.0010008403798661082	60	0	3400.00000084038	12	0.001	-0.031548299509118874	22.00014966444502	-0.00014966444501839172	0	0	0	0	0	0	0	0	0	0	0	0
0.4	1400	0.001000859614275699	60	0	3400.0000008596144	12	0.001	-0.032270369300564226	22.000153089928364	-0.00015308992836559962	0	0	0	0	0	0	0	0	0	0	0	0
0.41	1400	0.0010008787329926331	60	0	3400.000000878733	12	0.001	-0.03298809592918239	22.000156494807843	-0.00015649480784305007	0	0	0	0	0	0	0	0	0	0	0	0
0.42	1400	0.00100089773601691	60	0	3400.000000897736	12	0.001	-0.03370147939497337	22.00015987908345	-0.0001598790834507431	0	0	0	0	0	0	0	0	0	0	0	0
0.43	1400	0.0010009166233485298	60	0	3400.0000009166233	12	0.001	-0.03441051969793719	22.00016324275519	-0.00016324275518867867	0	0	0	0	0	0	0	0	0	0	0	0
0.44	1400	0.0010009353949874925	60	0	3400.000000935395	12	0.001	-0.0351152168380738	22.000166585823056	-0.00016658582305685687	0	0	0	0	0	0	0	0	0	0	0	0
0.45	1400	0.0010009540509337983	60	0	3400.000000954051	12	0.001	-0.03581557081538326	22.000169908287056	-0.00016990828705527755	0	0	0	0	0	0	0	0	0	0	0	0
0.46	1400	0.001000972591187447	60	0	3400.0000009725914	12	0.001	-0.036511581629865515	22.000173210147185	-0.00017321014718394082	0	0	0	0	0	0	0	0	0	0	0	0
0.47	1400	0.0010009910157484387	60	0	3400.000000991016	12	0.001	-0.037203249281520606	22.000176491403444	-0.00017649140344284665	0	0	0	0	0	0	0	0	0	0	0	0
0.48	1400	0.0010010093246167733	60	0	3400.0000010093245	12	0.001	-0.03789057377034851	22.000179752055832	-0.00017975205583199512	0	0	0	0	0	0	0	0	0	0	0	0
0.49	1400	0.0010010275177924509	60	0	3400.000001027518	12	0.001	-0.03857355509634923	22.000182992104353	-0.00018299210435138602	0	0	0	0	0	0	0	0	0	0	0	0
0.5	1400	0.0010010455952754714	60	0	3400.000001045595	12	0.001	-0.039252193259522776	22.000186211549	-0.00018621154900101957	0	0	0	0	0	0	0	0	0	0	0	0
0.51	1400	0.001001063557065835	60	0	3400.000001063557	12	0.001	-0.03992648825986913	22.00018941038978	-0.00018941038978089567	0	0	0	0	0	0	0	0	0	0	0	0
0.52	1400	0.0010010814031635414	60	0	3400.0000010814033	12	0.001	-0.04059644009738831	22.000192588626692	-0.00019258862669101432	0	0	0	0	0	0	0	0	0	0	0	0
0.53	1400	0.001001099133568591	60	0	3400.0000010991334	12	0.001	-0.041262048772080305	22.00019574625973	-0.00019574625973137555	0	0	0	0	0	0	0	0	0	0	0	0
0.54	1400	0.0010011167482809832	60	0	3400.000001116748	12	0.001	-0.041923314283945134	22.000198883288903	-0.00019888328890197937	0	0	0	0	0	0	0	0	0	0	0	0
0.55	1400	0.0010011342473007186	60	0	3400.000001134247	12	0.001	-0.04258023663298278	22.000201999714204	-0.00020199971420282567	0	0	0	0	0	0	0	0	0	0	0	0
0.56	1400	0.001001151630627797	60	0	3400.000001151631	12	0.001	-0.04323281581919323	22.000205095535634	-0.00020509553563391458	0	0	0	0	0	0	0	0	0	0	0	0
0.57	1400	0.0010011688982622183	60	0	3400.000001168898	12	0.001	-0.043881051842576506	22.000208170753194	-0.00020817075319524603	0	0	0	0	0	0	0	0	0	0	0	0
0.58	1400	0.0010011860502039825	60	0	3400.00000118605	12	0.001	-0.0445249447031326	22.000211225366886	-0.00021122536688682008	0	0	0	0	0	0	0	0	0	0	0	0
0.59	1400	0.00100120308645309	60	0	3400.0000012030864	12	0.001	-0.04516449440086152	22.00021425937671	-0.0002142593767086367	0	0	0	0	0	0	0	0	0	0	0	0
0.6	1400	0.00100122000700954	60	0	3400.000001220007	12	0.001	-0.04579970093576326	22.00021727278266	-0.00021727278266069582	0	0	0	0	0	0	0	0	0	0	0	0
