0	1400	0.001	60	0	3400	12	0.001	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	1400	0.0010000237440429354	60	0	3400.000000023744	12	0.001	-0.0008913637847493371	22.00000422861036	-4228610360296679e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.02	1400	0.0010000473747736396	60	0	3400.0000000473747	12	0.001	-0.001778473769105404	22.000008437040783	-8437040784274008e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.03	1400	0.0010000708898116864	60	0	3400.0000000708897	12	0.001	-0.002661240590617055	22.000012624867338	-12624867338412136e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.04	1400	0.0010000942891570757	60	0	3400.000000094289	12	0.001	-0.0035396642492842895	22.000016792090022	-16792090022711065e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.05	1400	0.0010001175728098072	60	0	3400.0000001175727	12	0.001	-0.004413744745107108	22.000020938708836	-20938708837170785e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.06	1400	0.0010001407407698815	60	0	3400.0000001407407	12	0.001	-0.005283482078085509	22.000025064723783	-2506472378179131e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.07	1400	0.0010001637930372983	60	0	3400.000000163793	12	0.001	-0.006148876248219497	22.000029170134855	-2917013485657263e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.08	1400	0.0010001867296120575	60	0	3400.0000001867297	12	0.001	-0.007009927255509067	22.00003325494206	-33254942061514745e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.09	1400	0.0010002095504941593	60	0	3400.0000002095503	12	0.001	-0.007866635099954219	22.000037319145395	-3731914539661766e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.1	1400	0.0010002322556836036	60	0	3400.000000232256	12	0.001	-0.008718999781554956	22.000041362744863	-4136274486188137e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.11	1400	0.0010002548451803904	60	0	3400.000000254845	12	0.001	-0.009567021300311278	22.000045385740457	-45385740457305876e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.12	1400	0.0010002773189845197	60	0	3400.000000277319	12	0.001	-0.01041069965622318	22.000049388132183	-4938813218289119e-20	0	0	0	0	0	0	0	0	0	0	0	0
0.13	1400	0.0010002996770959913	60	0	3400.000000299677	12	0.001	-0.01125003484929067	22.00005336992004	-53369920038637286e-21	0	0	0	0	0	0	0	0	0	0	0	0
0.14	1400	0.0010003219195148056	60	0	3400.0000003219193	12	0.001	-0.012085026879513742	22.000057331104024	-573311040245442e-19	0	0	0	0	0	0	0	0	0	0	0	0
0.15	1400	0.0010003440462409625	60	0	3400.0000003440464	12	0.001	-0.012915675746892397	22.000061271684142	-6127168414061188e-20	0	0	0	0	0	0	0	0	0	0	0	0
