[407.962,1.01062,1.15337,14068.3,0.495882,20.6137,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],23.94652237067803
[417.918,1.01062,1.15337,14068.3,0.495882,20.6137,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],22.96545642877828
[417.918,1.03528,1.15337,14068.3,0.495882,20.6137,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],27.839374194961252
[417.918,1.01062,1.18152,14068.3,0.495882,20.6137,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],29.73003771031656
[417.918,1.01062,1.15337,14411.6,0.495882,20.6137,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],21.03352694542129
[417.918,1.01062,1.15337,14411.6,0.507984,20.6137,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],21.931609600298405
[417.918,1.01062,1.15337,14411.6,0.495882,21.1168,148.998,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],27.789153128924905
[417.918,1.01062,1.15337,14411.6,0.495882,20.6137,152.634,2261.68,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],21.03352694542129
[417.918,1.01062,1.15337,14411.6,0.495882,20.6137,152.634,2316.88,7.21826e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],21.03352694542129
[417.918,1.01062,1.15337,14411.6,0.495882,20.6137,152.634,2316.88,7.39442e-5,5652.1,192.81,577.116,1.77532,22474.2,8062.09,2885.05,32.4173,19.1906,18.6567,2.76939,2.5232,1.99561,0.0438035,0.0171777,0.406096,7.40297,4.51756,28.5191,0.0397035,0.928556,10.111,13.6508,6.40624,0.640299,4.81248,4.26773,52.8186,3.95052,2.09919,2.74373,2.05435e-9,0.00984915,3.14871e-5,0.203578,1.79948,12.3201,263.0,0.0079722,19.1255,1.26955,196.912,2.44305,12.1639,5.10245,0.0414554,13.0765,167.154,3.15942,0.109029,0.0402032,0.0173206,0.327243,1.30842,99.7251,0.920834,0.093747,0.0153471,0.964362,16.9479,0.150765,0.568481,0.0780984,1.30362,0.0882298,7.36855,0.346596,0.612127],26.995905461544417
