540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	120.726	0.0228616	132.508	0.0734876	0.029721	0.0110356	0.65893	1.53439	0.00611675	15.6411	0.385214	45.4187	0.00286632	0.0236829	0.00160417	0.0224028	0.0117734	97.8847	17.3719	0.00669421	0.00407319	0.671952	6.55312	0.0709002	0.819365	0.00992485	0.579958	0.299622	0.601264	0.289371	0.58
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	152.987	0.0244445	124.079	0.0750391	0.0295883	0.0125623	0.596649	1.60852	0.00690592	15.2048	0.370075	36.0519	0.00254397	0.021175	0.00175512	0.0204566	0.0131265	88.9841	19.674	0.00777812	0.00442193	0.684299	5.49405	0.0888722	0.680804	0.00987986	0.724388	0.270075	0.737274	0.299582	0.621579
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	57.4855	0.0254411	187.687	0.0934081	0.0147157	0.00553827	0.542168	0.980218	0.00370178	10.115	0.24244	69.5137	0.00426192	0.0245249	0.00232628	0.020617	0.00696741	158.657	7.33833	0.00441278	0.00250919	0.453161	7.88467	0.0500273	1.1977	0.00566789	0.249307	0.318883	0.640783	0.212788	0.973658
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	94.191	0.0248152	171.414	0.0651161	0.026908	0.00595328	0.629924	1.04864	0.00673435	10.6977	0.345705	44.2024	0.00408274	0.0288886	0.00161831	0.0184638	0.00976313	103.101	15.0388	0.00672533	0.00253888	0.584723	5.76149	0.0839146	1.02322	0.00747212	0.434801	0.256462	0.59438	0.271638	0.737605
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	85.7548	0.026796	187.226	0.0683554	0.0255559	0.00602202	0.55982	1.22465	0.00515392	11.7169	0.331871	40.4765	0.00405986	0.0269322	0.00170709	0.0163038	0.00722457	94.8306	12.7169	0.00674955	0.00274216	0.551031	5.20703	0.0717346	1.11829	0.00770536	0.446615	0.293899	0.667155	0.225444	0.861579
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	309.559	0.0225239	178.752	0.0312792	0.01485	0.00357549	3.69434	11.0474	0.0328881	9.53683	0.729225	6.48297	0.00279574	0.00451473	0.0251947	0.0182418	0.019567	56.1735	4.83242	0.0124908	0.00650728	2.61728	2.48238	0.0755714	4.92898	0.0342179	0.142148	0.0539417	1.77011	0.0377977	0.811354
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	50.8244	0.025611	182.817	0.0924326	0.0149791	0.00502218	0.474253	0.909925	0.0033709	9.30353	0.179426	63.929	0.00413712	0.0242112	0.00243162	0.0198	0.00732615	156.219	7.39053	0.00415355	0.00217705	0.457373	7.68307	0.047444	1.23828	0.00655338	0.245652	0.23875	0.700107	0.225806	0.960899
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	85.1885	0.0251023	168.186	0.0693817	0.0272545	0.00598607	0.592608	1.14712	0.00552975	11.9307	0.361446	41.515	0.0040696	0.0282807	0.00156127	0.0190826	0.00908224	96.7229	14.7841	0.00647969	0.00262406	0.573754	5.38744	0.0747091	1.02646	0.00828331	0.442783	0.257897	0.589975	0.25362	0.792814
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	102.592	0.0248346	137.87	0.102053	0.0305908	0.0108874	0.956139	2.73608	0.0173589	9.65662	0.409937	57.1931	0.00346022	0.0361284	0.00250234	0.034307	0.0108683	85.4713	18.1218	0.00863929	0.0025531	0.699481	2.27827	0.120407	1.07371	0.0124417	0.850964	0.738528	2.98824	0.152143	0.666752
540.419	1.00082	2.74352	7747.46	0.627064	19.129	142.569	1927.72	147839e-9	3405.42	263.774	431.45	0.914506	16743.2	4069.9	1991.69	25.0347	15.0819	19.4781	3.13225	2.2575	2.90727	0.0314168	0.0112706	0.209198	11.589	2.90827	31.4302	0.120388	0.764028	9.90997	19.6651	2.10612	0.244185	6.09041	6.87061	30.3247	8.09473	2.62814	3.14592	110477e-13	0.0213401	559873e-10	0.0806511	2.37285	4.51249	650.812	0.0214713	43.5035	0.026391	0.0283856	0.00509323	0.993922	8.49987	0.0364106	12.6503	1.24509	11.3142	0.00568856	0.0076644	0.0154618	0.00244711	0.0106593	51.5132	11.0412	0.00492845	0.0327349	1.04253	34.8654	0.150972	2.16302	0.160135	7.1904	0.0945293	4.12929	0.23663	6.15726
