8.0,[-0.22929308822009864,-0.4435873298310373,0.002808728064943959,2.751821170932089,1.8451487449056]
9.0,[-0.25192150587827195,-0.24952152936445293,0.016607444308647246,3.023433237103745,1.8451479328567593]
10.0,[0.28343360251407523,0.0,-0.03678371977381782,-0.7019631690733755,0.0]
11.0,[-0.0018995175802653344,0.0,-0.00017782516200289442,0.15518063870937718,0.0]
12.0,[-0.0016323535116195367,0.0,-0.0001521035149683788,0.13380277626614162,0.0]
13.0,[-0.001872043261149277,0.0,-0.00019221365240203644,0.15146781606745205,0.0]
14.0,[-0.0018729906514636239,0.0,-0.00019234391857025912,0.15143465740644993,0.0]
15.0,[-0.0018739380417779707,0.0,-0.00019274655945385652,0.15159287158894583,0.0]
16.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.1515938189792602,0.0]
17.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
18.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
19.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
20.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
21.0,[-0.0018748854320923174,0.0,-0.00019275840183278586,0.15159476636957453,0.0]
22.0,[-0.00272090498280401,0.0,-0.00033935521059902385,0.2043805125140352,0.0]
23.0,[-0.0027246945440613972,0.0,-0.0003405512908708867,0.20448472544861335,0.0]
24.0,[-0.0018843593352357855,0.0,-0.00019484266052434882,0.1521849905354126,0.0]
25.0,[-0.001882464554607092,0.0,-0.00019391895496786068,0.1520779354298914,0.0]
26.0,[-0.0018748854320923174,0.0,-0.00019277024421171518,0.15160518766303235,0.0]
27.0,[-0.0018748854320923174,0.0,-0.00019277024421171518,0.15159950332114627,0.0]
28.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
29.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
30.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
31.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
32.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
33.0,[-0.0018739380417779707,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
34.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
35.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
36.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
37.0,[-0.0018739380417779707,0.0,-0.00019275840183278586,0.15159571375988887,0.0]
38.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
39.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
40.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
41.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
42.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
43.0,[-0.0011889748445052342,0.0,-8.45782703133106e-5,0.09793836852622916,0.0]
44.0,[-0.0011870800638765406,0.0,-8.396246660898518e-5,0.09782089212725015,0.0]
45.0,[-0.0018635167483201558,0.0,-0.00019065045838336422,0.15100359481342213,0.0]
46.0,[-0.00186825369989189,0.0,-0.000191562321560923,0.15110875513831462,0.0]
47.0,[-0.0018748854320923174,0.0,-0.00019271103231706851,0.15158529246643107,0.0]
48.0,[-0.0018758328224066643,0.0,-0.00019272287469599786,0.1515919241986315,0.0]
49.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
50.0,[-0.0018739380417779707,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
51.0,[-0.0018748854320923174,0.0,-0.00019275840183278586,0.15159571375988887,0.0]
52.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
53.0,[-0.001189922234819581,0.0,-8.459011269223993e-5,0.09793836852622916,0.0]
54.0,[-0.0011880274541908873,0.0,-8.395062423005584e-5,0.0978218395175645,0.0]
55.0,[-0.0018644641386345027,0.0,-0.00019066230076229357,0.1510026474231078,0.0]
56.0,[-0.002711431079660542,0.0,-0.0003378512284749983,0.20390208040529006,0.0]
57.0,[-0.0018786749933497047,0.0,-0.0001936584226314153,0.15169613713320965,0.0]
58.0,[-0.0011965539670200085,0.0,-8.538355208050538e-5,0.09841774802528863,0.0]
59.0,[-0.0018729906514636239,0.0,-0.00019183469627629773,0.1514886586543677,0.0]
60.0,[-0.00186825369989189,0.0,-0.00019159784869771102,0.15111822904145808,0.0]
61.0,[-0.0018748854320923174,0.0,-0.00019273471707492718,0.1515900294180028,0.0]
62.0,[-0.0018739380417779707,0.0,-0.00019274655945385652,0.1515900294180028,0.0]
63.0,[-0.0018739380417779707,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
64.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
65.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
66.0,[-0.00272090498280401,0.0,-0.00033935521059902385,0.20437956512372085,0.0]
67.0,[-0.0027237471537470506,0.0,-0.0003405512908708867,0.20448472544861335,0.0]
68.0,[-0.0018853067255501323,0.0,-0.00019483081814541947,0.1521830957547839,0.0]
69.0,[-0.001882464554607092,0.0,-0.00019393079734679003,0.15207888282020574,0.0]
70.0,[-0.0018739380417779707,0.0,-0.00019275840183278586,0.1516061350533467,0.0]
71.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.1516004507114606,0.0]
72.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
73.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
74.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
75.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
76.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
77.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.1515938189792602,0.0]
78.0,[-0.0018748854320923174,0.0,-0.00019275840183278586,0.15159476636957453,0.0]
79.0,[-0.0018748854320923174,0.0,-0.00019273471707492718,0.15159476636957453,0.0]
80.0,[-0.0018748854320923174,0.0,-0.00019273471707492718,0.15159476636957453,0.0]
81.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
82.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
83.0,[-0.0018748854320923174,0.0,-0.00019273471707492718,0.15159476636957453,0.0]
84.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
85.0,[-0.0018748854320923174,0.0,-0.00019275840183278586,0.15159476636957453,0.0]
86.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
87.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
88.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
89.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
90.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
91.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
92.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
93.0,[-0.0018748854320923174,0.0,-0.00019273471707492718,0.15159476636957453,0.0]
94.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
95.0,[-0.0018748854320923174,0.0,-0.00019273471707492718,0.15159476636957453,0.0]
96.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
97.0,[-0.0018748854320923174,0.0,-0.00019275840183278586,0.15159476636957453,0.0]
98.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
99.0,[-0.0018748854320923174,0.0,-0.00019275840183278586,0.15159476636957453,0.0]
100.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.1515938189792602,0.0]
101.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
102.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
103.0,[-0.0018748854320923174,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
104.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
105.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159571375988887,0.0]
106.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
107.0,[-0.0018758328224066643,0.0,-0.00019274655945385652,0.15159476636957453,0.0]
108.0,[-0.001189922234819581,0.0,-8.459011269223993e-5,0.09793836852622916,0.0]
109.0,[-0.0011880274541908873,0.0,-8.397430898791451e-5,0.09782089212725015,0.0]
110.0,[-0.0018654115289488495,0.0,-0.00019065045838336422,0.15100359481342213,0.0]
