0.0,[-0.008777571262423104,-1.4358280490493294,-0.07819177009575166,0.18124050408611458,1.354096314441579]
8.0,[-0.08351719316124216,-0.5919725746631835,-0.003566877163999986,1.8742658388267346,1.3798149162929412]
9.0,[0.280769540950132,0.0,-0.03799359641713333,-1.23909179213418,0.0]
10.0,[-0.009071262259870611,-0.22101597589122923,0.03896025428199816,0.5652528519325035,1.6369875360006907]
11.0,[-0.007516594754027512,-0.07020209598825507,0.05296958723495967,0.508394274826666,1.6340085348279638]
12.0,[-0.0018919384577505598,0.0,-0.001039713500479896,0.11628647674418363,0.0]
13.0,[-0.0019023597512083748,0.0,-0.0010322764865122736,0.11543950980315759,0.0]
14.0,[-0.0019061493124657618,0.0,-0.0010337567838784405,0.1156015135469109,0.0]
15.0,[-0.0019061493124657618,0.0,-0.0010337094143627232,0.11559582920502481,0.0]
16.0,[-0.0028241705270678112,0.0,-0.0013589485092779796,0.15079516894426584,0.0]
17.0,[-0.002825117917382158,0.0,-0.0013593511501615771,0.15081790631181016,0.0]
18.0,[-0.001914675825294883,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
19.0,[-0.0019118336543518426,0.0,-0.001036219998695742,0.11586962500587104,0.0]
20.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.11560246093722525,0.0]
21.0,[-0.0019061493124657618,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
22.0,[-0.0011766587704187257,0.0,-0.0006900554202123507,0.07783190388484702,0.0]
23.0,[-0.0011766587704187257,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
24.0,[-0.0018985701899509875,0.0,-0.0010306896077357428,0.11528224301097603,0.0]
25.0,[-0.0011709744285326449,0.0,-0.0006873316730586037,0.07752968637457039,0.0]
26.0,[-0.0011747639897900322,0.0,-0.000689463301265884,0.0777769552466149,0.0]
27.0,[-0.0018976227996366406,0.0,-0.001030665922977884,0.11528034823034733,0.0]
28.0,[-0.0011719218188469918,0.0,-0.0006873316730586037,0.07752968637457039,0.0]
29.0,[-0.0011747639897900322,0.0,-0.0006894751436448132,0.07777790263692926,0.0]
30.0,[-0.0011709744285326449,0.0,-0.0006867869236278542,0.0774813694685387,0.0]
31.0,[-0.0011709744285326449,0.0,-0.0006867869236278542,0.0774813694685387,0.0]
32.0,[-0.0018976227996366406,0.0,-0.0010306422382200253,0.11527750605940429,0.0]
33.0,[-0.0018995175802653344,0.0,-0.0010311159333771989,0.11531350689134948,0.0]
34.0,[-0.0019061493124657618,0.0,-0.0010336738872259352,0.11559298703408177,0.0]
35.0,[-0.001175711380104379,0.0,-0.000690031735454492,0.07783000910421832,0.0]
36.0,[-0.001175711380104379,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
37.0,[-0.0028099596723526092,0.0,-0.001356165550229586,0.15051568880153351,0.0]
38.0,[-0.0028175387948673834,0.0,-0.0013568997777232048,0.15055642658505045,0.0]
39.0,[-0.0019137284349805364,0.0,-0.0010366226395793396,0.1158970993249871,0.0]
40.0,[-0.0028308022592682387,0.0,-0.0013613051426849174,0.15104717476788207,0.0]
41.0,[-0.002825117917382158,0.0,-0.0013593866772983652,0.15082264326338188,0.0]
42.0,[-0.001914675825294883,0.0,-0.0010366936938529157,0.11590467844750188,0.0]
43.0,[-0.0019118336543518426,0.0,-0.0010362318410746716,0.11586962500587104,0.0]
44.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.11560246093722525,0.0]
45.0,[-0.0019070967027801087,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
46.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
47.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
48.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
49.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
50.0,[-0.0028241705270678112,0.0,-0.0013589485092779796,0.15079516894426584,0.0]
51.0,[-0.002825117917382158,0.0,-0.0013593393077826477,0.15081790631181016,0.0]
52.0,[-0.001914675825294883,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
53.0,[-0.0019118336543518426,0.0,-0.001036219998695742,0.1158705723961854,0.0]
54.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.1156034083275396,0.0]
55.0,[-0.0019061493124657618,0.0,-0.0010337330991205818,0.11559867137596785,0.0]
56.0,[-0.0019070967027801087,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
57.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
58.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
59.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
60.0,[-0.001175711380104379,0.0,-0.0006900554202123507,0.07783095649453267,0.0]
61.0,[-0.0011747639897900322,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
62.0,[-0.0018976227996366406,0.0,-0.0010306777653568133,0.11528319040129037,0.0]
63.0,[-0.0018995175802653344,0.0,-0.0010311396181350574,0.11531540167197817,0.0]
64.0,[-0.0011766587704187257,0.0,-0.0006900080506966333,0.07782621954296094,0.0]
65.0,[-0.001175711380104379,0.0,-0.0006894869860237426,0.0777807448078723,0.0]
66.0,[-0.0011709744285326449,0.0,-0.0006868106083857128,0.07748326424916739,0.0]
67.0,[-0.0011709744285326449,0.0,-0.0006867869236278542,0.07748042207822435,0.0]
68.0,[-0.0011709744285326449,0.0,-0.0006867632388699956,0.07747852729759566,0.0]
69.0,[-0.0011700270382182982,0.0,-0.0006867513964910662,0.07747663251696697,0.0]
70.0,[-0.0018976227996366406,0.0,-0.0010306422382200253,0.11527750605940429,0.0]
71.0,[-0.0011719218188469918,0.0,-0.0006873079883007449,0.07752684420362735,0.0]
72.0,[-0.001175711380104379,0.0,-0.0006894751436448132,0.07777790263692926,0.0]
73.0,[-0.0018976227996366406,0.0,-0.001030665922977884,0.11528034823034733,0.0]
74.0,[-0.0018995175802653344,0.0,-0.0010311277757561281,0.11531540167197817,0.0]
75.0,[-0.0019061493124657618,0.0,-0.0010336738872259352,0.11559298703408177,0.0]
76.0,[-0.0019052019221514152,0.0,-0.0010337094143627232,0.11559582920502481,0.0]
77.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
78.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
79.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
80.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
81.0,[-0.0019052019221514152,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
82.0,[-0.0028241705270678112,0.0,-0.0013589485092779796,0.15079516894426584,0.0]
83.0,[-0.0028241705270678112,0.0,-0.0013593511501615771,0.15081790631181016,0.0]
84.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
85.0,[-0.0028308022592682387,0.0,-0.0013613051426849174,0.15104906954851077,0.0]
86.0,[-0.002825117917382158,0.0,-0.0013593748349194357,0.15082264326338188,0.0]
87.0,[-0.0019137284349805364,0.0,-0.0010366818514739862,0.11590467844750188,0.0]
88.0,[-0.0028308022592682387,0.0,-0.0013613169850638467,0.1510500169388251,0.0]
89.0,[-0.002825117917382158,0.0,-0.0013593866772983652,0.15082264326338188,0.0]
90.0,[-0.0019137284349805364,0.0,-0.0010366818514739862,0.11590467844750188,0.0]
91.0,[-0.0019127810446661895,0.0,-0.0010362318410746716,0.1158705723961854,0.0]
92.0,[-0.0028241705270678112,0.0,-0.001358995878793697,0.15079990589583755,0.0]
93.0,[-0.002825117917382158,0.0,-0.0013593629925405064,0.1508207484827532,0.0]
94.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
95.0,[-0.0019118336543518426,0.0,-0.0010362318410746716,0.1158705723961854,0.0]
96.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.11560246093722525,0.0]
97.0,[-0.0019052019221514152,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
98.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
99.0,[-0.0011766587704187257,0.0,-0.0006900554202123507,0.07783190388484702,0.0]
100.0,[-0.001175711380104379,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
101.0,[-0.0018976227996366406,0.0,-0.0010306896077357428,0.11528224301097603,0.0]
102.0,[-0.0018995175802653344,0.0,-0.0010311396181350574,0.11531540167197817,0.0]
103.0,[-0.0019061493124657618,0.0,-0.0010336857296048645,0.11559298703408177,0.0]
104.0,[-0.0019061493124657618,0.0,-0.0010336975719837938,0.11559488181471048,0.0]
105.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
106.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
107.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559867137596785,0.0]
108.0,[-0.0019052019221514152,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
109.0,[-0.002823223136753464,0.0,-0.0013589485092779796,0.15079611633458018,0.0]
110.0,[-0.002825117917382158,0.0,-0.0013593393077826477,0.1508188537021245,0.0]
111.0,[-0.0019137284349805364,0.0,-0.001036670009095057,0.11590278366687318,0.0]
112.0,[-0.0019127810446661895,0.0,-0.001036219998695742,0.11586962500587104,0.0]
113.0,[-0.002823223136753464,0.0,-0.0013589840364147676,0.15079990589583755,0.0]
114.0,[-0.002825117917382158,0.0,-0.0013593629925405064,0.1508207484827532,0.0]
115.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
116.0,[-0.0019127810446661895,0.0,-0.0010362318410746716,0.11586962500587104,0.0]
117.0,[-0.002823223136753464,0.0,-0.0013589840364147676,0.15079990589583755,0.0]
118.0,[-0.002825117917382158,0.0,-0.0013593748349194357,0.1508207484827532,0.0]
119.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
120.0,[-0.0019118336543518426,0.0,-0.001036219998695742,0.11586962500587104,0.0]
121.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.1156015135469109,0.0]
122.0,[-0.0019070967027801087,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
123.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559867137596785,0.0]
124.0,[-0.0019052019221514152,0.0,-0.0010337212567416525,0.11559867137596785,0.0]
125.0,[-0.0019052019221514152,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
126.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
127.0,[-0.0011766587704187257,0.0,-0.0006900554202123507,0.07783095649453267,0.0]
128.0,[-0.0011747639897900322,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
129.0,[-0.0018985701899509875,0.0,-0.0010306896077357428,0.11528224301097603,0.0]
130.0,[-0.0018985701899509875,0.0,-0.0010311396181350574,0.11531540167197817,0.0]
131.0,[-0.0019061493124657618,0.0,-0.0010336738872259352,0.11559298703408177,0.0]
132.0,[-0.0011766587704187257,0.0,-0.000690031735454492,0.07782906171390398,0.0]
133.0,[-0.001175711380104379,0.0,-0.0006895225131605306,0.07778263958850098,0.0]
134.0,[-0.0018985701899509875,0.0,-0.0010306896077357428,0.11528224301097603,0.0]
135.0,[-0.0018995175802653344,0.0,-0.0010311277757561281,0.11531540167197817,0.0]
136.0,[-0.0019061493124657618,0.0,-0.0010336857296048645,0.11559203964376744,0.0]
137.0,[-0.0019061493124657618,0.0,-0.0010336975719837938,0.11559488181471048,0.0]
138.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
139.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
140.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
141.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
142.0,[-0.002823223136753464,0.0,-0.0013589485092779796,0.15079611633458018,0.0]
143.0,[-0.002825117917382158,0.0,-0.0013593511501615771,0.1508188537021245,0.0]
144.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
145.0,[-0.0019127810446661895,0.0,-0.0010362318410746716,0.11586962500587104,0.0]
146.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.1156015135469109,0.0]
147.0,[-0.0019061493124657618,0.0,-0.0010337330991205818,0.1155996187662822,0.0]
148.0,[-0.002823223136753464,0.0,-0.0013589485092779796,0.15079516894426584,0.0]
149.0,[-0.0028241705270678112,0.0,-0.0013593511501615771,0.15081790631181016,0.0]
150.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590183627655884,0.0]
151.0,[-0.0011823431123048065,0.0,-0.0006927081130925217,0.07812370010166583,0.0]
152.0,[-0.0011747639897900322,0.0,-0.0006895580402973186,0.07778832393038707,0.0]
153.0,[-0.0018976227996366406,0.0,-0.0010306896077357428,0.11528413779160472,0.0]
154.0,[-0.0018995175802653344,0.0,-0.0010311396181350574,0.11531634906229252,0.0]
155.0,[-0.0019061493124657618,0.0,-0.0010336857296048645,0.11559298703408177,0.0]
156.0,[-0.0019061493124657618,0.0,-0.0010336975719837938,0.11559582920502481,0.0]
157.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
158.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
159.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
160.0,[-0.0011766587704187257,0.0,-0.0006900554202123507,0.07783190388484702,0.0]
161.0,[-0.001175711380104379,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
162.0,[-0.0018976227996366406,0.0,-0.0010306777653568133,0.11528319040129037,0.0]
163.0,[-0.001900464970579681,0.0,-0.0010311277757561281,0.11531540167197817,0.0]
164.0,[-0.0019052019221514152,0.0,-0.0010336857296048645,0.11559298703408177,0.0]
165.0,[-0.0019052019221514152,0.0,-0.0010337094143627232,0.11559488181471048,0.0]
166.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
167.0,[-0.0019052019221514152,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
168.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
169.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
170.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
171.0,[-0.002823223136753464,0.0,-0.0013589485092779796,0.15079516894426584,0.0]
172.0,[-0.002825117917382158,0.0,-0.0013593393077826477,0.15081790631181016,0.0]
173.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
174.0,[-0.0019118336543518426,0.0,-0.0010362318410746716,0.11586962500587104,0.0]
175.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.11560246093722525,0.0]
176.0,[-0.0028241705270678112,0.0,-0.0013589840364147676,0.15079801111520888,0.0]
177.0,[-0.002825117917382158,0.0,-0.0013593511501615771,0.1508188537021245,0.0]
178.0,[-0.0019137284349805364,0.0,-0.0010366581667161276,0.11590278366687318,0.0]
179.0,[-0.0019127810446661895,0.0,-0.0010362318410746716,0.11586962500587104,0.0]
180.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.1156015135469109,0.0]
181.0,[-0.0019061493124657618,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
182.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
183.0,[-0.002825117917382158,0.0,-0.001358960351656909,0.15079611633458018,0.0]
184.0,[-0.0028241705270678112,0.0,-0.0013593393077826477,0.1508188537021245,0.0]
185.0,[-0.001914675825294883,0.0,-0.001036670009095057,0.11590278366687318,0.0]
186.0,[-0.0019118336543518426,0.0,-0.001036219998695742,0.11586962500587104,0.0]
187.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.11560246093722525,0.0]
188.0,[-0.0019061493124657618,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
189.0,[-0.0011766587704187257,0.0,-0.0006900554202123507,0.07783095649453267,0.0]
190.0,[-0.001175711380104379,0.0,-0.0006895106707816012,0.07778263958850098,0.0]
191.0,[-0.0018976227996366406,0.0,-0.0010306777653568133,0.11528224301097603,0.0]
192.0,[-0.001900464970579681,0.0,-0.0010311396181350574,0.11531540167197817,0.0]
193.0,[-0.0019061493124657618,0.0,-0.0010336738872259352,0.11559298703408177,0.0]
194.0,[-0.0019061493124657618,0.0,-0.0010336975719837938,0.11559488181471048,0.0]
195.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
196.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
197.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
198.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
199.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
200.0,[-0.0019061493124657618,0.0,-0.0010337330991205818,0.11559772398565352,0.0]
201.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
202.0,[-0.0019061493124657618,0.0,-0.0010337330991205818,0.11559772398565352,0.0]
203.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
204.0,[-0.002823223136753464,0.0,-0.0013589485092779796,0.15079611633458018,0.0]
205.0,[-0.0028241705270678112,0.0,-0.0013593511501615771,0.1508188537021245,0.0]
206.0,[-0.001914675825294883,0.0,-0.001036670009095057,0.11590278366687318,0.0]
207.0,[-0.0019118336543518426,0.0,-0.001036219998695742,0.11586962500587104,0.0]
208.0,[-0.0019061493124657618,0.0,-0.0010337686262573698,0.11560246093722525,0.0]
209.0,[-0.0019061493124657618,0.0,-0.0010337449414995112,0.1155996187662822,0.0]
210.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559677659533917,0.0]
211.0,[-0.0019061493124657618,0.0,-0.0010337212567416525,0.11559772398565352,0.0]
212.0,[-0.0028241705270678112,0.0,-0.0013589485092779796,0.15079706372489451,0.0]
