5.0,[-0.05685478754458017,-0.9358423369576484,-0.032705145258660195,1.2730405766584831,1.3956108903455189]
6.0,[-0.06660438126952309,-0.8269457415129484,-0.023139380781837342,1.4915343626853426,1.3956096722722577]
7.0,[0.4152743334392046,-0.33018873561256135,-0.04890228666454277,-1.783196997469834,2.494035657361694]
8.0,[-0.00742848745479326,-0.5475101261254166,0.012456240483516012,0.4979028744855895,1.6594851461247473]
9.0,[-0.00617887963016983,-0.39613397007087764,0.026424065898330205,0.468979995578896,1.6545308361466076]
10.0,[-0.009357374134803345,-0.2539318681253159,0.03828933614613561,0.6333067403829772,1.6389916725399545]
11.0,[-0.010350239184238792,-0.10285058730611732,0.05156895355185043,0.6790817982012716,1.6400105908230345]
12.0,[-0.0018947806286936002,0.0,-0.001089096220615223,0.12056678618440247,0.0]
13.0,[-0.001910886264037496,0.0,-0.0010771235755176654,0.11923191323148784,0.0]
14.0,[-0.001910886264037496,0.0,-0.0010770051517283719,0.11921864976708699,0.0]
15.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
16.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920917586394351,0.0]
17.0,[-0.0019118336543518426,0.0,-0.0010769222550758666,0.11920917586394351,0.0]
18.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920822847362916,0.0]
19.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
20.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
21.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
22.0,[-0.001910886264037496,0.0,-0.0010769340974547958,0.11920917586394351,0.0]
23.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
24.0,[-0.0011728692091613386,0.0,-0.0007223969570683646,0.08061154706714053,0.0]
25.0,[-0.0011719218188469918,0.0,-0.0007218285228797565,0.0805584932095371,0.0]
26.0,[-0.0019023597512083748,0.0,-0.0010738787636910274,0.11889653706020907,0.0]
27.0,[-0.0019042545318370683,0.0,-0.001074352458848201,0.1189315905018399,0.0]
28.0,[-0.001910886264037496,0.0,-0.0010768748855601493,0.11920349152205743,0.0]
29.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920728108331483,0.0]
30.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920917586394351,0.0]
31.0,[-0.0019118336543518426,0.0,-0.0010769340974547958,0.11920822847362916,0.0]
32.0,[-0.0019118336543518426,0.0,-0.0010769222550758666,0.11920917586394351,0.0]
33.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
34.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920822847362916,0.0]
35.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920822847362916,0.0]
36.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
37.0,[-0.0019118336543518426,0.0,-0.0010769222550758666,0.11920917586394351,0.0]
38.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
39.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920822847362916,0.0]
40.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920822847362916,0.0]
41.0,[-0.001910886264037496,0.0,-0.0010769104126969373,0.11920822847362916,0.0]
42.0,[-0.001910886264037496,0.0,-0.0010769222550758666,0.11920822847362916,0.0]
43.0,[-0.002844065723669094,0.0,-0.001411493144587439,0.15512758485177375,0.0]
44.0,[-0.0019127810446661895,0.0,-0.00107739595023304,0.11924612408620304,0.0]
45.0,[-0.0019165706059235768,0.0,-0.001079373627514239,0.11947349776164627,0.0]
