13828.1,0.0814309,1.00187,3525.6,0.0253022,2.8841,5352.75,37.3249,627585e-10,658.811,347.833,7.1389,0.767788,0.0301816,9785.66,3976.63,4.94031,1.47612,23.5724,0.142251,0.457029,1.06829,0.335547,4.07229,530.279,0.359831,1.44806,2.50273,0.0255932,1.86684,2.46729,0.182988,0.487762,0.10463,0.54403,0.208859,12.9567,3.67373,1.9383,2.38994,535527e-14,0.0274129,0.0457191,0.00334113,2.13396,2.078
14022.5,0.0929814,0.94513,3578.68,0.0285146,2.25136,5173.26,41.7931,780076e-10,747.417,334.65,8.29881,0.689263,0.0310245,8909.84,4631.47,4.60576,1.20968,23.1512,0.123195,0.503851,1.04415,0.295777,4.01796,392.26,0.329523,1.34957,2.57751,0.0272288,2.04931,3.64042,0.192441,0.554468,0.0939695,0.623013,0.307372,12.8,2.8667,1.84496,1.9732,514211e-14,0.0365697,0.0545413,0.00262793,2.08669,1.95316
11650.9,0.089966,2.69129,2370.04,0.101571,1.34404,6285.86,208.187,534428e-10,1015.88,62.3137,14.3253,0.281644,0.0958474,9943.75,7072.86,3.99256,0.811516,43.6479,0.618842,2.36388,1.86152,0.178286,6.80288,999.506,1.44962,0.229757,2.97502,0.0298702,2.2169,2.31157,0.872424,0.969588,0.133814,0.71963,2.39507,11.7263,1.74393,1.65769,0.566426,585253e-14,0.00769127,0.0248601,0.00289607,2.08807,1.2715
10239,0.0696831,2.64799,2254.3,0.0984737,1.37307,7317.63,180.941,516776e-10,909.952,59.6932,13.4105,0.198138,0.111028,7960.92,6548.98,4.72506,0.84006,34.9414,0.480668,2.69425,2.08826,0.210071,6.26946,964.636,1.2335,0.297642,2.62079,0.026168,1.83302,2.83374,0.96832,0.897263,0.174654,0.644338,3.20547,7.97627,1.58357,1.6136,0.569216,538485e-14,0.00865337,0.0231182,0.00258241,2.07792,1.10648
12909.4,0.10048,0.923776,3883.86,0.0276406,2.35632,5447.05,39.9321,811301e-10,740.166,349.853,7.72326,0.704795,0.0362569,8834.79,5163.45,4.46047,1.21163,20.9191,0.123975,0.501831,1.1121,0.276378,4.5766,424.39,0.320464,1.22826,2.40977,0.0319375,1.97077,4.37278,0.190974,0.538704,0.0844217,0.630698,0.343336,14.1675,3.15059,1.70836,2.00689,394017e-14,0.0346233,0.0504157,0.0031658,2.03158,1.75164
3632.58,0.182424,1.10804,931.369,0.0337377,1.12266,993.958,209.595,654991e-10,1090.83,135.223,4.19191,0.414089,0.106299,5533.63,2013.13,4.12077,0.984299,34.0832,0.389798,1.08669,2.10681,0.19893,2.55938,324.07,0.980258,1.04367,2.32206,0.0265743,3.55742,1.39506,0.426777,1.84269,0.0255242,0.824005,0.537069,16.5815,1.23235,3.06469,1.86457,412994e-14,0.0161621,0.0922882,0.00285335,1.42283,1.80248
14255.8,0.0893653,1.04718,3980.97,0.0245815,2.24621,5023.92,38.8301,770889e-10,746.833,304.044,7.84493,0.678353,0.0366315,8943.42,4393.06,4.06218,1.44956,19.9818,0.107848,0.496025,1.18204,0.297641,4.24332,368.625,0.358222,1.27845,2.61583,0.0271947,1.83766,3.73661,0.2117,0.698108,0.0969662,0.612367,0.288739,12.9707,2.89622,1.93879,1.92712,561925e-14,0.0337927,0.0558361,0.00279476,2.16211,2.00447
12926.2,0.0732266,1.08537,3651.11,0.0256479,2.5812,5017.74,34.4335,628054e-10,650.893,350.932,7.19971,0.74982,0.0320677,10644.8,3669.23,4.93035,1.5232,21.2694,0.146785,0.441912,1.10968,0.324095,4.35143,520.775,0.367443,1.51655,2.53765,0.0256586,1.94069,2.71986,0.214864,0.491597,0.0930084,0.557854,0.231504,11.4759,3.70223,1.84467,2.17169,546969e-14,0.0254992,0.0433736,0.00363742,1.82635,2.11033
5604.12,0.149445,1.24241,901.216,0.0456248,1.14446,1479.73,149.607,658596e-10,1149.1,98.4757,5.09005,0.290878,0.0950362,8267.72,2712.93,4.58538,0.778646,34.7853,0.456805,1.14201,1.65164,0.16962,2.62647,400.106,1.98885,0.661692,2.56398,0.0175661,3.52022,2.47215,0.534429,1.73864,0.0379123,0.744727,0.619275,18.5291,1.21822,2.22135,0.98469,374473e-14,0.0114606,0.0534829,0.00307406,1.77664,1.30635
14255.8,0.0893653,1.04718,3980.97,0.0245815,2.24621,5023.92,38.8301,770889e-10,746.833,304.044,7.84493,0.678353,0.0366315,8943.42,4393.06,4.06218,1.44956,19.9818,0.107848,0.496025,1.18204,0.297641,4.24332,368.625,0.358222,1.27845,2.61583,0.0271947,1.83766,3.73661,0.2117,0.698108,0.0969662,0.612367,0.288739,12.9707,2.89622,1.93879,1.92712,561925e-14,0.0337927,0.0558361,0.00279476,2.16211,2.00447
