30.433140306462196,[679.676,0.915311,1.89799,6332.71,0.567214,23.8926,224.366,9635.45,0.000120328,10296.6,651.348,857.552,1.55715,16023.0,4797.08,1789.6,66.3536,13.2351,26.3672,4.06443,2.74431,3.1704,0.0585635,0.0203952,0.414256,28.3303,4.25318,32.8865,0.0759893,0.958386,18.772,16.2335,2.56937,0.586383,4.25193,5.13395,30.2602,7.6508,3.11219,3.2901,5.00392e-9,0.0205137,4.95183e-5,0.201093,2.47755,3.11732,364.0],XTOL_REACHED
31.941397964481773,[1100.39,1.57547,3.02522,14025.5,0.56676,37.373,130.668,6969.02,0.000160735,5704.18,346.277,498.184,1.14857,15074.7,10614.7,2189.65,47.3246,19.9256,16.0787,3.50446,2.39222,4.13922,0.0642717,0.0182688,0.198652,27.2164,5.36957,47.3697,0.17436,0.658608,25.5585,24.736,4.84817,0.29457,9.5249,6.98873,45.2339,6.59416,3.46375,2.69237,5.34824e-9,0.0117137,4.94103e-5,0.159038,2.15172,3.54417,364.0],XTOL_REACHED
603.1105237559202,[432.818,0.923351,2.18005,3209.88,0.439243,65.2207,164.437,3796.32,9.93863e-5,4412.49,373.139,201.425,3.31608,8675.11,9861.21,4735.0,40.1501,20.8498,14.4702,2.63277,3.37404,1.77301,0.0725252,0.0258596,0.311358,11.0965,3.35551,23.169,0.123282,0.567914,15.6253,14.7795,2.10878,0.713119,6.0022,10.6005,49.7822,6.99681,3.09886,4.15388,7.47696e-9,0.0170811,4.38197e-5,0.187783,2.08238,4.49025,364.0],XTOL_REACHED
532.0138014243023,[1113.42,1.99544,2.03662,26401.6,0.775796,73.9836,207.326,5631.56,0.000118322,11514.3,288.171,974.724,2.6703,32730.4,16369.0,4476.33,71.36,31.9197,32.0739,5.83804,4.09962,4.45675,0.0893547,0.04177,0.812,15.7023,7.89902,29.6289,0.068596,1.69558,12.5125,19.8587,10.6018,1.06815,7.35522,7.9374,80.1406,7.28863,4.13445,4.23236,3.82204e-9,0.0222744,6.72298e-5,0.26883,3.27969,23.693,364.0],XTOL_REACHED
1.0e7,[675.639,0.980917,1.97116,5324.15,1.22828,42.9836,221.883,2197.15,0.000145479,2417.75,284.746,465.685,1.34684,26151.6,3388.63,838.865,87.1576,19.52,16.3166,2.67381,3.74817,1.89522,0.0734288,0.0185288,0.21807,11.9806,3.04669,29.9496,0.0685582,0.834055,7.86226,31.7706,4.28087,0.397922,5.0279,6.29365,38.5203,6.35609,2.59166,3.11703,7.28084e-9,0.0131882,6.47739e-5,0.123168,3.15893,3.4855,420.0],XTOL_REACHED
37.946490841543486,[1601.83,1.8054,2.63146,27410.2,2.20474,32.4893,150.177,4164.56,0.000192463,7239.51,580.303,865.787,1.66901,10934.6,9736.05,2836.44,68.5363,12.372,38.0792,5.08603,3.01081,3.25008,0.133079,0.0296556,0.651957,8.71249,5.11136,51.6615,0.0808575,0.800476,16.9591,24.3889,12.8441,0.69234,5.71569,10.884,62.819,8.17834,2.98489,3.49556,8.18302e-9,0.0381047,6.12195e-5,0.332048,5.18577,4.27718,364.0],XTOL_REACHED
364.7143906816014,[494.923,0.927432,2.81083,7667.57,0.60861,17.3735,185.195,2294.26,0.000113084,2755.11,193.801,446.026,1.07646,10539.2,4322.19,3103.94,22.7421,14.5277,19.4023,2.60133,2.25532,1.76013,0.0321098,0.00655252,0.205983,10.6646,2.09751,29.9933,0.0746026,0.61701,8.81927,30.7618,2.09894,0.1658,5.18092,5.91659,31.8648,8.10504,2.32531,5.4056,1.17344e-8,0.0141643,5.009e-5,0.086523,2.86811,4.23954,420.0],XTOL_REACHED
41.16085008402637,[871.823,0.870509,2.73881,6973.22,0.775032,25.7404,146.156,8312.12,0.000128744,4430.84,366.373,290.717,1.94653,14531.3,3176.88,3623.11,46.6604,15.8898,39.5928,4.49178,2.5752,1.29046,0.0471478,0.0120446,0.266464,7.85579,1.44772,10.5323,0.0964381,0.389541,9.98998,5.19313,6.38493,0.398833,10.0904,6.63769,30.3095,7.1905,3.67132,5.1591,8.37992e-9,0.0175592,3.26821e-5,0.216847,1.88007,6.81574,364.0],XTOL_REACHED
0.0,[94.5439,2.0373,2.66244,2771.1,2.60437,8.77144,122.952,1499.21,0.000136843,5118.95,341.97,261.319,0.364008,10826.7,8916.19,2128.78,41.3741,5.65754,22.666,3.02763,0.32119,3.81216,0.0322154,0.00974064,0.234464,27.5079,0.936916,39.1005,0.0875455,1.38988,20.2169,4.6224,2.44577,0.248122,5.08599,13.0755,29.317,5.48346,3.67459,8.24366,8.87612e-9,0.0160751,1.70426e-5,0.150831,1.91926,27.4003,364.0],ROUNDOFF_LIMITED
1160.1492106421472,[834.747,1.72014,3.47151,6373.96,0.821408,22.6242,93.7854,3045.07,0.000174304,5388.65,491.875,418.935,2.59161,16060.0,12775.6,2046.47,100.394,26.7861,27.4697,3.17588,1.32874,1.3588,0.0473064,0.00810339,0.251189,9.27349,4.7691,14.1124,0.0544544,0.665493,12.8591,18.3848,5.90944,0.516126,3.59854,5.9559,53.8089,9.81377,2.32625,2.62888,3.25176e-9,0.0269221,3.97024e-5,0.121722,3.2028,3.0907,420.0],XTOL_REACHED
