5730.58	0.0509773	3.09668	1295.07	0.652378	11.7894	64.4659	1571.04	773639e-10	16303.5	101.977	268.357	0.849798	4302.64	2371.75	683.767	8.86157	21.6134	9.78258	1.84028	2.25522	0.771067	0.0418709	0.00719721	0.239993	3.09384	7.99197	20.518	0.0434659	0.340446	11.4575	3.34793	0.86363	0.128622	1.54502	0.987787	36.796	1.60681	2.93799	2.07389	154369e-14	0.00954027	152632e-10	0.155057	0.811087	15.7167
5322.87	0.0449657	3.2759	1132.42	0.695514	12.4434	53.2778	1382.96	688968e-10	15502.1	98.0612	297.311	0.880764	4315	2588.3	675.23	9.67135	20.4635	9.80265	1.85741	1.78563	0.701241	0.0410577	0.00791217	0.241778	2.67702	8.24574	20.2051	0.0440502	0.341699	11.9034	3.41588	0.935545	0.144712	1.70217	0.832343	42.2108	1.76257	3.11495	1.62627	17084e-13	0.0102195	158395e-10	0.1374	0.657443	14.4538
4373.46	0.561419	1.96003	4621.94	1.08668	8.22445	77.7197	2409.5	979522e-10	2123.57	119.563	116.68	0.559544	5779.34	7146.7	2630.96	66.9221	12.7808	16.8743	1.81039	0.927318	1.69675	0.034083	0.00926998	0.116165	3.57258	1.42445	3.31412	0.0304042	1.34449	6.61568	5.52994	3.26043	0.258832	6.51952	3.68267	10.8904	2.07907	3.48117	2.6127	142315e-14	0.0215064	153513e-9	0.0934929	1.27063	2.84268
5596.13	0.191529	3.29397	1479.12	0.594656	14.5251	122.138	1708.82	946644e-10	10392.9	149.204	154.294	0.713144	3603.04	2340.25	779.676	9.51921	18.4565	10.4009	1.87561	1.70342	0.957991	0.0269014	0.00649182	0.516624	2.75111	13.5911	19.927	0.0490476	0.453619	6.45406	2.79054	0.756702	0.0934723	2.13992	1.34976	26.7729	1.91734	2.51963	2.19808	179735e-14	0.0122383	175843e-10	0.147738	0.847576	10.5515
4373.46	0.561419	1.96003	4621.94	1.08668	8.22445	77.7197	2409.5	979522e-10	2123.57	119.563	116.68	0.559544	5779.34	7146.7	2630.96	66.9221	12.7808	16.8743	1.81039	0.927318	1.69675	0.034083	0.00926998	0.116165	3.57258	1.42445	3.31412	0.0304042	1.34449	6.61568	5.52994	3.26043	0.258832	6.51952	3.68267	10.8904	2.07907	3.48117	2.6127	142315e-14	0.0215064	153513e-9	0.0934929	1.27063	2.84268
5798.97	0.223498	3.16375	1473.07	0.584599	13.8225	131.516	1506.33	937541e-10	10323.5	151.169	152.435	0.719792	3639.19	2862.63	742.701	8.48662	15.3565	11.6472	1.88835	1.76145	0.931154	0.0263678	0.00606371	0.420564	3.13165	13.6817	21.2903	0.0476903	0.402543	7.24226	3.17993	1.04715	0.0881482	2.28039	1.34015	27.5223	1.88003	2.27228	2.10293	18762e-13	0.0121291	161197e-10	0.139803	0.893972	10.629
5428	0.0852264	2.25519	1492.67	0.685025	10.6864	83.9245	1767	764244e-10	13775.8	109.096	200.039	0.881278	4120.99	2419.12	651.9	8.9466	17.276	10.2013	1.92419	2.2267	0.919636	0.0467159	0.00700579	0.228874	2.72815	7.85755	19.54	0.0489386	0.328591	11.8796	3.468	0.965918	0.11019	1.42041	0.973977	35.0137	1.92373	2.11769	1.92236	165659e-14	0.00915449	138097e-10	0.198563	1.0073	16.0099
5751.14	0.2062	3.11935	1504.41	0.549299	15.1273	115.196	1599	846037e-10	10563.7	149.474	164.141	0.756974	3629.55	2661.08	821.985	8.70682	15.5137	11.528	2.00472	1.67849	0.910797	0.0248506	0.00589282	0.472156	3.2095	13.9877	20.3175	0.0526814	0.403914	6.73498	3.15894	0.866995	0.0923217	1.90343	1.34836	24.7581	1.95119	2.43228	2.38593	182427e-14	0.0121281	160736e-10	0.140695	0.917145	10.9476
5121.11	0.0886816	2.35022	1387.41	0.867879	12.0297	80.7928	1666.55	845668e-10	13847.7	128.229	222.957	0.864931	4931.12	2014.09	706.949	10.3614	19.1502	9.18212	1.76779	1.8708	0.839314	0.0415623	0.00703947	0.301239	2.63644	10.8397	18.9336	0.0442304	0.291371	10.3848	2.8322	0.762188	0.13083	1.80597	1.00562	27.4068	1.90251	2.17697	1.78621	182522e-14	0.00852465	130279e-10	0.164826	0.848678	11.8328
4373.46	0.561419	1.96003	4621.94	1.08668	8.22445	77.7197	2409.5	979522e-10	2123.57	119.563	116.68	0.559544	5779.34	7146.7	2630.96	66.9221	12.7808	16.8743	1.81039	0.927318	1.69675	0.034083	0.00926998	0.116165	3.57258	1.42445	3.31412	0.0304042	1.34449	6.61568	5.52994	3.26043	0.258832	6.51952	3.68267	10.8904	2.07907	3.48117	2.6127	142315e-14	0.0215064	153513e-9	0.0934929	1.27063	2.84268
