[2850.51,1.19649,2.9095,6375.23,1.39095,19.2037,74.752,2179.12,0.5865,2897.87,159.607,204.482,1.42227,9390.96,7250.65,996.935,49.442,15.2233,21.1104,1.89671,1.35345,1.80118,0.641489,0.15617,0.871111,7.62411,4.24148,15.082,0.963351,1.52544,7.97309,10.0811,2.83959,0.280106,3.95407,4.25434,22.4188,4.01914,2.0293,3.48227,0.108451,0.333165,0.725917,0.672721,2.89834,3.65469]
[2878.94,1.12972,3.0289,6210.4,1.34853,18.0568,72.146,2294.04,0.519663,2918.84,159.591,203.72,1.45748,9671.14,8130.86,1051.79,46.0555,15.1936,20.1107,1.84902,1.30495,1.81443,0.704698,0.148047,0.859763,7.74313,4.22565,15.6398,0.985212,1.57981,8.1016,9.02988,2.75516,0.287454,3.5038,4.3684,21.1946,3.71541,2.07606,3.19086,0.11657,0.339461,0.685059,0.661414,3.07606,3.74404]
[3077.58,1.06047,2.89704,5771.96,1.44057,17.4821,69.4805,2236.18,0.513161,3025.67,166.701,191.927,1.43723,9546.67,8205.37,1072.99,43.5331,14.4861,21.0378,1.78183,1.27988,1.93954,0.728721,0.155901,0.862912,7.55092,4.47722,15.1398,0.978156,1.77563,8.07052,8.90519,2.43406,0.296903,3.46174,4.32881,21.0522,3.67732,1.98168,3.19552,0.11391,0.341139,0.755591,0.699424,3.30166,3.98132]
[3128.94,1.02495,2.84379,5678.32,1.4115,16.8347,70.9012,2374.06,0.493463,3329.31,157.415,167.899,1.41216,9412.13,8277.83,1037.55,44.1722,14.2328,21.5278,1.88711,1.22007,2.05641,0.75465,0.148828,0.880142,7.24749,4.70358,16.6812,1.02472,1.65733,8.18786,9.25461,2.37852,0.311048,3.39046,4.2153,21.0397,3.76091,1.88482,3.28007,0.110784,0.334802,0.679483,0.658888,3.23105,4.01152]
[2913.42,1.02745,2.84069,6030.62,1.42176,18.4501,69.0223,2255.98,0.514679,3087.12,162.312,168.876,1.34908,9671.94,8519.05,1079.93,44.3606,14.8402,19.2832,1.92123,1.19976,2.21159,0.766695,0.142308,0.879082,7.08528,5.0482,17.4251,0.956208,1.45263,7.97391,9.69576,2.29797,0.312967,3.33058,4.13291,20.3916,3.61167,1.80854,3.5072,0.107959,0.343269,0.749482,0.642684,3.54263,3.92193]
[2999.17,1.08519,2.84413,5524.47,1.39029,17.4867,58.4623,2099.93,0.546279,3308.0,165.936,170.48,1.3757,9726.57,8784.45,1096.78,46.6052,15.2053,18.7815,1.97814,1.26341,2.31539,0.796173,0.146774,0.953059,7.00288,4.76399,19.3579,0.971561,1.24242,7.54058,9.42619,2.4172,0.296685,3.46399,4.25061,19.4488,3.593,1.84522,3.40309,0.104469,0.327617,0.764892,0.656471,3.2156,4.11484]
[2953.44,1.07118,2.9023,5256.29,1.54362,17.3014,61.3451,1921.71,0.536186,3599.97,170.699,173.476,1.42603,10128.9,8927.53,1005.79,46.7401,15.2084,19.0113,2.02444,1.19734,2.30823,0.805504,0.146058,0.861835,6.9658,4.38996,19.1121,0.986899,1.31393,7.21151,9.69044,2.33061,0.289486,3.30407,4.4003,18.9375,3.63099,1.80448,3.57459,0.0986644,0.357771,0.709151,0.591752,3.34918,4.38353]
[2970.92,1.09313,2.97555,4988.69,1.56259,17.6376,65.3997,1925.38,0.518628,3629.76,188.757,188.337,1.38521,10275.2,9510.55,950.297,48.7048,16.7296,19.3044,1.81182,1.13185,2.23032,0.752503,0.147755,0.836109,6.97797,4.35752,17.7847,1.0157,1.27938,7.82083,8.91058,2.3381,0.305256,3.47335,4.46625,20.1545,3.28981,1.61202,3.40656,0.100862,0.396434,0.662069,0.611078,3.21478,4.64509]
[2970.92,1.09313,2.97555,4988.69,1.56259,17.6376,65.3997,1925.38,0.518628,3629.76,188.757,188.337,1.38521,10275.2,9510.55,950.297,48.7048,16.7296,19.3044,1.81182,1.13185,2.23032,0.752503,0.147755,0.836109,6.97797,4.35752,17.7847,1.0157,1.27938,7.82083,8.91058,2.3381,0.305256,3.47335,4.46625,20.1545,3.28981,1.61202,3.40656,0.100862,0.396434,0.662069,0.611078,3.21478,4.64509]
[2643.17,1.0173,3.22266,4852.3,1.54489,18.6547,64.8909,1960.75,0.546874,3579.66,183.284,187.788,1.36019,10019.8,10307.0,908.901,50.8331,17.7048,19.6687,1.85633,1.12067,2.13335,0.756078,0.140981,0.87759,6.95047,4.33057,15.6646,0.963621,1.1331,7.42867,8.88624,2.48453,0.301347,3.32973,4.52466,21.8942,3.44077,1.62957,3.17308,0.114655,0.390858,0.704541,0.555696,3.40625,4.82318]
