6320.5	0.457722	2.4678	3402.45	1.53819	6.52524	67.7385	1968.05	175151e-9	2008.04	88.4163	91.2908	0.78364	10793.9	8386.47	2507.63	79.1567	11.6864	18.358	2.08687	0.50473	0.863211	0.0260463	0.0101223	0.131694	7.07054	1.66306	2.75635	0.022617	1.28286	9.50045	3.69426	2.84927	0.23352	8.68563	2.87991	5.74616	1.78455	3.36622	2.1502	120942e-14	0.0162034	155624e-9	0.0648376	0.939086	3.51101
7034.64	0.520757	2.5461	3423.42	1.72124	7.53356	65.1186	1630.26	170994e-9	2304.88	92.3407	89.1423	0.823828	9594.4	8083.44	2433.55	86.2086	11.2105	19.2479	2.05272	0.480302	0.726515	0.0254151	0.00977351	0.11818	7.23832	1.68068	2.67868	0.0238966	1.43373	9.29426	3.09859	2.4405	0.252431	8.41624	3.02264	6.0075	2.24791	3.69947	1.90994	124772e-14	0.0172073	153379e-9	0.0740819	0.900951	3.12708
5987.67	0.459254	2.32979	3574.41	1.43782	7.23286	70.7315	1881.58	175954e-9	1866.5	90.9307	93.9906	0.853957	11079.2	8162.18	2787.83	78.2752	13.3738	17.1178	2.03287	0.521752	0.994475	0.0243818	0.0100883	0.125579	6.4721	1.84945	2.85062	0.02369	1.22585	10.1882	3.45623	2.7016	0.245932	8.94404	3.04122	5.3245	1.74403	3.29772	2.11188	124191e-14	0.0171306	144765e-9	0.0650524	0.914196	3.69811
7051.06	0.517671	2.64457	2956.16	1.9203	5.73526	66.5671	2097.9	19763e-8	2687.56	100.185	101.146	0.738545	11548.2	8730.27	2379.67	90.9194	10.765	18.0288	1.96544	0.543684	0.901347	0.0216151	0.00848157	0.124475	6.52474	1.82937	2.84934	0.0190133	1.68912	10.6604	3.17986	2.90287	0.194211	7.09014	2.63451	6.28613	1.66906	4.61855	1.65869	107653e-14	0.0183165	136329e-9	0.077931	0.8836	2.50986
6346.84	0.543801	2.46514	3431.29	1.90355	7.71694	77.9182	1661.13	177512e-9	2226.07	97.7249	79.7614	0.693886	9128.7	8122	2406.81	88.3229	11.3472	18.4337	2.05649	0.473598	0.78334	0.0274242	0.01035	0.12279	6.97331	1.79774	2.70404	0.0225499	1.38383	9.62404	3.33084	2.65964	0.24999	9.13339	2.69202	5.36081	2.04152	3.68976	2.01641	125505e-14	0.017512	151133e-9	0.0731027	0.914995	3.14346
7034.64	0.520757	2.5461	3423.42	1.72124	7.53356	65.1186	1630.26	170994e-9	2304.88	92.3407	89.1423	0.823828	9594.4	8083.44	2433.55	86.2086	11.2105	19.2479	2.05272	0.480302	0.726515	0.0254151	0.00977351	0.11818	7.23832	1.68068	2.67868	0.0238966	1.43373	9.29426	3.09859	2.4405	0.252431	8.41624	3.02264	6.0075	2.24791	3.69947	1.90994	124772e-14	0.0172073	153379e-9	0.0740819	0.900951	3.12708
6346.84	0.543801	2.46514	3431.29	1.90355	7.71694	77.9182	1661.13	177512e-9	2226.07	97.7249	79.7614	0.693886	9128.7	8122	2406.81	88.3229	11.3472	18.4337	2.05649	0.473598	0.78334	0.0274242	0.01035	0.12279	6.97331	1.79774	2.70404	0.0225499	1.38383	9.62404	3.33084	2.65964	0.24999	9.13339	2.69202	5.36081	2.04152	3.68976	2.01641	125505e-14	0.017512	151133e-9	0.0731027	0.914995	3.14346
7672.56	0.46402	2.54374	3087.12	2.0356	6.0596	75.0369	1950.5	205904e-9	2557.26	117.214	106.339	0.734541	11109.3	9585	2625.72	81.1863	10.3969	16.5107	2.01421	0.505877	0.928204	0.0226759	0.00886173	0.135509	6.59285	1.49371	2.50817	0.0238257	1.40876	9.07006	3.3056	3.09538	0.207552	7.6466	2.86947	5.38088	1.82084	3.99093	1.70263	104855e-14	0.0169549	14371e-8	0.077917	0.819427	2.59684
6760.05	0.484718	2.62062	3386.88	1.76533	6.75343	73.0538	2216.82	199548e-9	2121.98	111.196	105.715	0.7977	7855.05	8954.93	2867.7	84.0709	11.5458	19.1134	2.00057	0.505966	0.924864	0.023145	0.00938141	0.108708	7.94035	1.6502	2.90706	0.0198785	1.31297	9.98314	3.30552	2.88818	0.206899	7.34038	2.79077	5.85281	2.12964	3.89508	1.7989	988573e-15	0.0173925	129834e-9	0.0684195	0.722948	2.86032
5987.67	0.459254	2.32979	3574.41	1.43782	7.23286	70.7315	1881.58	175954e-9	1866.5	90.9307	93.9906	0.853957	11079.2	8162.18	2787.83	78.2752	13.3738	17.1178	2.03287	0.521752	0.994475	0.0243818	0.0100883	0.125579	6.4721	1.84945	2.85062	0.02369	1.22585	10.1882	3.45623	2.7016	0.245932	8.94404	3.04122	5.3245	1.74403	3.29772	2.11188	124191e-14	0.0171306	144765e-9	0.0650524	0.914196	3.69811
