5790.86	5102.52	5570.85	4643.52	4403.73	4471.52	4810.59	4881	4395.66	4652.44	5576.75	5766.58	5494.5	5770.51	5565.83	5423.59	5446.56	5401.01	5635.7	6165.46	6163.01	4696.47	5638.17	4721.78	5575.3	5523.56	5789.32	6346.84	7672.56	6720.02	7797.46	7164.32	7379.76	7633.34	3556.57	3506.31	3824.32	4017.25	4082.58	3714.23	3878.54	3848.31	3557.67	3505.92	3302.33	3460.99	3576.29	3193.4	3218.18	3398.67	3174.44	3146.59	3843.33	3952.18	3917.18	4279.94	2442.26	4101.21	4986.1	4800.82	4585.48	4679.85	4434.23	5194.63	5079.58	5227.11	4173.84	4839.4	5121.11	4525.71	4784.66	4943.67	5428	5306.06	5472.82	4846.95	4566.3	4738.98	1341.32	973.045	1039.56	1114.53	1139.31	1042.78	2820.13	2766.07	2948.05	2888.83	3028.3	2694.99	2726.53	2720.78	2632.45	4169.75	5709.23	5330.37	5415.84	5602.12	5886.05	5949.88	5820.12	5716.99	5655.78	4507.37	4418.04	5024.62	5321.41	5244.58	5468.92	2007.1	2201.17	2092.95
0.390723	0.4197	0.420564	0.470732	0.490991	0.460408	0.476349	0.429751	0.475773	0.450671	0.403704	0.357818	0.352637	0.325333	0.315176	0.407415	0.361844	0.336893	0.328108	0.259333	0.276113	0.631932	0.617888	0.640079	0.510428	0.519111	0.464665	0.543801	0.46402	0.493216	0.497747	0.49568	0.524828	0.482253	0.483317	0.40145	0.378952	0.388756	0.331313	0.351454	0.344562	0.340713	0.300741	0.287244	0.299525	0.289688	0.300918	0.273004	0.297241	0.312254	0.293388	0.291542	0.309017	0.359592	0.377118	0.350856	1.22716	0.348346	0.234937	0.210019	0.232328	0.240261	0.260795	0.206049	0.207914	0.196243	0.127312	0.0906109	0.0886816	0.0821605	0.0810008	0.0823743	0.0852264	0.0744527	0.0644859	0.0438712	0.0476346	0.0452448	0.298663	0.199757	0.251044	0.225067	0.22476	0.234733	0.721246	0.744488	0.772137	0.739713	0.757628	0.742859	0.697494	0.759587	0.86475	0.490068	0.53906	0.488322	0.47986	0.671496	0.663096	0.702695	0.734475	0.669419	0.807296	0.669654	0.750178	0.776794	0.778625	0.679381	0.715847	0.473779	0.493132	0.473457
5.73547	6.11453	6.68233	6.38845	6.34185	5.56238	4.94009	5.28682	5.12156	5.0226	5.2523	4.95371	5.08844	4.86426	5.1896	4.50745	4.62199	5.08915	5.16076	5.09472	4.69887	2.09069	2.12712	2.25097	2.02292	2.18365	2.27621	2.46514	2.54374	2.48653	2.43333	2.43384	2.42297	2.40414	1.63504	1.51919	1.31532	1.38339	1.44915	1.11242	1.03734	1.1346	1.20801	1.21719	1.28822	1.20777	1.28149	1.17054	1.33061	1.41151	1.37444	1.69533	1.51622	1.56393	1.53113	1.38715	0.742591	3.06841	2.33809	2.71914	2.53846	2.69702	2.74705	2.86952	2.8767	3.22704	2.62317	2.45834	2.35022	2.50317	2.38311	2.55752	2.25519	2.61292	2.60554	3.08501	3.06582	2.9106	1.32455	1.18025	1.62926	1.69937	1.76256	1.84239	2.18666	2.44317	2.60198	2.75161	2.37197	2.06208	2.37918	2.10303	2.20394	2.90663	2.23815	2.82348	2.78212	3.01701	3.17458	2.8458	3.26992	3.88837	4.56049	3.92834	4.09226	3.6277	3.52938	3.34156	3.5575	1.11502	0.998921	1.05249
6435.45	6260.15	5490.2	5978.95	6000.44	6002.2	6303.76	6013.58	6289.86	6768.5	6641.67	7752.95	7093.41	7914.71	7361.82	6429.01	6197.59	6240.08	5841.63	5581.22	5086.51	4100.84	4243.75	4543.23	4382.18	4256.37	3789.63	3431.29	3087.12	3032.43	2911.2	2847.98	2893.24	2544.82	4793.45	4813.93	5066.11	5459.75	5531.46	6161.63	5438.79	5584.79	5425.92	6144.7	6222.58	5381.21	4926.67	4527.3	4296.69	4537.65	4638.48	4503.51	4501.89	4197.31	4499.74	4965.99	18765.4	1539.77	1525.69	1560.19	1792.04	1862.2	1912.89	1545.06	1640.2	1407.31	1251.87	1214.25	1387.41	1274.13	1403.99	1414.02	1492.67	1348.82	1308.01	1113.82	1173.23	1196.62	5869.31	1136.01	1058.75	1079.06	1176.89	1202.87	6453.7	4876.26	5425.4	5432.7	5202.07	5100.31	4768.74	4591.01	5080.2	8778.71	10195.8	9959.62	8234.98	14194.7	14618.9	13546.9	13629.8	14184.5	11306.4	9895.82	9276.64	7571.98	7040.48	8203.02	8515.43	4041.41	4594.35	4274.87
0.633971	0.749662	0.699167	0.727821	0.670476	0.699558	0.756009	0.72276	0.825539	0.812449	0.634731	0.630151	0.620379	0.669247	0.692552	0.598923	0.59852	0.603664	0.590974	0.591841	0.672221	0.897003	0.994511	1.02678	1.30338	1.40333	1.3877	1.90355	2.0356	1.84091	1.78772	1.99275	1.81733	2.1548	0.536207	0.48023	0.506179	0.505801	0.501645	0.583189	0.568086	0.558516	0.74727	0.738175	0.74853	0.679282	0.741527	0.627045	0.672859	0.567168	0.565049	0.578168	0.614847	0.696745	0.668469	0.648655	0.436967	0.630763	0.628134	0.555339	0.621973	0.634975	0.625783	0.644036	0.63908	0.562621	0.645843	0.641584	0.867879	0.754348	0.750603	0.687321	0.685025	0.667318	0.610568	0.665374	0.556189	0.643266	0.895784	0.739045	0.690703	0.671314	0.653523	0.695575	0.552797	0.757823	0.750858	0.717551	0.742364	0.822975	0.771016	0.81607	0.76972	0.314849	0.352655	0.372765	0.439904	0.525543	0.502036	0.474592	0.494206	0.486793	0.583403	0.452688	0.447491	0.502217	0.507662	0.489032	0.502851	0.365061	0.301567	0.330128
18.0413	14.493	15.3214	21.2092	19.9017	18.6278	25.184	23.0292	25.2634	25.9102	21.6595	17.1634	16.2773	18.2005	17.5026	14.5825	18.0596	16.3262	15.8932	18.5089	19.6567	9.87288	10.524	11.2516	7.92213	7.5412	7.19608	7.71694	6.0596	6.38598	5.91121	6.36112	6.35454	5.34984	13.4163	11.5258	9.41044	9.40505	9.68241	9.13789	8.32163	8.03426	7.30668	7.49452	7.63088	7.3579	7.17456	8.01712	8.5791	7.82433	8.08948	8.04007	8.04617	7.78045	7.97189	10.1795	17.7583	17.9538	18.1439	16.8042	16.2258	17.5631	17.0394	15.5045	15.1342	14.1115	11.9156	10.3685	12.0297	10.5696	10.5532	10.7735	10.6864	11.2159	11.5563	13.0887	12.9888	13.1809	36.4845	24.7186	24.6114	22.9578	23.0094	24.6276	17.4246	26.9314	26.5368	23.8031	23.4018	22.8411	23.2772	18.5435	19.1605	5.77636	4.90151	5.15246	5.15049	4.86508	5.02471	6.35849	6.64248	6.5331	5.63211	7.12107	6.93054	7.25417	7.11269	6.92093	7.68794	21.3241	21.119	21.4641
74.7444	59.1293	51.8369	52.4541	54.0701	49.5382	41.8954	44.5054	44.434	47.7044	56.1839	47.0369	43.9519	43.6802	45.2682	42.6918	44.1624	40.851	36.4539	34.3789	32.4794	70.286	77.8794	77.2296	87.5494	79.0183	78.213	77.9182	75.0369	66.4756	70.1875	78.2732	63.396	66.2891	81.5733	78.1383	72.391	68.0373	77.944	90.4144	92.2587	103.812	115.802	116.921	120.049	101.165	107.112	104.888	101.606	98.8236	99.395	92.2169	107.828	90.0189	100.753	97.4968	69.7786	124.639	124.87	125.176	118.106	117.12	128.533	133.006	139.81	134.272	80.1194	74.6641	80.7928	79.3895	79.1328	83.0775	83.9245	79.9579	70.0184	56.1537	61.0736	67.2131	67.0257	43.4669	57.8682	52.1349	54.7398	58.9333	85.8503	60.1218	59.3627	61.1427	53.6165	62.4389	58.1877	57.8707	53.5349	33.2643	24.944	26.492	23.7388	32.0727	33.3796	28.3011	24.5723	25.5069	22.7269	22.0719	22.2021	21.4756	22.2095	21.3908	22.6173	55.9438	61.7273	58.4736
1549.13	1364.47	1453.88	1709.14	1779.64	1811.25	2023.95	1942.6	1834.87	2157.08	2170.37	2392.15	2277.59	2329.7	2043.02	2207.22	2245.34	2379.78	2300.17	2139.75	2063.09	2083.38	2126.22	2344.54	2100.45	1994.14	2027.89	1661.13	1950.5	2155.79	2110.01	2076.45	2130.34	2073.9	1893.72	1460.92	1797.15	1761.96	1824.13	1451.51	1621.92	1783.72	1788.07	1815.23	1973.62	1753.92	1885.13	1707.06	1741.01	1677.53	1743.73	1811.51	1490.92	1405.66	1417.03	1448.64	1235.11	2044.28	1671.77	1540.98	1639.85	1674.74	1710.67	1601.16	1535.07	1593.28	1936.73	1942.9	1666.55	1809.36	1788.76	1866.15	1767	1863.08	1662.03	1421.03	1396.86	1411.45	3303.26	771.908	748.666	768.282	714.142	722.548	2193.63	1861.28	1989.31	1772.23	1642.43	1627.07	1665.11	1549.31	1655.79	2548.82	2340.53	2337.61	2897.09	3161.22	3193.89	2672.45	2737.25	2690.51	2455.88	2021.02	1967.49	1985.11	1837.26	1828.73	1817.25	1006.07	869.447	997.442
112425e-9	136949e-9	128799e-9	126104e-9	12439e-8	11665e-8	118248e-9	105035e-9	104558e-9	112865e-9	102814e-9	100732e-9	921603e-10	968684e-10	994389e-10	107116e-9	109499e-9	925945e-10	891576e-10	983012e-10	104693e-9	963467e-10	915175e-10	100282e-9	137108e-9	146861e-9	152086e-9	177512e-9	205904e-9	210601e-9	186611e-9	203591e-9	188604e-9	188585e-9	631247e-10	765855e-10	888555e-10	879649e-10	969412e-10	11266e-8	119394e-9	130305e-9	11868e-8	123972e-9	126391e-9	122963e-9	111416e-9	100233e-9	101974e-9	955201e-10	949796e-10	967085e-10	874614e-10	108717e-9	114513e-9	984803e-10	306849e-10	10114e-8	100785e-9	10055e-8	105512e-9	108102e-9	110161e-9	101387e-9	987118e-10	883036e-10	728313e-10	777453e-10	845668e-10	759136e-10	791645e-10	730273e-10	764244e-10	731243e-10	78756e-9	739539e-10	693655e-10	704787e-10	334305e-10	311318e-10	382457e-10	390728e-10	392465e-10	383811e-10	730903e-10	903757e-10	107542e-9	104676e-9	113647e-9	109604e-9	11014e-8	121075e-9	129861e-9	120025e-9	120658e-9	118985e-9	10367e-8	885855e-10	853617e-10	902021e-10	103016e-9	913411e-10	823661e-10	738363e-10	740059e-10	710284e-10	701943e-10	732794e-10	748022e-10	624466e-9	597774e-9	568326e-9
2552.69	2525.87	2438.25	3108.8	3210.27	3079.86	3552.42	4026.97	3840.16	3971.94	4344.74	3485.6	3121	3724.76	3583.6	4011.84	3475.73	3497.26	3283.65	3028.1	3078.69	2207.9	1993.15	2067.1	2008.42	2172.36	2067.69	2226.07	2557.26	2536.05	2645.1	2585.37	2995.14	2387.17	2799.15	3685.55	3643.07	3939.61	3883.88	3406.03	3718.5	3634.95	4000.14	4100.2	4178.46	4387.29	3997.97	4719.08	4103.48	3794.61	3878.33	3774.38	4862.99	4081.88	4347.7	4156.81	1238.87	5711.8	9934.99	8936.7	9346.07	9206.06	8895.98	9870.33	9929.65	10228.5	11371	11628.2	13847.7	13043.4	13476.4	14716.4	13775.8	15652.5	16216.2	15529.1	15356.6	15591.6	4918.86	2180.89	2066.75	2044.93	1776.92	1755.23	3213.23	3350.4	3241.46	3390.79	3252.93	3075.28	2983.92	3866.69	4128.33	2793.26	1965.66	2155	2238.53	1682.56	1637.15	1693.84	1596.92	1829.85	1365.41	1274.48	1327.6	1155.87	1095.37	1130.6	1122.89	2412.71	2155.13	2327.2
