[5412.84,0.824722,2.74888,9114.51,0.640936,18.8607,109.056,3605.95,0.000120802,4214.49,186.911,319.23,0.893214,9976.53,8440.66,1136.94,48.713,19.2315,33.2081,3.05918,2.21734,1.6074,0.0379461,0.0156844,0.122892,8.54549,5.15058,20.646,0.0716851,0.753364,8.36923,10.5017,2.98977,0.499069,3.86089,3.99478,24.1905,4.82472,2.07945,4.65327,4.79485e-9,0.0169068,6.75722e-5,0.155056,3.23502,5.32736]
[5225.1,0.784591,2.93973,8363.15,0.567549,19.4407,110.908,3827.73,0.000118883,4055.46,183.228,332.35,0.900588,9446.23,8024.57,1078.56,43.0563,17.3376,34.0683,3.01819,2.20644,1.56869,0.0397725,0.0150183,0.120789,8.17168,5.33699,21.2938,0.067803,0.73837,8.24108,10.9616,3.13504,0.537502,3.91833,3.96874,21.203,4.45462,2.13428,4.53815,4.63796e-9,0.0166762,6.85833e-5,0.14841,3.12003,5.21008]
[5225.1,0.784591,2.93973,8363.15,0.567549,19.4407,110.908,3827.73,0.000118883,4055.46,183.228,332.35,0.900588,9446.23,8024.57,1078.56,43.0563,17.3376,34.0683,3.01819,2.20644,1.56869,0.0397725,0.0150183,0.120789,8.17168,5.33699,21.2938,0.067803,0.73837,8.24108,10.9616,3.13504,0.537502,3.91833,3.96874,21.203,4.45462,2.13428,4.53815,4.63796e-9,0.0166762,6.85833e-5,0.14841,3.12003,5.21008]
[5365.07,0.773283,2.87399,8923.79,0.558011,19.8802,105.394,4068.84,0.000115218,4060.68,183.086,353.48,0.951742,9271.51,7977.87,1118.49,43.3215,17.3101,35.3332,2.8911,1.95673,1.50191,0.0397737,0.0134875,0.108015,7.46746,5.56534,21.7842,0.0656512,0.762781,7.81048,10.8067,2.71166,0.550716,3.66025,3.90301,20.6487,4.69557,2.29791,4.67876,5.00705e-9,0.0166261,6.81061e-5,0.154933,2.77827,5.18488]
[5426.59,0.781598,2.89524,8951.07,0.553776,19.5469,109.769,4371.21,0.000120192,4418.95,181.72,347.075,0.922329,9051.09,9247.31,1144.01,42.7817,17.3698,35.3025,2.88763,2.07646,1.60958,0.0423427,0.0141887,0.110229,7.71513,5.90199,22.0466,0.0666571,0.76798,7.50116,11.7952,2.3852,0.528399,3.91653,3.7173,20.405,5.12481,2.37876,4.62607,4.81232e-9,0.0168349,6.43396e-5,0.154999,2.75682,5.38327]
[5426.59,0.781598,2.89524,8951.07,0.553776,19.5469,109.769,4371.21,0.000120192,4418.95,181.72,347.075,0.922329,9051.09,9247.31,1144.01,42.7817,17.3698,35.3025,2.88763,2.07646,1.60958,0.0423427,0.0141887,0.110229,7.71513,5.90199,22.0466,0.0666571,0.76798,7.50116,11.7952,2.3852,0.528399,3.91653,3.7173,20.405,5.12481,2.37876,4.62607,4.81232e-9,0.0168349,6.43396e-5,0.154999,2.75682,5.38327]
[5138.22,0.755225,2.73022,9076.42,0.547498,20.5675,113.534,4329.48,0.000120246,4683.98,172.071,348.916,0.84393,10371.7,9745.9,1094.34,47.8458,16.8511,37.4694,2.89367,1.97933,1.6605,0.0455658,0.0153303,0.105226,8.22081,5.86022,23.1453,0.0613312,0.758031,7.17947,12.0367,2.29914,0.518187,4.1143,3.79048,19.6308,5.301,2.36854,4.31546,5.37106e-9,0.0171174,6.39951e-5,0.144661,2.81745,5.70666]
[5346.78,0.780675,2.77323,9216.72,0.532868,22.9067,117.551,4585.91,0.000126556,4509.75,166.37,339.56,0.862061,10176.7,9931.41,1217.23,46.5287,17.382,36.8245,2.73211,1.92404,1.68009,0.0464358,0.0142142,0.104054,8.10406,5.41781,21.9451,0.0619515,0.743506,7.31212,11.7962,2.37219,0.500135,4.19423,3.77006,19.7638,5.1576,2.35674,4.31207,5.66973e-9,0.0162924,5.97998e-5,0.155557,2.75655,5.57757]
[5346.78,0.780675,2.77323,9216.72,0.532868,22.9067,117.551,4585.91,0.000126556,4509.75,166.37,339.56,0.862061,10176.7,9931.41,1217.23,46.5287,17.382,36.8245,2.73211,1.92404,1.68009,0.0464358,0.0142142,0.104054,8.10406,5.41781,21.9451,0.0619515,0.743506,7.31212,11.7962,2.37219,0.500135,4.19423,3.77006,19.7638,5.1576,2.35674,4.31207,5.66973e-9,0.0162924,5.97998e-5,0.155557,2.75655,5.57757]
[5219.78,0.79189,2.50118,9475.89,0.483656,23.9943,119.564,4852.77,0.000119463,4593.99,177.061,311.121,0.891523,10007.5,9409.15,1274.02,46.7275,17.1646,38.2368,2.66157,1.9624,1.60164,0.045675,0.0145039,0.1124,7.17449,5.35048,22.9658,0.0654009,0.696173,6.81627,10.7451,2.34267,0.455119,4.38109,3.96685,20.6334,4.86458,2.27336,4.60696,5.34942e-9,0.0177724,6.25581e-5,0.152599,2.78598,5.54329]
[5219.78,0.79189,2.50118,9475.89,0.483656,23.9943,119.564,4852.77,0.000119463,4593.99,177.061,311.121,0.891523,10007.5,9409.15,1274.02,46.7275,17.1646,38.2368,2.66157,1.9624,1.60164,0.045675,0.0145039,0.1124,7.17449,5.35048,22.9658,0.0654009,0.696173,6.81627,10.7451,2.34267,0.455119,4.38109,3.96685,20.6334,4.86458,2.27336,4.60696,5.34942e-9,0.0177724,6.25581e-5,0.152599,2.78598,5.54329]
[5185.8,0.763713,2.53752,9247.95,0.516954,25.4861,117.379,5170.74,0.000117105,4566.95,186.433,301.282,0.866783,10066.1,9515.36,1241.05,50.177,16.0142,37.6361,2.71505,1.96166,1.63185,0.0478981,0.0145441,0.115467,6.89569,5.7113,22.8593,0.0617879,0.640407,6.73408,10.5995,2.44186,0.437744,4.79611,4.09556,22.9838,5.12571,2.27082,4.57056,4.84066e-9,0.0180753,6.4368e-5,0.14991,3.00149,5.63523]
[5024.63,0.773157,2.51625,8923.35,0.532824,25.69,119.097,4788.3,0.000123881,4209.78,181.125,308.012,0.831418,10076.4,8860.77,1302.67,54.5648,16.7317,37.6834,2.61992,2.00449,1.61959,0.0459416,0.0146679,0.120253,7.20327,5.63973,22.103,0.0634226,0.634321,6.54,10.7222,2.30849,0.431973,5.08223,4.1436,22.8693,5.36977,2.18821,4.66767,4.7308e-9,0.0174113,6.55581e-5,0.149043,2.78305,5.13674]
[5024.63,0.773157,2.51625,8923.35,0.532824,25.69,119.097,4788.3,0.000123881,4209.78,181.125,308.012,0.831418,10076.4,8860.77,1302.67,54.5648,16.7317,37.6834,2.61992,2.00449,1.61959,0.0459416,0.0146679,0.120253,7.20327,5.63973,22.103,0.0634226,0.634321,6.54,10.7222,2.30849,0.431973,5.08223,4.1436,22.8693,5.36977,2.18821,4.66767,4.7308e-9,0.0174113,6.55581e-5,0.149043,2.78305,5.13674]
[5024.63,0.773157,2.51625,8923.35,0.532824,25.69,119.097,4788.3,0.000123881,4209.78,181.125,308.012,0.831418,10076.4,8860.77,1302.67,54.5648,16.7317,37.6834,2.61992,2.00449,1.61959,0.0459416,0.0146679,0.120253,7.20327,5.63973,22.103,0.0634226,0.634321,6.54,10.7222,2.30849,0.431973,5.08223,4.1436,22.8693,5.36977,2.18821,4.66767,4.7308e-9,0.0174113,6.55581e-5,0.149043,2.78305,5.13674]
[5164.19,0.807788,2.23153,8732.89,0.513286,25.1903,118.167,4546.44,0.000128408,4424.26,181.358,301.559,0.787527,10083.5,9115.79,1209.82,60.1962,18.2077,39.728,2.75878,1.83371,1.67457,0.0478213,0.0134862,0.125085,7.50304,5.38075,24.6379,0.0630957,0.666949,7.20355,11.2115,2.23833,0.423154,5.27669,4.15602,23.4455,4.90645,2.22345,4.47478,4.29256e-9,0.0160799,6.09449e-5,0.158123,2.82191,5.41038]
[5164.19,0.807788,2.23153,8732.89,0.513286,25.1903,118.167,4546.44,0.000128408,4424.26,181.358,301.559,0.787527,10083.5,9115.79,1209.82,60.1962,18.2077,39.728,2.75878,1.83371,1.67457,0.0478213,0.0134862,0.125085,7.50304,5.38075,24.6379,0.0630957,0.666949,7.20355,11.2115,2.23833,0.423154,5.27669,4.15602,23.4455,4.90645,2.22345,4.47478,4.29256e-9,0.0160799,6.09449e-5,0.158123,2.82191,5.41038]
[4939.98,0.778717,2.27346,8916.44,0.493063,28.0999,120.871,4573.54,0.000124771,4509.5,188.248,302.508,0.743201,9695.05,9127.45,1131.28,60.5921,19.8518,40.289,2.87647,1.93582,1.54064,0.0502599,0.013477,0.131756,7.24862,5.82402,21.329,0.0615841,0.632496,7.02888,11.7186,2.20812,0.409433,5.27942,3.83669,22.7114,4.69438,2.13234,4.23923,4.30379e-9,0.0166014,6.03807e-5,0.169318,2.68399,5.5627]
[4939.98,0.778717,2.27346,8916.44,0.493063,28.0999,120.871,4573.54,0.000124771,4509.5,188.248,302.508,0.743201,9695.05,9127.45,1131.28,60.5921,19.8518,40.289,2.87647,1.93582,1.54064,0.0502599,0.013477,0.131756,7.24862,5.82402,21.329,0.0615841,0.632496,7.02888,11.7186,2.20812,0.409433,5.27942,3.83669,22.7114,4.69438,2.13234,4.23923,4.30379e-9,0.0166014,6.03807e-5,0.169318,2.68399,5.5627]
[4939.98,0.778717,2.27346,8916.44,0.493063,28.0999,120.871,4573.54,0.000124771,4509.5,188.248,302.508,0.743201,9695.05,9127.45,1131.28,60.5921,19.8518,40.289,2.87647,1.93582,1.54064,0.0502599,0.013477,0.131756,7.24862,5.82402,21.329,0.0615841,0.632496,7.02888,11.7186,2.20812,0.409433,5.27942,3.83669,22.7114,4.69438,2.13234,4.23923,4.30379e-9,0.0166014,6.03807e-5,0.169318,2.68399,5.5627]
[4939.98,0.778717,2.27346,8916.44,0.493063,28.0999,120.871,4573.54,0.000124771,4509.5,188.248,302.508,0.743201,9695.05,9127.45,1131.28,60.5921,19.8518,40.289,2.87647,1.93582,1.54064,0.0502599,0.013477,0.131756,7.24862,5.82402,21.329,0.0615841,0.632496,7.02888,11.7186,2.20812,0.409433,5.27942,3.83669,22.7114,4.69438,2.13234,4.23923,4.30379e-9,0.0166014,6.03807e-5,0.169318,2.68399,5.5627]
[4939.98,0.778717,2.27346,8916.44,0.493063,28.0999,120.871,4573.54,0.000124771,4509.5,188.248,302.508,0.743201,9695.05,9127.45,1131.28,60.5921,19.8518,40.289,2.87647,1.93582,1.54064,0.0502599,0.013477,0.131756,7.24862,5.82402,21.329,0.0615841,0.632496,7.02888,11.7186,2.20812,0.409433,5.27942,3.83669,22.7114,4.69438,2.13234,4.23923,4.30379e-9,0.0166014,6.03807e-5,0.169318,2.68399,5.5627]
[4853.55,0.79027,2.31512,8681.56,0.512962,29.2186,121.695,4669.02,0.000126828,4713.37,198.337,292.894,0.746283,8981.32,9398.71,1209.67,65.304,18.1186,39.9473,2.72492,1.91568,1.50115,0.051632,0.0135709,0.141474,7.18759,5.67307,21.108,0.0583262,0.563011,7.29704,11.3351,2.2558,0.418828,5.332,3.77359,23.4174,4.52044,2.06323,4.09891,4.48403e-9,0.015819,5.66611e-5,0.162659,2.74087,5.48228]
[4853.55,0.79027,2.31512,8681.56,0.512962,29.2186,121.695,4669.02,0.000126828,4713.37,198.337,292.894,0.746283,8981.32,9398.71,1209.67,65.304,18.1186,39.9473,2.72492,1.91568,1.50115,0.051632,0.0135709,0.141474,7.18759,5.67307,21.108,0.0583262,0.563011,7.29704,11.3351,2.2558,0.418828,5.332,3.77359,23.4174,4.52044,2.06323,4.09891,4.48403e-9,0.015819,5.66611e-5,0.162659,2.74087,5.48228]
