[11361.7,0.316457,6.79839,14149.9,1.43954,33.6642,62.454,3794.0,0.00021031,5593.92,681.012,602.406,3.27162,14506.6,5428.2,899.673,32.1089,22.2798,27.1946,1.26224,0.584659,0.88657,0.0136009,0.00379529,0.30787,8.23534,11.8321,26.6678,0.0951535,0.403051,17.0895,8.12324,2.66026,0.3648,5.96031,1.71347,49.2301,6.97432,2.74132,2.69202,3.30184e-9,0.00605682,3.34999e-5,0.19593,0.697613,6.32932,364.0],2934.7614665011074
[9032.81,1.01341,21.9037,38714.0,0.00679004,206.708,327.035,21004.0,0.00137781,46663.0,3833.44,3709.75,18.6395,93.9047,26332.3,4616.95,27.3881,126.483,25.8111,1.24476,6.55049,4.21991,0.0663964,0.077907,0.940682,25.8083,21.4693,51.4082,0.00898159,0.142835,5.42617,85.1057,10.6479,1.40406,26.627,5.95767,97.7853,10.8202,1.95754,6.198,1.00105e-8,0.00797127,5.16725e-7,0.318365,1.03471,8.47022,420.0],7954.198204906541
[11361.7,0.316457,6.79839,14149.9,1.43954,33.6642,62.454,3794.0,0.00021031,5593.92,681.012,602.406,3.27162,14506.6,5428.2,899.673,32.1089,22.2798,27.1946,1.26224,0.584659,0.88657,0.0136009,0.00379529,0.30787,8.23534,11.8321,26.6678,0.0951535,0.403051,17.0895,8.12324,2.66026,0.3648,5.96031,1.71347,49.2301,6.97432,2.74132,2.69202,3.30184e-9,0.00605682,3.34999e-5,0.19593,0.697613,6.32932,364.0],2934.7614665011074
[4174.81,1.36976,1.24783,20781.4,0.480457,17.9799,128.326,2261.48,2.88537e-5,1978.54,121.572,368.419,0.687248,10106.2,4942.07,2370.17,225.182,9.45597,11.6093,3.04164,1.14516,1.28872,0.0619488,0.0114793,0.109193,17.6277,3.72312,26.1205,0.0576384,0.850262,2.29307,41.3752,2.96018,0.388105,1.45771,15.0749,42.5379,5.25433,3.47739,2.82225,4.00748e-9,0.035287,9.92122e-5,0.0479697,1.59948,5.76068,420.0],3694.6959997246927
[4190.04,2.38831,1.25423,20636.9,0.482081,31.2067,128.853,2267.45,2.65293e-5,2074.38,127.252,385.267,0.717647,10539.0,6555.82,2380.02,225.689,13.5595,10.7558,3.04709,1.01042,1.13365,0.0543039,0.0100431,0.0953583,15.3422,3.73591,36.2685,0.0498058,0.845282,2.2971,56.2831,2.54844,0.334741,1.26285,13.0597,36.9833,4.5804,3.47969,3.85239,3.51612e-9,0.0310684,8.77862e-5,0.0481897,1.6007,5.76701,364.0],416.44431107328626
[4174.81,1.36976,1.24783,20781.4,0.480457,17.9799,128.326,2261.48,2.88537e-5,1978.54,121.572,368.419,0.687248,10106.2,4942.07,2370.17,225.182,9.45597,11.6093,3.04164,1.14516,1.28872,0.0619488,0.0114793,0.109193,17.6277,3.72312,26.1205,0.0576384,0.850262,2.29307,41.3752,2.96018,0.388105,1.45771,15.0749,42.5379,5.25433,3.47739,2.82225,4.00748e-9,0.035287,9.92122e-5,0.0479697,1.59948,5.76068,420.0],3694.6959997246927
[4190.04,2.38831,1.25423,20636.9,0.482081,31.2067,128.853,2267.45,2.65293e-5,2074.38,127.252,385.267,0.717647,10539.0,6555.82,2380.02,225.689,13.5595,10.7558,3.04709,1.01042,1.13365,0.0543039,0.0100431,0.0953583,15.3422,3.73591,36.2685,0.0498058,0.845282,2.2971,56.2831,2.54844,0.334741,1.26285,13.0597,36.9833,4.5804,3.47969,3.85239,3.51612e-9,0.0310684,8.77862e-5,0.0481897,1.6007,5.76701,364.0],416.44431107328626
[4174.81,1.36976,1.24783,20781.4,0.480457,17.9799,128.326,2261.48,2.88537e-5,1978.54,121.572,368.419,0.687248,10106.2,4942.07,2370.17,225.182,9.45597,11.6093,3.04164,1.14516,1.28872,0.0619488,0.0114793,0.109193,17.6277,3.72312,26.1205,0.0576384,0.850262,2.29307,41.3752,2.96018,0.388105,1.45771,15.0749,42.5379,5.25433,3.47739,2.82225,4.00748e-9,0.035287,9.92122e-5,0.0479697,1.59948,5.76068,420.0],3694.6959997246927
[4190.04,2.38831,1.25423,20636.9,0.482081,31.2067,128.853,2267.45,2.65293e-5,2074.38,127.252,385.267,0.717647,10539.0,6555.82,2380.02,225.689,13.5595,10.7558,3.04709,1.01042,1.13365,0.0543039,0.0100431,0.0953583,15.3422,3.73591,36.2685,0.0498058,0.845282,2.2971,56.2831,2.54844,0.334741,1.26285,13.0597,36.9833,4.5804,3.47969,3.85239,3.51612e-9,0.0310684,8.77862e-5,0.0481897,1.6007,5.76701,364.0],416.44431107328626
[4174.81,1.36976,1.24783,20781.4,0.480457,17.9799,128.326,2261.48,2.88537e-5,1978.54,121.572,368.419,0.687248,10106.2,4942.07,2370.17,225.182,9.45597,11.6093,3.04164,1.14516,1.28872,0.0619488,0.0114793,0.109193,17.6277,3.72312,26.1205,0.0576384,0.850262,2.29307,41.3752,2.96018,0.388105,1.45771,15.0749,42.5379,5.25433,3.47739,2.82225,4.00748e-9,0.035287,9.92122e-5,0.0479697,1.59948,5.76068,420.0],3694.6959997246927
