441.442	1.11408	1.14583	13937.5	0.503667	37.0915	144.634	2341.9	707376e-10	5853.66	195.247	573.085	1.81039	21350.6	8532.33	2896.49	30.8927	20.0092	16.8985	2.90008	2.28492	1.89435	0.0446279	0.017187	0.410699	8.0064	4.68159	27.5229	0.043417	1.03147	9.76321	14.8932	5.89443	0.597547	4.78008	4.41659	50.9727	3.92862	1.94954	2.61746	201898e-14	0.00956434	307086e-10	0.213473	2.02924	12.6448
425.488	1.14798	1.10167	14111.4	0.533087	35.6763	139.802	2348.93	759981e-10	5607.39	192.039	559.059	1.87594	21820.6	9102.41	2897.97	29.565	20.5723	16.5707	2.92283	2.39669	1.76241	0.0457558	0.0181515	0.386265	8.32019	4.78251	26.7184	0.0476057	1.06158	9.23289	14.4937	5.66715	0.615259	4.40079	4.53515	53.3246	4.38266	1.90296	2.64002	201988e-14	0.0100546	285399e-10	0.212424	2.04519	12.8605
475.545	1.27913	1.21348	14596	0.558954	35.927	138.242	2391.28	704127e-10	6568.88	194.841	547.76	1.75361	20552.2	8652.05	2484.47	37.2234	20.6571	18.723	3.24655	2.61078	1.86152	0.0488011	0.0189797	0.40375	9.28806	4.94813	23.9585	0.0477007	1.06154	9.33771	15.0153	6.08746	0.530334	4.23655	4.30948	48.0863	3.78798	2.16162	2.53121	222764e-14	0.00971534	370271e-10	0.23135	1.98258	11.9619
455.475	1.27946	1.26344	14149.2	0.505	38.0281	133.477	2611.4	715321e-10	6462.27	196.237	652.274	1.93844	21104	8854.47	2632.51	40.7626	20.3433	18.964	3.26733	2.63854	1.78294	0.0483533	0.0199301	0.417845	9.0717	4.91944	21.6763	0.0421878	1.15642	9.85736	15.1885	6.22568	0.591611	4.83267	3.90691	49.6487	4.1854	2.10114	2.56311	211108e-14	0.00956136	379729e-10	0.216032	2.01789	11.8134
516.341	1.35368	1.13337	13300.6	0.560044	36.7692	144.81	2605.82	683974e-10	6489.12	186.737	568.745	1.99636	20165.8	8476.45	2565.35	40.3346	20.827	18.8184	3.20275	2.65871	1.77022	0.0530954	0.0205013	0.440757	9.73653	3.99957	21.9385	0.041893	1.05739	8.72792	14.7173	5.8703	0.557733	5.02724	4.32691	49.2299	3.87803	2.04986	2.43766	237395e-14	0.0101505	361362e-10	0.235453	1.9596	12.7537
577.861	0.492886	1.41446	4715.59	0.447743	16.625	92.3651	4881.81	874864e-10	4389.9	226.284	246.001	1.13699	9994.82	3651.1	3230.08	44.1176	14.3112	44.8526	4.17644	2.77066	1.39353	0.0519364	0.0143216	0.344821	9.72675	2.0844	15.0293	0.112568	0.577791	14.3568	13.0219	4.32533	0.318696	9.11554	5.11499	21.6959	5.95256	2.99519	4.57084	702324e-14	0.0162861	449823e-10	0.184845	2.06013	5.38518
475.545	1.27913	1.21348	14596	0.558954	35.927	138.242	2391.28	704127e-10	6568.88	194.841	547.76	1.75361	20552.2	8652.05	2484.47	37.2234	20.6571	18.723	3.24655	2.61078	1.86152	0.0488011	0.0189797	0.40375	9.28806	4.94813	23.9585	0.0477007	1.06154	9.33771	15.0153	6.08746	0.530334	4.23655	4.30948	48.0863	3.78798	2.16162	2.53121	222764e-14	0.00971534	370271e-10	0.23135	1.98258	11.9619
441.51	1.1901	1.2829	13621.2	0.536895	39.3428	148.203	2656.76	771844e-10	6568.49	215.592	587.467	1.77523	21708.7	7438.54	1931.42	27.0919	21.4504	17.1546	2.99631	2.87158	1.67375	0.0390207	0.0191015	0.301889	9.70374	4.81986	24.2567	0.0375548	1.04031	8.97276	16.2562	6.03423	0.461616	3.49417	4.30031	56.8504	4.4369	1.87618	2.45859	224304e-14	0.0096283	302351e-10	0.207907	2.25137	9.86017
545.535	1.25065	1.12312	13397.9	0.560944	36.3232	145.604	2666.63	696289e-10	6953.01	192.333	612.3	1.84405	18585.4	8761.93	2713.81	41.9288	19.304	20.3711	3.31421	2.53647	1.88156	0.0537462	0.0207879	0.409924	9.71838	3.76457	21.4515	0.0415629	0.998381	8.46995	14.009	5.64984	0.576072	4.9883	4.00015	48.6829	3.5943	1.93556	2.4283	255912e-14	0.0114128	37407e-9	0.232749	2.01959	12.7826
441.442	1.11408	1.14583	13937.5	0.503667	37.0915	144.634	2341.9	707376e-10	5853.66	195.247	573.085	1.81039	21350.6	8532.33	2896.49	30.8927	20.0092	16.8985	2.90008	2.28492	1.89435	0.0446279	0.017187	0.410699	8.0064	4.68159	27.5229	0.043417	1.03147	9.76321	14.8932	5.89443	0.597547	4.78008	4.41659	50.9727	3.92862	1.94954	2.61746	201898e-14	0.00956434	307086e-10	0.213473	2.02924	12.6448
575.813	0.545805	1.47237	5343.66	0.398714	14.5485	91.8809	4487.87	103312e-9	4395.5	232.009	293.424	1.19721	9949.73	4054.11	3604.69	46.9456	15.5081	40.6007	4.12874	2.78131	1.2733	0.055466	0.0173977	0.3506	9.33073	2.22673	16.1627	0.108816	0.511987	13.8301	14.2004	4.78683	0.351417	7.32498	5.6152	22.4259	5.69447	2.81055	4.47063	701708e-14	0.0147065	491948e-10	0.231884	2.07361	5.28076
