"_Elapsed_time_","_HR_","_PULSE_","_ABP_","_ABP_Sys_","_ABP_Dias_","_ABP_Mean_","_CVP_","_NBP_","_NBP_Sys_","_NBP_Dias_","_NBP_Mean_","_RESP_","_SpO2_","_PVC_Rate_per_Minute_","_Rhythm_Status_","_Ectopic_Status_","_Ectopic_Count_"
"21.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63004.000",NA,NA
"22.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63004.000",NA,NA
"23.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63004.000",NA,NA
"24.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63004.000",NA,NA
"25.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63004.000",NA,NA
"26.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63004.000",NA,NA
"27.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63004.000",NA,NA
"28.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63004.000",NA,NA
"29.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"30.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"31.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"32.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"33.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"34.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"35.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"36.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"37.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"38.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"39.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"40.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"41.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,NA,"63017.000","63062.000",NA
"42.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.000",NA,NA,"63020.000","63062.000",NA
"43.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"44.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"45.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"46.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"47.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"48.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"49.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000",NA,"0.000","63020.000","63062.000",NA
"50.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"51.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"52.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"53.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"54.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"55.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"56.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"57.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,"0.000","63020.000","63062.000",NA
"58.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"59.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"60.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"61.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"62.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,"0.000","63017.000","63062.000",NA
"63.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,"0.000","63017.000","63062.000",NA
"64.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,"0.000","63017.000","63062.000",NA
"65.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,"0.000","63017.000","63062.000",NA
"66.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,"0.000","63017.000","63062.000",NA
"67.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,"0.000","63017.000","63062.000",NA
"68.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"69.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"70.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"71.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"72.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"73.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"74.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"75.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"76.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"77.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"78.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"79.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"80.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"81.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"82.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"83.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"84.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"85.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"86.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"87.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"88.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"89.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"90.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"91.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"92.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"93.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"94.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"95.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"96.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"97.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"98.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"99.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"100.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"101.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"102.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"103.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"104.000","80.000",NA,"327.000",NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"105.000","80.000",NA,"327.000",NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"106.000","81.000",NA,"297.000",NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"107.000","81.000",NA,"271.000",NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"108.000","82.000",NA,"245.000",NA,NA,NA,NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"109.000","82.000",NA,"227.000",NA,NA,NA,NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"110.000","82.000",NA,NA,"129.000","69.000","93.000",NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"111.000","83.000",NA,NA,"132.000","67.000","95.000",NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"112.000","83.000",NA,NA,"125.000","65.000","87.000",NA,NA,NA,NA,NA,"24.000",NA,"0.000","63017.000","63062.000",NA
"113.000","83.000",NA,NA,"123.000","64.000","86.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"114.000","83.000",NA,NA,"122.000","63.000","86.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"115.000","84.000",NA,NA,"121.000","61.000","85.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"116.000","84.000",NA,NA,"121.000","61.000","86.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"117.000","84.000",NA,NA,"120.000","58.000","86.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"118.000","84.000",NA,NA,"122.000","55.000","84.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"119.000","84.000",NA,NA,"125.000","53.000","84.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"120.000","84.000",NA,NA,"126.000","50.000","83.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"121.000","84.000",NA,NA,"123.000","50.000","83.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"122.000","84.000",NA,NA,"123.000","50.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"123.000","84.000",NA,NA,"122.000","51.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"124.000","84.000",NA,NA,"121.000","51.000","81.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"125.000","84.000",NA,NA,"120.000","52.000","82.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"126.000","84.000",NA,NA,"121.000","53.000","82.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"127.000","85.000",NA,NA,"119.000","53.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"128.000","85.000",NA,NA,"118.000","53.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"129.000","85.000",NA,NA,"118.000","53.000","81.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"130.000","85.000",NA,NA,"118.000","54.000","81.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"131.000","85.000",NA,NA,"117.000","54.000","81.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"132.000","85.000",NA,NA,"117.000","55.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"133.000","85.000",NA,NA,"117.000","55.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"134.000","85.000",NA,NA,"117.000","55.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"135.000","85.000",NA,NA,"117.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"136.000","85.000",NA,NA,"117.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"137.000","85.000",NA,NA,"117.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"138.000","85.000",NA,NA,"117.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"139.000","85.000",NA,NA,"116.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"140.000","85.000",NA,NA,"116.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"141.000","85.000",NA,NA,"117.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"142.000","85.000",NA,NA,"118.000","57.000","83.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"143.000","85.000",NA,NA,"118.000","58.000","83.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"144.000","85.000",NA,NA,"116.000","56.000","82.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"145.000","84.000",NA,NA,"117.000","57.000","82.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"146.000","85.000",NA,NA,"116.000","57.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"147.000","85.000",NA,NA,"118.000","56.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"148.000","84.000",NA,NA,"119.000","57.000","83.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"149.000","84.000",NA,NA,"118.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"150.000","84.000",NA,NA,"118.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"151.000","85.000",NA,NA,"116.000","56.000","82.000",NA,NA,NA,NA,NA,"23.000",NA,"0.000","63017.000","63062.000",NA
"152.000","85.000",NA,NA,"117.000","57.000","83.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"153.000","85.000",NA,NA,"118.000","57.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"154.000","84.000",NA,NA,"116.000","55.000","82.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"155.000","84.000",NA,NA,"116.000","56.000","81.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63017.000","63062.000",NA
"156.000","84.000",NA,NA,"115.000","55.000","81.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63017.000","63062.000",NA
"157.000","85.000",NA,NA,"115.000","55.000","81.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63017.000","63062.000",NA
"158.000","85.000",NA,NA,"117.000","55.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"159.000","85.000",NA,NA,"117.000","55.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"160.000","85.000",NA,NA,"117.000","55.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"161.000","85.000",NA,NA,"116.000","55.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63017.000","63062.000",NA
"162.000","85.000",NA,NA,"116.000","55.000","81.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63017.000","63062.000",NA
"163.000","85.000",NA,NA,"117.000","55.000","81.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63017.000","63062.000",NA
"164.000","86.000",NA,NA,"115.000","52.000","80.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63017.000","63062.000",NA
"165.000","86.000",NA,NA,"116.000","52.000","80.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63017.000","63062.000",NA
"166.000","86.000",NA,NA,"122.000","51.000","80.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"167.000","86.000",NA,NA,"122.000","51.000","80.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"168.000","86.000",NA,NA,"120.000","52.000","80.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"169.000","86.000",NA,NA,"120.000","52.000","80.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"170.000","86.000",NA,NA,"119.000","53.000","80.000",NA,NA,NA,NA,NA,"21.000",NA,"0.000","63017.000","63062.000",NA
"171.000","86.000",NA,NA,"118.000","53.000","80.000",NA,NA,NA,NA,NA,"19.000",NA,"0.000","63021.000","63062.000",NA
"172.000","86.000",NA,NA,"119.000","53.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63021.000","63062.000",NA
"173.000","86.000",NA,NA,"117.000","53.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63021.000","63062.000",NA
"174.000","86.000",NA,NA,"117.000","54.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63021.000","63062.000",NA
"175.000","86.000",NA,NA,"117.000","55.000","81.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63021.000","63062.000",NA
"176.000","86.000",NA,NA,"116.000","54.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63021.000","63062.000",NA
"177.000","85.000",NA,NA,"116.000","54.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"0.000","63021.000","63062.000",NA
"178.000","85.000",NA,NA,"115.000","54.000","79.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63021.000","63062.000",NA
"179.000","85.000",NA,NA,"115.000","54.000","79.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63021.000","63062.000",NA
"180.000","85.000",NA,NA,"115.000","54.000","80.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63021.000","63062.000",NA
"181.000","85.000",NA,NA,"115.000","53.000","79.000",NA,NA,NA,NA,NA,"22.000",NA,"0.000","63021.000","63062.000",NA
"182.000","85.000",NA,NA,"114.000","53.000","79.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63021.000","63062.000",NA
"183.000","84.000",NA,NA,"114.000","54.000","79.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63021.000","63062.000",NA
"184.000","84.000",NA,NA,"113.000","53.000","78.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63021.000","63062.000",NA
"185.000","84.000",NA,NA,"113.000","52.000","78.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"186.000","84.000",NA,NA,"112.000","52.000","77.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"187.000","83.000",NA,NA,"112.000","52.000","77.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"188.000","83.000",NA,NA,"112.000","52.000","77.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"189.000","83.000",NA,NA,"111.000","52.000","77.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"190.000","83.000",NA,NA,"112.000","52.000","77.000",NA,NA,NA,NA,NA,"19.000",NA,"1.000","63021.000","63062.000",NA
"191.000","83.000",NA,NA,"111.000","52.000","77.000",NA,NA,NA,NA,NA,"19.000",NA,"1.000","63021.000","63062.000",NA
"192.000","83.000",NA,NA,"111.000","52.000","77.000",NA,NA,NA,NA,NA,"19.000",NA,"1.000","63021.000","63062.000",NA
"193.000","82.000",NA,NA,"111.000","52.000","77.000",NA,NA,NA,NA,NA,"19.000",NA,"1.000","63021.000","63062.000",NA
"194.000","82.000",NA,NA,"110.000","52.000","76.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"195.000","82.000",NA,NA,"112.000","53.000","78.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"196.000","83.000",NA,NA,"112.000","53.000","78.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"197.000","83.000",NA,NA,"113.000","54.000","78.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63021.000","63062.000",NA
"198.000","83.000",NA,NA,"112.000","53.000","77.000",NA,NA,NA,NA,NA,"19.000",NA,"1.000","63020.000","63062.000",NA
"199.000","83.000",NA,NA,"112.000","53.000","77.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63017.000","63062.000",NA
"200.000","82.000",NA,NA,"113.000","53.000","79.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63017.000","63062.000",NA
"201.000","82.000",NA,NA,"114.000","54.000","79.000",NA,NA,NA,NA,NA,"21.000",NA,"1.000","63017.000","63062.000",NA
"202.000","83.000",NA,NA,"113.000","54.000","79.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63017.000","63062.000",NA
"203.000","83.000",NA,NA,"114.000","55.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63017.000","63062.000",NA
"204.000","83.000",NA,NA,"115.000","55.000","80.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63017.000","63062.000",NA
"205.000","83.000",NA,NA,"113.000","54.000","79.000",NA,NA,NA,NA,NA,"20.000",NA,"1.000","63017.000","63062.000",NA
