0	1400	0	60	0	5e3	12	0	1400	0	60	0	0	0	0	1400	0	60	0	5e3	12	0	1400	0	60	0	0	0	0	1400	0	60	0	0	0	0	1400	0	60	0	5e3	12	.005	3.598	.532	1.799	.329	.308	.035
.002	1400	782136280614315e-29	60	28213802613992714e-35	4998.195952336169	12	0	1400	9371161309311645e-33	60	3365773758090005e-37	12.1986140050893	0	0	1399.9999999570002	4299284673461199e-23	59.9999999999984	15977890723014094e-28	4996.393292717122	12	0	1399.999999999958	4245909483267305e-26	60	1544498623075588e-30	9.863235918379692	0	0	1399.9999999999545	45351023472068886e-27	60	16496967809293126e-31	10.535019769192854	0	0	1399.988134027645	.011864116636320027	59.99999955039403	44960595602619826e-23	4999.999327821634	12.000445646690215	.005000185686120925	3.598	.532	1.7990000000000002	.329	.308	.034998700245476244
.004	1400	28940373747302545e-29	60	11205692542237511e-32	4996.396220084068	12	0	1400	11425588211458769e-31	60	4444593583749259e-34	24.36318301291398	0	0	1399.9999998266676	17322370679877447e-23	59.99999999994171	5829387789053447e-26	4992.797972342912	12	0	1399.999999999507	4927296757756951e-25	59.999999999999815	18471758896299358e-29	19.69999676470833	0	0	1399.9999999994734	5262137292555203e-25	59.9999999999998	1972689329602758e-28	21.040354186484212	0	0	1399.976213594747	.023776732687288853	59.999994823769946	51762300500951684e-22	4999.99731874546	12.000891326496388	.005000371386040164	3.598	.532	1.7990000000000002	.329	.308	.034997400490952485
.006	1399.9999999999995	7753028681960192e-28	60	3055808916533033e-31	4994.600806404758	12	0	1400	31030281410391237e-31	60	12135837876874543e-34	36.493681381915785	0	0	1399.999999609438	39027879173881563e-23	59.99999999984388	1561235140523394e-25	4989.214048241169	12	0	1399.9999999987363	12631377611237253e-25	59.999999999999496	5016090117221597e-28	29.510261654548884	0	0	1399.99999999865	13489630298034726e-25	59.99999999999946	5356922638433359e-28	31.51597840431014	0	0	1399.9642388477512	.035738329760007306	59.99998673743832	1326256167186951e-20	4999.993971917558	12.001337039395354	.005000557099748067	3.598	.532	1.7990000000000002	.329	.308	.034996100736428726
.008	1399.9999999999984	17516295219497885e-28	60	8199295402575926e-31	4992.809697565091	12	0	1400	768716925754389e-29	60	3514872467848698e-33	48.5902191623079	0	0	1399.999999304383	6950256968922559e-22	59.99999999964841	3516023473983189e-25	4985.641481709487	12	0	1399.999999997431	2567176285807948e-24	59.999999999998764	12382833282430433e-28	39.29411845393787	0	0	1399.9999999972563	2741538479783925e-24	59.99999999999868	13223969009268017e-28	41.961994330096516	0	0	1399.9522095283755	.04774842552513153	59.99997311811055	26881889444428214e-21	4999.989292057148	12.001782785394928	.005000742827247888	3.598	.532	1.7990000000000002	.329	.308	.03499480098190497
.01	1399.9999999999966	3609428390552128e-27	60	1972237731566955e-30	4991.0228745300055	12	0	1400	17303152402248033e-30	60	893867635115431e-32	60.652948949522425	0	0	1399.999998910173	10887080861385201e-22	59.999999999277954	7220579535292034e-25	4982.080219017093	12	0	1399.9999999952877	4707966931028672e-24	59.99999999999722	27784664089857877e-28	49.05168907528759	0	0	1399.9999999949678	50275791793949775e-25	59.99999999999704	2967150130132243e-27	52.378543481342476	0	0	1399.940125261046	.05980625064701331	59.99995087203236	49127967634445287e-21	4999.983285629689	12.002228564510084	.00500092856854587	3.598	.532	1.7990000000000002	.329	.308	.03499350122738121
.012	1399.999999999994	6120911495350613e-27	60	35830413731233706e-31	4989.2403485403265	12	0	1400	3056870991177355e-29	60	1659897806228694e-32	72.68178062993192	0	0	1399.9999984275937	1570590660906659e-21	59.99999999877761	12223950875321088e-25	4978.530291895607	12	0	1399.9999999924862	7506440298706671e-24	59.99999999999509	4901664331922126e-27	58.78290152289456	0	0	1399.999999991976	8015893816767164e-24	59.99999999999477	52344932325189806e-28	62.76554228111656	0	0	1399.9279862679198	.0719122651391955	59.99992182960189	7817039810685298e-20	4999.975948822307	12.002674376731877	.005001114323638284	3.598	.532	1.7990000000000002	.329	.308	.03499220147285745
.014	1399.9999999999895	10677159386430376e-27	59.99999999999999	75650316326786e-28	4987.462074609033	12	0	1400	5910480201428403e-29	60	3816385614306622e-32	84.67707468668486	0	0	1399.9999978536125	21434824872720877e-22	59.99999999787991	2120095219664906e-24	4974.991573634244	12	0	1399.9999999883175	11669136517682536e-24	59.99999999999057	9424055944945513e-27	68.48804355626012	0	0	1399.999999987525	12460662978269143e-24	59.99999999998994	10063701917456356e-27	73.12332425957909	0	0	1399.9157917161829	.08406549860094545	59.99987919049597	.00012080950402287308	4999.967297688177	12.003120222080625	.0050013000925335956	3.598	.532	1.7990000000000002	.329	.308	.03499090171833369
.016	1399.9999999999836	16691055886198806e-27	59.999999999999986	13110942585008668e-30	4985.688071723242	12	0	1400	9800671363149187e-29	60	687087088708211e-31	96.63867897511341	0	0	1399.999997189509	2806197977429195e-21	59.999999996697746	33022657511596525e-25	4971.464117712259	12	0	1399.999999983081	16897854926797368e-24	59.99999999998442	1557910908503024e-26	78.1669937242875	0	0	1399.9999999819336	18043578983546803e-24	59.999999999983366	16636290050756495e-27	83.4517486477769	0	0	1399.903541957331	.0962663605973087	59.99982582484297	.0001741751570203725	4999.957325451932	12.003566100547754	.005001485875228233	3.598	.532	1.7990000000000002	.329	.308	.03498960196380993
.018	1399.9999999999745	2578471689756883e-26	59.99999999999998	25054388575584998e-30	4983.918308914316	12	0	1399.9999999999998	16805805542955667e-29	60	1514353792981759e-31	108.56684169219504	0	0	1399.9999964331666	3560672923127181e-21	59.99999999494311	5056896996159871e-24	4967.947836938501	12	0	1399.9999999762701	23696082826771174e-24	59.99999999997357	26427537170078415e-27	87.81995006258711	0	0	1399.999999974662	25301838379130298e-24	59.999999999971784	28219806009919768e-27	93.75104482483795	0	0	1399.8912364273986	.1085145388151324	59.99975761565397	.00024238434602266528	4999.946043505114	12.004012012144184	.0050016716717267455	3.598	.532	1.7990000000000002	.329	.308	.03498830220928618
.02	1399.999999999961	3930488288176441e-26	59.99999999999996	4740841454238604e-29	4982.152760470953	12	0	1399.9999999999998	28651414767516217e-29	60	3222116312106511e-31	120.4617689002163	0	0	1399.9999955828275	4408514490086122e-21	59.999999992376914	7623089137211827e-24	4964.442658923658	12	0	1399.9999999674653	32481833947926465e-24	59.999999999955484	44510457387029545e-27	97.44707698762821	0	0	1399.9999999652618	34681441554722304e-24	59.99999999995248	4752708899532882e-26	104.02140322977596	0	0	1399.8788746581606	.12080977396051605	59.99967114485289	.00032885514710648614	4999.9334613054	12.004457956878985	.005001857482032913	3.598	.532	1.7990000000000002	.329	.308	.03498700245476242
.022	1399.9999999999436	56626816295227326e-27	59.99999999999992	7831141469801102e-29	4980.391438320333	12	0	1399.9999999999995	44537044405288786e-29	60	5643988179755264e-31	132.3233650092321	0	0	1399.9999946393073	53489771324544124e-22	59.99999998911008	10889926326006843e-24	4960.948617248308	12	0	1399.9999999568613	4306119648722886e-23	59.99999999993134	6864907444831999e-26	107.04829822848545	0	0	1399.9999999539414	4597549401512392e-23	59.99999999992671	7329968383546891e-26	114.26273552010397	0	0	1399.8664568668216	.13315218631694342	59.99956799804624	.00043200195375494644	4999.919574465481	12.00490393474795	.005002043306144981	3.598	.532	1.7990000000000002	.329	.308	.03498570270023866
.024	1399.9999999999222	7794387795329981e-26	59.999999999999886	11833956957876543e-29	4978.634338770908	12	0	1399.9999999999993	6471044098886988e-28	60	8831467217889694e-31	144.151659605026	0	0	1399.9999936023532	6382291602097745e-21	59.99999998510827	1489173782462382e-23	4957.465701519017	12	0	1399.9999999443974	55494187558626173e-24	59.99999999990079	99208234072404e-24	116.6236373915652	0	0	1399.9999999406361	5924803111197035e-23	59.99999999989408	10592709156248514e-26	124.47506903846448	0	0	1399.853982986155	.14554173865580114	59.999447684477275	.0005523155227219486	4999.904384343261	12.005349945752382	.005002229144063495	3.598	.532	1.7990000000000002	.329	.308	.0349844029457149
.026	1399.9999999998968	10344942867132391e-26	59.99999999999984	16806905972095458e-29	4976.881458131126	12	0	1399.999999999999	8941935105085591e-28	60	12836051248471456e-31	155.9466822733814	0	0	1399.9999924717135	7508688650881799e-21	59.99999998033715	19662852895141637e-24	4953.993901342352	12	0	1399.9999999300137	6984082427606615e-23	59.99999999986344	13655278197773568e-26	126.17311808327374	0	0	1399.9999999252814	7456308819689677e-23	59.999999999854204	1457988132085224e-25	134.65843112749997	0	0	1399.8414529489344	.15797839374847572	59.99930971338923	.0006902866107613943	4999.887892296643	12.005795989893581	.005002414995788995	3.598	.532	1.7990000000000002	.329	.308	.03498310319119114
.028	1399.9999999998652	13483618662052482e-26	59.999999999999766	2364064937360294e-28	4975.1327761679695	12	0	1399.9999999999989	12170446753469083e-28	59.99999999999999	1869025350251203e-30	167.70859521774847	0	0	1399.9999912459684	8729449722991144e-21	59.99999997453352	25466479957209774e-24	4950.533159838548	12	0	1399.9999999133618	8644685353807196e-23	59.99999999981517	1848218753841836e-25	135.69686942728777	0	0	1399.9999999075058	9228934156396442e-23	59.999999999802675	19733281856719986e-26	144.812971357026	0	0	1399.8288663894625	.17046211123599836	59.999152234973586	.0008477650264099581	4999.870105853325	12.006242067178098	.005002600861324209	3.598	.532	1.7990000000000002	.329	.308	.03498180343666739
.03	1399.9999999998242	17568345860475916e-26	59.99999999999966	3427403649241444e-28	4973.388251834863	12	0	1399.9999999999984	16812074963234108e-28	59.99999999999999	28660964400615387e-31	179.43772750972315	0	0	1399.9999899222298	10047178311805222e-21	59.99999996714619	32853818025398044e-24	4947.08336163572	12	0	1399.9999998937296	10601754598276683e-23	59.99999999974709	2529037549416871e-25	145.19515331595449	0	0	1399.9999998865508	11317878649170453e-23	59.999999999729994	27001595800452806e-26	154.9389930910114	0	0	1399.8162225664869	.18299284682058403	59.99897168937473	.0010283106252684604	4999.851040304238	12.00668817761908	.005002786740674619	3.598	.532	1.7990000000000002	.329	.308	.03498050368214363
.032	1399.9999999997754	22432590585141938e-26	59.999999999999524	4773199206392211e-28	4971.6479019461285	12	0	1399.999999999998	22545362828990272e-28	59.99999999999999	41583552114650915e-31	191.13394433371985	0	0	1399.9999885016923	11460802663571238e-21	59.99999995842454	41575463071521e-21	4943.644553967879	12	0	1399.9999998714147	12825870974865233e-23	59.99999999966351	3364843876444609e-25	154.66786254970117	0	0	1399.9999998627331	136917805871558e-21	59.999999999640764	3592437841802773e-25	165.0363721514521	0	0	1399.8035217827849	.19557056715420887	59.9987692706037	.0012307293962943015	4999.830689358812	12.00713432121133	.0050029726338380555	3.598	.532	1.7990000000000002	.329	.308	.03497920392761987
.034	1399.9999999997183	2814181699921236e-25	59.99999999999936	6432842172038844e-28	4969.911717721193	12	0	1399.999999999997	29481010657088248e-28	59.99999999999999	5781132616403206e-30	202.79731607565904	0	0	1399.9999869837445	12970876778117482e-21	59.99999994826385	5173615956869342e-23	4940.216712139961	12	0	1399.999999846268	15331826738979436e-23	59.9999999995629	43708979501966235e-26	164.11505319757043	0	0	1399.9999998358937	1636641585574605e-22	59.999999999533365	4666451660140037e-25	175.10517348446777	0	0	1399.790763879305	.20819523404519813	59.99854406978828	.0014559302117181632	4999.809056273106	12.00758049795776	.005003158540815734	3.598	.532	1.7990000000000002	.329	.308	.03497790417309611
.036	1399.999999999652	3476148926584898e-25	59.999999999999154	8437723109407581e-28	4968.179690379486	12	0	1399.9999999999964	3772971875387869e-27	59.999999999999986	7769759606817221e-30	214.42791312146116	0	0	1399.9999853677753	14577954655272236e-21	59.999999936559355	6344065199003005e-23	4936.799811456904	12	0	1399.9999998181406	18134414146025877e-23	59.999999999443745	5562459985944483e-25	173.53678132860495	0	0	1399.9999998058738	19357560340334756e-23	59.999999999406164	5938489724252631e-25	185.14546203617806	0	0	1399.7779486969953	.22086680930187716	59.998295178056225	.001704821943770727	4999.786144303172	12.008026707861285	.00500334446160887	3.598	.532	1.7990000000000002	.329	.308	.03497660441857235
.038	1399.9999999995753	4239595181488438e-25	59.99999999999891	10858389359287292e-28	4966.451809344302	12	0	1399.9999999999955	4750881985035115e-27	59.999999999999986	10219261747453092e-30	226.0258202915186	0	0	1399.999983653023	1628272087385558e-20	59.99999992316325	7683675669732986e-23	4933.393822135415	12	0	1399.9999997868433	21252338287851016e-23	59.999999999303256	696736101118872e-24	182.93311456837884	0	0	1399.999999772472	22685154829503531e-23	59.99999999925618	7438253714884521e-25	195.15731609309287	0	0	1399.765076042588	.2335852765909939	59.998021807950735	.001978192049268632	4999.761957423764	12.00847295092542	.005003530396218926	3.598	.532	1.7990000000000002	.329	.308	.03497530466404859
.04	1399.9999999994827	5161751755284799e-25	59.99999999999858	1423668486399261e-27	4964.728042420448	12	0	1399.999999999994	6031908986340074e-27	59.999999999999986	13943157540817719e-30	237.59129614160244	0	0	1399.9999818369258	18087431680196558e-21	59.999999907409304	9259070949397273e-23	4929.9986531495315	12	0	1399.9999997517077	24751399717961134e-23	59.99999999912352	8764736155828245e-25	192.30425963853858	0	0	1399.999999734976	2641926948509664e-22	59.99999999906432	9356886006487043e-25	205.1409745085758	0	0	1399.7521453109807	.2463508826704094	59.99772463338835	.0022753666116578147	4999.736508260003	12.008919227160838	.00500371634465035	3.598	.532	1.7990000000000002	.329	.308	.03497400490952483
.042	1399.999999999376	6224325906241833e-25	59.99999999999817	183538420808968e-26	4963.008392302166	12	0	1399.9999999999925	755899941502683e-26	59.99999999999998	18595411233051606e-30	249.12431884115392	0	0	1399.999979919828	19991806853452648e-21	59.99999988946793	11053208455665409e-23	4926.614312311003	12	0	1399.9999997128396	28621393033292623e-23	59.999999998911036	10889535385620355e-25	201.65019877774085	0	0	1399.9999996934985	305490721732213e-21	59.99999999883751	11624984667923072e-25	215.09641700194908	0	0	1399.7391565617186	.2591634497031082	59.99740196981886	.0025980301811457875	4999.7097954764395	12.009365536566655	.005003902306902774	3.598	.532	1.7990000000000002	.329	.308	.03497270515500108
.044	1399.9999999992542	7438565207720472e-25	59.99999999999767	23288597483234213e-28	4961.292848037114	12	0	1399.999999999991	935611662313011e-26	59.99999999999997	2428353274335908e-29	260.62497622934814	0	0	1399.9999779009377	21996558281347364e-21	59.999999869182304	13081770617435858e-23	4923.240768772402	12	0	1399.9999996700417	3288184164471198e-22	59.999999998662766	1337221875049025e-24	210.97100202845837	0	0	1399.9999996478289	35095374717972037e-23	59.999999998572505	14275056533248905e-25	225.02372464969227	0	0	1399.726109594377	.2720229659272436	59.997053055177915	.002946944822089222	4999.681823198137	12.009811879146506	.005004088282977712	3.598	.532	1.7990000000000002	.329	.308	.03497140540047732
