0.0,[-0.0010137076363510762,-13.966306274445135,-0.7165417533390913,-0.11239649211347567,12.667295631477566]
1.0,[0.002550374726221586,-12.342866758293287,-0.618328238980818,-0.6523445487497762,12.714818353742885]
2.0,[2.293213204514662,-11.250579727099344,-1.004277538167268,-4.512234378732197,13.598516090951305]
3.0,[-0.005736448353369875,-8.881857856598192,-0.376076367084958,2.603251421836224,12.47686043370777]
4.0,[0.032672649770878096,-7.3202355584574725,-0.3255860410907493,-2.3113595185956606,12.85107162272782]
5.0,[-0.005305385760342081,-5.647001444231136,-0.16602784332538553,3.05777045165693,12.455775788566825]
6.0,[-0.006020665447673915,-3.988809756568419,-0.07128374335252374,1.3757111598048746,12.581751361397306]
7.0,[-0.005011694762894573,-2.4081591239640447,0.04187556375730613,3.0308001441881056,12.476885810234046]
8.0,[-0.005535601606728353,-0.7432592023330167,0.1433600142301354,2.3294906744316295,12.52985474106286]
9.0,[-0.0032462329121093108,0.0,0.011271309811415147,1.7007408814606604,0.0]
10.0,[-0.0035347132628279114,0.0,0.006633372369909315,0.8748974285784545,0.0]
11.0,[-0.0033371823822866036,0.0,0.0100441610584312,1.4550640988394052,0.0]
12.0,[-0.0029468575727757216,0.0,0.01166354124393365,1.792807324818568,0.0]
13.0,[-0.003392131020518718,0.0,0.009741061290924335,1.4009908492577474,0.0]
14.0,[-0.003303550026127292,0.0,0.010236759588148441,1.494587327973325,0.0]
15.0,[-0.0034072892655482665,0.0,0.009635764778674154,1.380143525390546,0.0]
16.0,[-0.003389762544732851,0.0,0.009768488240524675,1.404585248110379,0.0]
17.0,[-0.0034158157783773877,0.0,0.009588863036924522,1.3710779474725616,0.0]
18.0,[-0.003411552521962827,0.0,0.0096231881722512,1.3773430396213369,0.0]
19.0,[-0.003418184254163255,0.0,0.009570128393458315,1.3675096018535744,0.0]
20.0,[-0.0034177105590060815,0.0,0.009578708196992618,1.3690723221770893,0.0]
21.0,[-0.003414868388063041,0.0,0.00956308217799536,1.3661789921570742,0.0]
22.0,[-0.003418184254163255,0.0,0.009565196042634247,1.366555579807027,0.0]
23.0,[-0.0034210264251062954,0.0,0.009560541987715018,1.3656986652677003,0.0]
24.0,[-0.003421973815420642,0.0,0.009561063052387908,1.365787246262092,0.0]
25.0,[-0.0027441160455055065,0.0,0.012297866428904552,1.9393169736758862,0.0]
26.0,[-0.002734168447204865,0.0,0.012338272625811442,1.9528286543391002,0.0]
27.0,[-0.0032486013878951776,0.0,0.010510265250710898,1.5511782673153598,0.0]
28.0,[-0.0032528646443097382,0.0,0.0104998913267688,1.5473181254795536,0.0]
29.0,[-0.003369867348131568,0.0,0.009882293502035585,1.4267873401270963,0.0]
30.0,[-0.0033731832142317817,0.0,0.009858786379860856,1.4218514365893495,0.0]
31.0,[-0.0025854281678524176,0.0,0.0022440597528354074,0.2705737263871318,0.0]
32.0,[-0.0025048999911329397,0.0,0.0020291975507310176,0.2434177304166951,0.0]
33.0,[-0.0024134768257984733,0.0,0.013184398757933499,2.1557326590482258,0.0]
34.0,[-0.002398792275926098,0.0,0.013252427303693064,2.1897946567150934,0.0]
35.0,[-0.003175652333690474,0.0,0.010836854376824098,1.6188721474463816,0.0]
36.0,[-0.0031713890772759133,0.0,0.010858354215770305,1.6206091875877364,0.0]
37.0,[-0.002629481817469544,0.0,0.012637269009019292,2.024418677137873,0.0]
38.0,[-0.0033447615048013777,0.0,0.010034473992467005,1.4578465841926418,0.0]
39.0,[-0.003567871923830049,0.0,0.007424117616968337,0.998370808247273,0.0]
40.0,[-0.0027109573845033688,0.0,0.012394855512335805,1.960326774981998,0.0]
41.0,[-0.003419605339634775,0.0,0.0055073338482240315,0.7078090410080524,0.0]
42.0,[-0.0035565032400578876,0.0,0.007199041363037395,0.960805834893108,0.0]
43.0,[-0.0030231224930806393,0.0,0.01139483766602704,1.7308536826021734,0.0]
44.0,[-0.003502028296982947,0.0,0.008920467327773926,1.2510123307644485,0.0]
