[577.5,578.0,578.5,579.0,579.5,580.0,580.5,581.0,581.5,582.0,582.5,583.0,583.5,584.0,584.5,585.0,585.5,586.0,586.5,587.0,587.5,588.0,588.5,589.0,589.5,590.0,590.5,591.0,591.5,592.0,592.5,593.0,593.5,594.0,594.5,595.0,595.5,596.0,596.5,597.0,597.5,598.0,598.5,599.0]
[103.98862170851375,104.254304961758,104.16922074633851,104.08923628154052,104.00990435800858,103.93112622142668,103.90862218160123,103.88590378962621,103.86365126232421,103.84187237953644,103.7636210822193,103.68668834492327,103.61040443070144,103.53476828533984,103.58060574079707,103.62334524072217,103.60591813185397,103.58961008306206,103.57366897787392,103.55806794918904,103.48211771598244,103.40760015361414,103.45774753442791,103.50463279317377,103.48971432842389,103.47588140644858,103.4623632017395,103.44913346688298,103.49707280597534,103.54261633873338,103.52689464306891,103.5122697716296,103.43671974262361,103.36262013449829,103.28924011122362,103.21657399035355,103.20941657886736,103.20159740952518,103.12898132942664,103.05792308920843,103.0541689073141,103.04965777442497,103.11074597561097,103.16902315602681]
[577.5,578.0,578.5,579.0,579.5,580.0,580.5,581.0,581.5,582.0,582.5,583.0,583.5,584.0,584.5,585.0,585.5,586.0,586.5,587.0,587.5,588.0,588.5,589.0,589.5,590.0,590.5,591.0,591.5,592.0,592.5,593.0,593.5,594.0,594.5,595.0,595.5,596.0,596.5,597.0,597.5,598.0,598.5,599.0]
[101.82916769124053,101.99506637492848,101.93848036234893,101.88046571382432,101.82332767015824,101.76712461329,101.74568502906367,101.72528083608913,101.70554264506093,101.68644102323674,101.63292776122132,101.57997932518774,101.52795892835123,101.47687324814201,101.50210070171293,101.52691458205278,101.5139597897226,101.50104411499414,101.48853591751332,101.47643078367074,101.42669201904481,101.37747725736426,101.4072351368733,101.4364115016247,101.42638736283983,101.41629538493373,101.40651956402944,101.39705870624778,101.42632349687103,101.4546348783937,101.44402088739197,101.43336033775675,101.38442453601539,101.33600285249547,101.2884915781038,101.24189488322004,101.23731439740183,101.23329880773403,101.18821880512829,101.14360249587541,101.14217887903249,101.14123026212947,101.18198884436292,101.22135214216307]
[577.5,578.0,578.5,579.0,579.5,580.0,580.5,581.0,581.5,582.0,582.5,583.0,583.5,584.0,584.5,585.0,585.5,586.0,586.5,587.0,587.5,588.0,588.5,589.0,589.5,590.0,590.5,591.0,591.5,592.0,592.5,593.0,593.5,594.0,594.5,595.0,595.5,596.0,596.5,597.0,597.5,598.0,598.5,599.0]
[102.142306672128,102.27168134448085,102.22811983724272,102.18321162468487,102.13891474033758,102.09527947986032,102.07862695554755,102.06279649495904,102.04747409963814,102.03263687292136,101.990964841795,101.94964100237243,101.90897779655808,101.86898244622299,101.88870447609334,101.90815821271667,101.89806499333606,101.88796492726279,101.87817686735808,101.86869844911367,101.82972591707649,101.79107094346209,101.81436851354137,101.83726672357399,101.82942924070514,101.82150198289199,101.81381769426417,101.80637645026263,101.82931683070174,101.85153296152122,101.84324175011004,101.83487723351206,101.79648269270506,101.75839837700634,101.72096793002346,101.68419700305635,101.6804876022152,101.6772579695477,101.64164981115175,101.60631511865432,101.6050593721288,101.60421702281589,101.63631826869707,101.66734130414258]
[577.5,578.0,578.5,579.0,579.5,580.0,580.5,581.0,581.5,582.0,582.5,583.0,583.5,584.0,584.5,585.0,585.5,586.0,586.5,587.0,587.5,588.0,588.5,589.0,589.5,590.0,590.5,591.0,591.5,592.0,592.5,593.0,593.5,594.0,594.5,595.0,595.5,596.0,596.5,597.0,597.5,598.0,598.5,599.0]
[101.36527711652569,101.49755007226726,101.45467138575141,101.41070079947092,101.36720337741623,101.32422225012083,101.30854765093792,101.29355955737076,101.27900933916149,101.26487903826421,101.22341746146405,101.1822346474553,101.14158256127445,101.10147026046525,101.12190870222678,101.14195743177294,101.13204547242542,101.12216136452226,101.11255642897677,101.10322846359678,101.06391410972294,101.02486805477848,101.04863926939704,101.07190338828266,101.06402177354126,101.0561004214548,101.04840141331536,101.04092438289312,101.0642689117161,101.08685585433214,101.07854104707722,101.07020075980486,101.03134475765793,100.99275413795526,100.95470490196838,100.91720463011632,100.91321897128506,100.90963529359513,100.8731006021955,100.83681494458453,100.83513911286103,100.8338079031096,100.86604044720295,100.89718975381045]
[577.5,578.0,578.5,579.0,579.5,580.0,580.5,581.0,581.5,582.0,582.5,583.0,583.5,584.0,584.5,585.0,585.5,586.0,586.5,587.0,587.5,588.0,588.5,589.0,589.5,590.0,590.5,591.0,591.5,592.0,592.5,593.0,593.5,594.0,594.5,595.0,595.5,596.0,596.5,597.0,597.5,598.0,598.5,599.0]
[101.96182495206509,102.16034581167236,102.08446626082308,102.01343891591173,101.94442160479595,101.8773197517957,101.85301279390374,101.82911370656238,101.80600563905077,101.78367259153619,101.7207350516922,101.66005257694702,101.60118559625715,101.54409390101256,101.57302716753695,101.60004311278527,101.58418775218225,101.56928529718157,101.5548939422063,101.54098568016009,101.48530064567709,101.43176206123724,101.4647893708771,101.49576766676518,101.48340705419686,101.47188570073016,101.4607621003541,101.45001196171057,101.48194116468221,101.51228539545492,101.49937086889295,101.48731393601771,101.43328841791283,101.38137992096472,101.33112822286908,101.28248758326298,101.27815995164076,101.27354773642061,101.22633362862467,101.18109665125395,101.1801714276831,101.17884674627261,101.22032605758464,101.2599464375225]
