[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[111.43705143186865,110.74390286450063,109.99411734922762,109.24454956937733,108.49680159709914,107.75094046192606,107.00699292466598,106.26498212906897]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[117.55157632743956,116.38136177821467,115.25268245111025,114.13134413832178,113.01657223431586,111.90841741145319,110.80693686267067,109.71217421473413]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[117.07537174570945,115.98984110962105,114.94415812791452,113.90606157785987,112.87481279543377,111.8504544645631,110.83303622834754,109.82259554095228]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[116.6255711209936,115.51452386425103,114.4368620607348,113.36649698276571,112.30283829826782,111.24592212059227,110.1957904913912,109.15247602539073]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[117.7421371215197,116.62063683310454,115.48521793522255,114.35224357278345,113.22216757696235,112.09496519696161,110.9705944406082,109.84900830038286]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[113.97845388789436,113.06229193082277,112.14900031601584,111.23929269619913,110.33319455522944,109.43070107485242,108.53180431474006,107.63649396616883]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[115.16079097622475,114.20177291369251,113.24580130524845,112.29369012655175,111.34546727126693,110.401126258763,109.46065716784817,108.5240474966974]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[116.66208037158408,115.72193498793101,114.78312381540306,113.84777026680243,112.91593237736552,111.98760306066367,111.06277165447347,110.14142554568531]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[112.93958078631665,112.15902450094798,111.42315121439562,110.66119998802694,109.87564308745236,109.06875004062313,108.24251308707541,107.39869373720579]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[117.89399639829142,117.10643876712676,116.36160870628319,115.5846164071641,114.77887994580024,113.94842288336426,113.09657538227627,112.22604789371428]
