# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = ode_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = ode_1.data.R
# init = 2 (Default)
# random
#   seed = 2901539108
# output
#   file = ode_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y0.1,y0.2,sigma.1,sigma.2,theta.1,y_hat.1.1,y_hat.2.1,y_hat.3.1,y_hat.4.1,y_hat.5.1,y_hat.6.1,y_hat.7.1,y_hat.8.1,y_hat.9.1,y_hat.10.1,y_hat.11.1,y_hat.12.1,y_hat.13.1,y_hat.14.1,y_hat.15.1,y_hat.16.1,y_hat.17.1,y_hat.18.1,y_hat.19.1,y_hat.20.1,y_hat.21.1,y_hat.22.1,y_hat.23.1,y_hat.24.1,y_hat.25.1,y_hat.26.1,y_hat.27.1,y_hat.28.1,y_hat.29.1,y_hat.30.1,y_hat.31.1,y_hat.32.1,y_hat.33.1,y_hat.34.1,y_hat.35.1,y_hat.36.1,y_hat.37.1,y_hat.38.1,y_hat.39.1,y_hat.40.1,y_hat.41.1,y_hat.42.1,y_hat.43.1,y_hat.44.1,y_hat.45.1,y_hat.46.1,y_hat.47.1,y_hat.48.1,y_hat.49.1,y_hat.50.1,y_hat.51.1,y_hat.52.1,y_hat.53.1,y_hat.54.1,y_hat.55.1,y_hat.56.1,y_hat.57.1,y_hat.58.1,y_hat.59.1,y_hat.60.1,y_hat.61.1,y_hat.62.1,y_hat.63.1,y_hat.64.1,y_hat.65.1,y_hat.66.1,y_hat.67.1,y_hat.68.1,y_hat.69.1,y_hat.70.1,y_hat.71.1,y_hat.72.1,y_hat.73.1,y_hat.74.1,y_hat.75.1,y_hat.76.1,y_hat.77.1,y_hat.78.1,y_hat.79.1,y_hat.80.1,y_hat.81.1,y_hat.82.1,y_hat.83.1,y_hat.84.1,y_hat.85.1,y_hat.86.1,y_hat.87.1,y_hat.88.1,y_hat.89.1,y_hat.90.1,y_hat.91.1,y_hat.92.1,y_hat.93.1,y_hat.94.1,y_hat.95.1,y_hat.96.1,y_hat.97.1,y_hat.98.1,y_hat.99.1,y_hat.100.1,y_hat.1.2,y_hat.2.2,y_hat.3.2,y_hat.4.2,y_hat.5.2,y_hat.6.2,y_hat.7.2,y_hat.8.2,y_hat.9.2,y_hat.10.2,y_hat.11.2,y_hat.12.2,y_hat.13.2,y_hat.14.2,y_hat.15.2,y_hat.16.2,y_hat.17.2,y_hat.18.2,y_hat.19.2,y_hat.20.2,y_hat.21.2,y_hat.22.2,y_hat.23.2,y_hat.24.2,y_hat.25.2,y_hat.26.2,y_hat.27.2,y_hat.28.2,y_hat.29.2,y_hat.30.2,y_hat.31.2,y_hat.32.2,y_hat.33.2,y_hat.34.2,y_hat.35.2,y_hat.36.2,y_hat.37.2,y_hat.38.2,y_hat.39.2,y_hat.40.2,y_hat.41.2,y_hat.42.2,y_hat.43.2,y_hat.44.2,y_hat.45.2,y_hat.46.2,y_hat.47.2,y_hat.48.2,y_hat.49.2,y_hat.50.2,y_hat.51.2,y_hat.52.2,y_hat.53.2,y_hat.54.2,y_hat.55.2,y_hat.56.2,y_hat.57.2,y_hat.58.2,y_hat.59.2,y_hat.60.2,y_hat.61.2,y_hat.62.2,y_hat.63.2,y_hat.64.2,y_hat.65.2,y_hat.66.2,y_hat.67.2,y_hat.68.2,y_hat.69.2,y_hat.70.2,y_hat.71.2,y_hat.72.2,y_hat.73.2,y_hat.74.2,y_hat.75.2,y_hat.76.2,y_hat.77.2,y_hat.78.2,y_hat.79.2,y_hat.80.2,y_hat.81.2,y_hat.82.2,y_hat.83.2,y_hat.84.2,y_hat.85.2,y_hat.86.2,y_hat.87.2,y_hat.88.2,y_hat.89.2,y_hat.90.2,y_hat.91.2,y_hat.92.2,y_hat.93.2,y_hat.94.2,y_hat.95.2,y_hat.96.2,y_hat.97.2,y_hat.98.2,y_hat.99.2,y_hat.100.2
# Adaptation terminated
# Step size = 0.594255
# Diagonal elements of inverse mass matrix:
# 0.000931946, 0.000433999, 0.00453935, 0.00510618, 0.000182825
286.504,0.728879,0.594255,2,3,0,-285.685,1.02316,0.029728,0.117889,0.174787,0.175077,0.981417,1.06076,0.97794,1.01476,0.954877,1.12308,0.787667,0.808618,0.63085,0.838024,0.55533,0.20814,0.377393,0.266776,0.251046,0.176574,-0.0270159,-0.0805205,-0.223309,-0.178125,-0.360393,-0.461747,-0.505033,-0.684425,-0.687587,-0.65124,-0.694754,-0.914284,-0.69898,-0.895361,-0.633331,-0.908264,-0.634097,-0.819396,-0.738711,-0.74699,-0.788006,-0.564493,-0.662863,-0.566625,-0.326347,-0.469547,-0.361822,-0.187061,-0.182837,-0.0880496,-0.116728,-0.0229336,0.0945855,0.0838017,0.313536,0.24875,0.333058,0.388348,0.383388,0.273599,0.483974,0.630124,0.603875,0.419015,0.5151,0.430464,0.487234,0.537463,0.514924,0.48732,0.381273,0.505914,0.616804,0.599289,0.543458,0.428008,0.354246,0.370483,0.476206,0.208362,-0.0541392,0.18733,0.144442,-0.0450428,-0.0688033,-0.0607475,-0.0748319,-0.0273035,-0.0833021,-0.370999,-0.271688,-0.25746,-0.351013,-0.216629,-0.416526,-0.526431,-0.481245,-0.510285,-0.415824,-0.695046,-0.377004,-0.353053,-0.25989,-0.230305,-0.123408,-0.249771,-0.348321,-0.467595,-0.498264,-0.64538,-0.518228,-0.698059,-0.688912,-0.991468,-0.914223,-0.74492,-0.787761,-0.788601,-0.899739,-0.877478,-0.780747,-0.918462,-1.0247,-0.695446,-0.84941,-0.65979,-0.654044,-0.669794,-0.534432,-0.632529,-0.124981,-0.366649,-0.178741,-0.195678,-0.124052,-0.0841534,-0.0971858,0.294814,0.185038,0.216752,0.21964,0.415145,0.598758,0.539461,0.626178,0.435098,0.700511,0.672434,0.714426,0.698925,0.568525,0.745295,0.759818,0.629898,0.706976,0.687392,0.65947,0.437322,0.549333,0.592473,0.354515,0.344591,0.389151,0.20511,0.0490826,0.114889,0.0795324,0.100388,-0.0213429,-0.23053,-0.111092,-0.262189,-0.175292,-0.349969,-0.409408,-0.451334,-0.458163,-0.437637,-0.357372,-0.364989,-0.568082,-0.414467,-0.595561,-0.618191,-0.420119,-0.450945,-0.549938,-0.372528,-0.466717,-0.331452,-0.344725,-0.399771,-0.301871,-0.341985,-0.0906278,-0.161963,-0.212478,-0.0877274,0.0980492,0.174276,-0.0318411,0.0946374,0.0738867,0.26741
288.477,0.977961,0.594255,3,7,0,-281.924,0.997268,-0.0217191,0.151584,0.13032,0.158136,0.912832,1.02687,0.85081,0.87789,0.680698,0.692702,0.730175,0.603616,0.683176,0.713607,0.496167,0.284762,0.436652,0.28477,0.0884608,0.016746,0.0801884,-0.19607,-0.363357,-0.205541,-0.336394,-0.561991,-0.549492,-0.639949,-0.504836,-0.788109,-0.678955,-0.876845,-0.636898,-0.897808,-0.833982,-0.745553,-0.92495,-0.727945,-0.637627,-0.778071,-0.385092,-0.261178,-0.472012,-0.554098,-0.455982,-0.502551,-0.408787,-0.328017,-0.278932,-0.253178,0.0111047,-0.0825286,0.042122,0.0320275,0.21759,0.343975,0.403129,0.364098,0.476457,0.549861,0.563163,0.565949,0.667378,0.49394,0.761801,0.593534,0.480791,0.51727,0.414169,0.415047,0.63406,0.818573,0.566216,0.549355,0.30549,0.378477,0.331949,0.142557,0.21492,0.215997,0.120652,0.145797,0.135965,0.101236,0.09418,-0.111969,-0.0207767,-0.227438,-0.279292,-0.374165,-0.344055,-0.375892,-0.435036,-0.342627,-0.337374,-0.534659,-0.378243,-0.239339,-0.460133,-0.477996,-0.470709,-0.605999,-0.59421,-0.399172,-0.00623268,-0.148864,-0.151735,-0.515177,-0.294283,-0.735457,-0.593287,-0.65047,-0.683205,-0.784204,-0.847967,-0.888796,-0.914021,-0.760352,-0.718894,-0.716545,-1.01904,-1.00608,-0.779197,-0.737871,-0.805751,-0.798172,-0.511848,-0.548673,-0.463119,-0.221225,-0.274378,-0.246611,-0.382116,-6.9291e-05,-0.00502349,-0.0720659,0.0843366,0.0476978,0.289904,0.411799,0.360306,0.39572,0.506652,0.564501,0.494568,0.480394,0.71988,0.612079,0.601425,0.873377,0.676051,0.683874,0.57821,0.689826,0.656292,0.623449,0.572361,0.598816,0.403608,0.327324,0.255672,0.266914,0.372748,0.189372,0.158579,0.131538,-0.02559,0.0909977,-0.167148,-0.12906,-0.219374,-0.420007,-0.266282,-0.215391,-0.44846,-0.430293,-0.490411,-0.54918,-0.682403,-0.386107,-0.551588,-0.438824,-0.551006,-0.561575,-0.454473,-0.45846,-0.431591,-0.60433,-0.456111,-0.561176,-0.339486,-0.210635,-0.034823,-0.172905,0.0220583,-0.0658925,-0.0488743,0.012097,-0.207597,0.0211278,-0.0258645,0.227334,0.166698,0.11517
292.028,0.979703,0.594255,3,7,0,-287.072,1.00503,0.000249406,0.124203,0.140057,0.156723,0.989823,0.885094,1.01696,0.938405,1.05255,0.96306,0.759908,0.562833,0.611088,0.578071,0.591549,0.407131,0.195779,0.2341,0.212842,0.00269552,0.0382576,-0.264186,-0.217948,-0.187858,-0.268347,-0.405357,-0.552272,-0.419261,-0.817691,-0.607872,-0.99385,-0.672329,-0.78434,-0.85598,-0.771727,-0.617412,-0.62147,-0.760784,-0.791192,-0.843657,-0.608187,-0.855482,-0.74023,-0.45651,-0.471526,-0.43376,-0.360901,-0.317011,-0.213331,-0.0150504,-0.145043,0.0410769,0.037751,0.158371,0.316757,0.200528,0.205475,0.366784,0.475871,0.567328,0.5454,0.524709,0.5436,0.613508,0.606296,0.699292,0.599217,0.540358,0.539061,0.590848,0.632863,0.591285,0.47392,0.435473,0.536795,0.394501,0.198614,0.24098,0.304218,0.168559,0.270223,-0.0222879,0.000292017,0.010713,-0.0199454,-0.11076,-0.310272,-0.266543,-0.36435,-0.302382,-0.139177,-0.239972,-0.299589,-0.368352,-0.451088,-0.333176,-0.412587,-0.481893,-0.453663,-0.477177,-0.479336,-0.503718,-0.526076,-0.4577,-0.187342,-0.137672,-0.270323,-0.188228,-0.454456,-0.510566,-0.635334,-0.513496,-0.648529,-0.74365,-1.02372,-0.90783,-1.09015,-0.888787,-0.780144,-0.923832,-0.951624,-0.893477,-0.779311,-0.735582,-0.672863,-0.6564,-0.590166,-0.469806,-0.558294,-0.372681,-0.518893,-0.16074,-0.212022,-0.367639,0.0766153,0.0767876,0.0888794,0.196699,0.467104,0.345896,0.240775,0.234481,0.374222,0.545336,0.546998,0.657804,0.495364,0.678394,0.675207,0.748529,0.810564,0.695547,0.742012,0.67101,0.681466,0.673729,0.574899,0.545523,0.520573,0.394491,0.38319,0.29301,0.28481,0.179039,0.0786099,0.270208,0.237281,0.0354411,-0.162313,-0.358644,-0.261052,-0.235284,-0.30867,-0.260204,-0.458805,-0.619797,-0.3441,-0.550926,-0.350414,-0.662931,-0.549214,-0.555795,-0.300679,-0.514001,-0.60258,-0.625847,-0.488506,-0.375735,-0.349875,-0.289775,-0.51829,-0.308057,-0.455077,-0.243189,-0.206966,0.0187882,-0.107069,0.0684271,-0.0508198,0.0790335,0.096485,0.0746757,0.330207,0.260933
291.317,0.620211,0.594255,2,7,0,-287.121,1.05507,-0.0111624,0.14156,0.155937,0.178125,0.895572,1.06422,0.8955,0.871217,0.918712,0.85823,0.974995,0.840682,0.723722,0.589267,0.535134,0.401648,0.379079,0.154173,0.0902348,0.221936,-0.0528892,-0.0573707,-0.257645,-0.219607,-0.3997,-0.472713,-0.411977,-0.488277,-0.44891,-0.724105,-0.673274,-0.745707,-0.960414,-0.73131,-0.730831,-0.758211,-0.671965,-0.698513,-0.651977,-0.577568,-0.538481,-0.605642,-0.630261,-0.737372,-0.531778,-0.593697,-0.317614,-0.344991,-0.158801,-0.15019,-0.218427,0.00721791,-0.0559521,0.208192,0.2832,0.346784,-0.00630246,0.257549,0.482218,0.411585,0.539649,0.582647,0.507185,0.563464,0.528971,0.631769,0.55041,0.70119,0.431045,0.585772,0.669044,0.572187,0.522531,0.537273,0.445246,0.424989,0.286652,0.444311,0.456673,0.407278,0.077496,0.115182,-0.0209387,-0.009666,-0.0706118,-0.137866,-0.0962154,-0.433241,-0.169615,-0.249137,-0.442163,-0.35143,-0.236638,-0.47429,-0.366274,-0.56817,-0.364768,-0.284991,-0.515432,-0.50704,-0.38358,-0.473308,-0.210526,-0.460072,-0.195659,-0.169053,-0.301921,-0.497325,-0.3923,-0.585315,-0.763883,-0.690147,-0.761254,-0.757331,-0.838152,-0.893124,-0.696759,-0.971423,-0.843889,-0.81522,-0.959139,-0.951246,-0.807958,-1.07176,-0.763736,-0.737784,-0.528278,-0.486943,-0.506878,-0.542243,-0.277601,-0.308276,-0.168545,-0.289706,-0.0108366,0.202074,0.261405,0.360194,0.192929,0.420307,0.583475,0.57329,0.534439,0.664666,0.580756,0.825163,0.652135,0.647639,0.828512,0.829999,0.673099,0.673653,0.782625,0.565744,0.61808,0.412116,0.78083,0.507721,0.379599,0.269197,0.334567,0.234884,0.122983,0.190546,0.13754,0.00690869,-0.00556754,0.194207,-0.0692803,-0.0420923,-0.339698,-0.115748,-0.194327,-0.381723,-0.382854,-0.301964,-0.342766,-0.503537,-0.323236,-0.332509,-0.587634,-0.696319,-0.454053,-0.770491,-0.441154,-0.51516,-0.375003,-0.494499,-0.503951,-0.347835,-0.30219,-0.283773,-0.345122,-0.117327,-0.213349,-0.261872,0.0614206,-0.0724694,-0.0212921,0.0360662,0.143974,0.196492,0.169715,0.260137
289.986,0.918596,0.594255,3,7,0,-288.13,0.977712,-0.00775688,0.116386,0.147503,0.154028,1.09042,0.945782,0.866374,0.814423,0.978639,0.830613,0.868315,0.878956,0.547782,0.405201,0.529961,0.333816,0.355197,0.0305177,0.233596,0.0260005,-0.0320009,-0.198538,-0.219539,-0.379951,-0.429619,-0.273487,-0.37366,-0.566043,-0.604557,-0.641635,-0.703518,-0.599156,-0.598804,-0.750698,-0.696498,-0.68148,-0.812364,-0.81349,-0.606999,-0.764775,-0.597546,-0.365845,-0.54752,-0.498471,-0.50543,-0.467939,-0.123099,-0.323405,-0.167187,-0.165488,-0.0468621,0.121814,-0.0386307,0.0719615,0.254005,0.247743,0.424029,0.313457,0.523894,0.455303,0.368893,0.767533,0.627613,0.472858,0.634126,0.639314,0.593823,0.427726,0.558634,0.488459,0.640664,0.564748,0.511804,0.516188,0.356763,0.27338,0.369293,0.354937,0.318593,0.2399,0.0825777,0.0964776,-0.00640474,-0.00604378,0.041352,-0.127225,-0.147939,-0.235029,-0.192266,-0.363914,-0.380347,-0.561375,-0.512094,-0.45884,-0.594312,-0.286088,-0.564273,-0.354926,-0.625793,-0.532769,-0.398157,-0.329637,-0.434018,-0.481661,0.0778066,-0.129515,-0.0596015,-0.484766,-0.564757,-0.665206,-0.617804,-0.473527,-0.63581,-0.829578,-0.764308,-0.830683,-0.655257,-0.971481,-0.835342,-0.688193,-0.816711,-0.940437,-0.808271,-0.788668,-0.440818,-0.640665,-0.466253,-0.538441,-0.587674,-0.612029,-0.37759,-0.332689,-0.177206,-0.0320652,0.165662,0.158889,0.042886,0.151016,0.214789,0.203916,0.548021,0.520073,0.369017,0.823007,0.680021,0.785891,0.675254,0.734132,0.587136,0.696264,0.869025,0.649834,0.646751,0.541882,0.621882,0.620381,0.485588,0.286639,0.694162,0.299897,0.327245,0.338739,0.371406,0.147651,-0.0202504,-0.0137968,0.110725,-0.0952874,-0.121433,-0.106171,-0.162902,-0.336357,-0.140196,-0.570753,-0.38916,-0.526445,-0.496879,-0.340957,-0.472195,-0.50008,-0.643593,-0.392378,-0.464728,-0.466833,-0.554369,-0.408432,-0.540892,-0.517849,-0.557425,-0.362615,-0.409348,-0.0916538,-0.333561,-0.171134,0.0201417,-0.213343,-0.087494,-0.0643176,-0.0203764,0.0403808,0.141969,0.0851344,0.0365337,0.124281
288.514,0.855441,0.594255,3,7,0,-288.027,0.966955,-0.015211,0.116743,0.151409,0.158471,1.10346,1.10782,0.911582,0.852734,0.722211,0.818101,0.675382,0.534374,0.611249,0.5167,0.491677,0.437717,0.25741,0.290314,0.155167,0.154422,-0.0146215,-0.181824,-0.167978,-0.183082,-0.324844,-0.438775,-0.513716,-0.533426,-0.520824,-0.744455,-0.545214,-0.931737,-0.874281,-0.774928,-0.90077,-0.765422,-0.660908,-0.813326,-0.643401,-0.803671,-0.609332,-0.499692,-0.614299,-0.353087,-0.250099,-0.226536,-0.237132,-0.338743,-0.310418,-0.0760286,-0.127119,0.129813,0.189452,0.00233872,0.0484616,0.407422,0.409573,0.280542,0.2675,0.481625,0.776189,0.419371,0.579329,0.453173,0.404772,0.498465,0.58175,0.551892,0.486319,0.556504,0.64979,0.579349,0.376654,0.433145,0.319731,0.298945,0.306735,0.316015,0.390313,0.197004,-0.0909955,0.0379732,-0.134924,-0.0917451,-0.0579458,-0.23932,-0.204439,0.0110374,-0.416742,-0.38694,-0.31264,-0.352911,-0.401538,-0.506448,-0.424817,-0.214219,-0.524916,-0.354593,-0.351464,-0.391359,-0.353971,-0.393469,-0.322563,-0.372751,0.00542228,-0.282802,-0.411551,-0.436693,-0.327498,-0.44818,-0.39484,-0.678941,-0.750684,-0.91063,-0.796994,-0.863374,-0.785672,-1.13806,-0.907141,-1.05346,-0.812313,-0.938216,-0.747622,-0.80815,-0.720181,-0.745426,-0.690768,-0.613425,-0.450376,-0.325587,-0.187243,-0.256179,-0.157885,-0.116699,-0.204473,0.0606146,0.144651,0.00172077,0.266077,0.415337,0.518116,0.479867,0.551591,0.656675,0.516391,0.543061,0.543661,0.609333,0.705858,0.791251,0.534213,0.697552,0.720342,0.491983,0.674373,0.554264,0.487251,0.512576,0.367109,0.458964,0.547802,0.40094,0.313165,0.00359174,0.135417,-0.0123445,-0.00835518,-0.133479,-0.0430214,-0.150407,-0.197813,-0.193953,-0.361658,-0.320528,-0.422662,-0.265264,-0.681287,-0.260791,-0.530264,-0.632455,-0.477667,-0.498011,-0.518011,-0.580797,-0.762893,-0.305499,-0.323648,-0.289838,-0.277839,-0.272405,-0.26366,-0.345576,-0.0306078,0.0675537,-0.196753,-0.166847,-0.0327049,-0.141958,-0.0101829,0.183392,0.0772891,0.142783,0.480597,0.278366
