[7200.0,0.1,0.45,1200.0,0.095,3.0,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3431.839873349627
[12600.0,0.1,0.45,1200.0,0.095,3.0,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3466.7055839328787
[7200.0,0.175,0.45,1200.0,0.095,3.0,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3427.01113206591
[7200.0,0.175,0.7875,1200.0,0.095,3.0,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3261.2762622905957
[7200.0,0.175,0.7875,2100.0,0.095,3.0,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3425.000056436066
[7200.0,0.175,0.7875,1200.0,0.16625,3.0,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3284.131438494917
[7200.0,0.175,0.7875,1200.0,0.095,5.25,2000.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3260.517378086679
[7200.0,0.175,0.7875,1200.0,0.095,5.25,3500.0,120.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3260.517378086679
[7200.0,0.175,0.7875,1200.0,0.095,5.25,3500.0,210.0,0.00012,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3260.517378086679
[7200.0,0.175,0.7875,1200.0,0.095,5.25,3500.0,210.0,0.000209999,1200.0,80.0,6.0,0.28,0.24,3810.0,16000.0,5.0,1.0,14.0,2.0,1.0,2.0,0.1,2.0,1000.0,2.0,0.4,2.0,0.01,2.0,2.0,2.0,1.0,0.1,1.0,1.0,4.0,1.0,2.5,1.6123,2.4279e-9,0.01,0.0105,0.001,4.25,0.35],3717.668900169579
