"_Elapsed_time_","_HR_","_PULSE_","_ABP_","_ABP_Sys_","_ABP_Dias_","_ABP_Mean_","_CVP_","_NBP_","_NBP_Sys_","_NBP_Dias_","_NBP_Mean_","_RESP_","_SpO2_","_PVC_Rate_per_Minute_","_Rhythm_Status_","_Ectopic_Status_","_Ectopic_Count_"
"143.000","75.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"144.000","75.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"145.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"146.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"147.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"148.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"149.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"150.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"151.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"152.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"153.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"154.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"155.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.000",NA,"0.000","63014.000","63062.000",NA
"156.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"157.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"158.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"159.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"160.000","73.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"161.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"162.000","74.000","96.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000","84.000","0.000","63014.000","63062.000",NA
"163.000","74.000","96.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000","84.000","0.000","63014.000","63062.000",NA
"164.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"165.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"166.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"167.000","74.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"168.000","75.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"169.000","75.000",NA,"61.000",NA,NA,NA,NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"170.000","75.000",NA,"61.000",NA,NA,NA,NA,NA,NA,NA,NA,"11.000",NA,"0.000","63014.000","63062.000",NA
"171.000","75.000",NA,"77.000",NA,NA,NA,NA,NA,NA,NA,NA,"11.000",NA,"0.000","63014.000","63062.000",NA
"172.000","75.000",NA,NA,"97.000","56.000","72.000",NA,NA,NA,NA,NA,"11.000",NA,"0.000","63014.000","63062.000",NA
"173.000","75.000",NA,NA,"96.000","56.000","71.000",NA,NA,NA,NA,NA,"11.000",NA,"0.000","63014.000","63062.000",NA
"174.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"10.000",NA,"0.000","63014.000","63062.000",NA
"175.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"176.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"8.000",NA,"0.000","63014.000","63062.000",NA
"177.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"7.000",NA,"0.000","63014.000","63062.000",NA
"178.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"6.000",NA,"0.000","63014.000","63062.000",NA
"179.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"5.000",NA,"0.000","63014.000","63062.000",NA
"180.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"4.000",NA,"0.000","63014.000","63062.000",NA
"181.000","75.000",NA,NA,"95.000","55.000","70.000",NA,NA,NA,NA,NA,"3.000",NA,"0.000","63014.000","63062.000",NA
"182.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"2.000",NA,"0.000","63014.000","63062.000",NA
"183.000","75.000",NA,NA,"94.000","55.000","70.000",NA,NA,NA,NA,NA,"1.000",NA,"0.000","63014.000","63062.000",NA
"184.000","76.000",NA,NA,"95.000","56.000","71.000",NA,NA,NA,NA,NA,"0.000",NA,"0.000","63014.000","63062.000",NA
"185.000","76.000",NA,NA,"95.000","56.000","71.000",NA,NA,NA,NA,NA,"0.000",NA,"0.000","63014.000","63062.000",NA
"186.000","77.000",NA,NA,"96.000","56.000","72.000",NA,NA,NA,NA,NA,NA,NA,"0.000","63014.000","63062.000",NA
"187.000","77.000",NA,NA,"96.000","57.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"188.000","78.000",NA,NA,"96.000","57.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"189.000","78.000",NA,NA,"96.000","57.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"190.000","78.000",NA,NA,"97.000","56.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"0.000","63014.000","63062.000",NA
"191.000","85.000",NA,NA,"97.000","56.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63062.000",NA
"192.000","84.000",NA,NA,"97.000","56.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"193.000","84.000",NA,NA,"98.000","56.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"194.000","84.000",NA,NA,"98.000","56.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"195.000","83.000",NA,NA,"97.000","56.000","72.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"196.000","82.000",NA,NA,"97.000","56.000","71.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"197.000","81.000",NA,NA,"95.000","55.000","71.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"198.000","80.000",NA,NA,"95.000","55.000","71.000",NA,NA,NA,NA,NA,"9.000",NA,"2.000","63014.000","63052.000","1.000"
"199.000","80.000",NA,NA,"94.000","56.000","71.000",NA,NA,NA,NA,NA,"8.000",NA,"2.000","63014.000","63052.000","1.000"
"200.000","79.000",NA,NA,"91.000","56.000","70.000",NA,NA,NA,NA,NA,"7.000",NA,"2.000","63014.000","63052.000","1.000"
"201.000","76.000",NA,NA,"89.000","56.000","70.000",NA,NA,NA,NA,NA,"6.000",NA,"2.000","63014.000","63052.000","1.000"
"202.000","72.000",NA,NA,"88.000","56.000","70.000",NA,NA,NA,NA,NA,"5.000",NA,"2.000","63014.000","63052.000","1.000"
"203.000","72.000",NA,NA,"87.000","57.000","70.000",NA,NA,NA,NA,NA,"4.000",NA,"2.000","63014.000","63052.000","1.000"
"204.000","73.000",NA,NA,"86.000","57.000","70.000",NA,NA,NA,NA,NA,"3.000",NA,"2.000","63014.000","63052.000","1.000"
"205.000","73.000",NA,NA,"85.000","58.000","70.000",NA,NA,NA,NA,NA,"2.000",NA,"2.000","63014.000","63052.000","1.000"
"206.000","73.000",NA,NA,"85.000","58.000","70.000",NA,NA,NA,NA,NA,"1.000",NA,"2.000","63014.000","63052.000","1.000"
"207.000","74.000",NA,NA,"84.000","58.000","70.000",NA,NA,NA,NA,NA,"0.000",NA,"2.000","63014.000","63052.000","1.000"
