7	0	0	0
20	0	0	0
33	0	0	0
46	0	0	0
59	0	0	0
72	0	0	0
85	0	0	0
98	0	0	0
111	0	0	0
124	0	0	0
137	0	0	0
150	0	0	0
163	0	0	0
176	0	0	0
189	0	0	4.4809230769
202	0	0	8.3992923077
215	4.8371384615	3.2341692308	13.0300923077
228	3.9466	6.4401076923	17.1265692308
241	6.7963230769	6.7963230769	23.1822307692
254	7.6868615385	7.8649692308	27.9911384615
267	6.9744307692	7.6868615385	40.1024615385
280	12.1395538462	5.5495692308	52.7481076923
293	11.4271230769	17.839	56.3102615385
306	22.8260153846	15.8798153846	69.6683384615
319	24.7852	15.5236	78.0394
332	28.3473538462	26.2100615385	89.2601846154
345	32.0876153846	28.5254615385	96.2063846154
358	39.2119230769	29.0597846154	120.6071384615
371	43.3084	39.7462461538	108.3177076923
384	53.2824307692	45.2675846154	123.8130769231
397	59.5162	46.5143384615	132.7184615385
410	60.2286307692	52.57	133.9652153846
423	70.0245538462	65.5718615385	152.4884153846
436	71.8056307692	66.1061846154	145.186
449	88.7258615385	71.2713076923	162.8186615385
462	82.8483076923	82.3139846154	149.9949076923
475	96.3844923077	81.9577692308	157.4754307692
488	94.2472	94.9596307692	171.5459384615
501	92.2880153846	89.2601846154	166.0246
514	113.4828307692	98.1655692308	165.1340615385
527	111.7017538462	106.0023076923	184.9040153846
540	108.1396	105.4679846154	158.1878615385
553	132.5403538462	106.7147384615	174.3956615385
566	122.3882153846	120.6071384615	163.8873076923
579	125.2379384615	114.7295846154	174.3956615385
592	148.0357230769	121.3195692308	182.2324
605	131.2936	130.9373846154	165.1340615385
618	147.6795076923	123.4568615385	176.3548461538
631	104.9336615385	136.4587230769	158.1878615385
644	135.5681846154	147.5014	183.6572615385
657	133.609	128.2657692308	155.6943538462
670	137.5273692308	141.2676307692	177.0672769231
683	154.8038153846	126.1284769231	159.6127230769
696	171.3678307692	155.8724615385	164.2435230769
709	124.1692923077	143.5830307692	322.7593692308
722	174.2175538462	146.2546461538	236.0209230769
735	148.9262615385	156.4067846154	202.3585692308
748	150.8854461538	143.5830307692	172.4364769231
761	165.1340615385	152.1322	187.5756307692
774	154.9819230769	164.4216307692	170.6554
787	164.7778461538	159.4346153846	166.5589230769
800	174.7518769231	141.4457384615	143.4049230769
813	169.5867538462	173.1489076923	151.5978769231
826	148.5700461538	149.9949076923	164.9559538462
839	184.0134769231	154.8038153846	156.763
852	146.9670769231	156.0505692308	150.3511230769
865	174.7518769231	167.0932461538	153.3789538462
878	171.9021538462	139.3084461538	151.2416615385
891	174.0394461538	164.9559538462	145.5422153846
904	144.6516769231	159.4346153846	144.1173538462
917	173.6832307692	164.2435230769	129.6906307692
930	160.1470461538	147.1451846154	149.1043692308
943	179.3826769231	159.4346153846	145.5422153846
956	140.9114153846	147.1451846154	132.3622461538
969	160.1470461538	160.5032615385	120.9633538462
982	140.5552	170.6554	145.0078923077
995	174.7518769231	143.2268153846	106.0023076923
1008	151.9540923077	154.8038153846	138.2398
1021	157.8316461538	141.2676307692	116.3325538462
1034	148.5700461538	164.9559538462	136.9930461538
1047	145.3641076923	126.3065846154	99.9466461538
1060	170.8335076923	170.8335076923	115.2639076923
1073	133.7871076923	143.7611384615	101.9058307692
1086	160.1470461538	143.4049230769	154.2694923077
1099	139.6646615385	132.0060307692	88.7258615385
1112	125.5941538462	145.8984307692	73.9429230769
1125	150.1730153846	124.7036153846	90.6850461538
1138	118.6479538462	-19.7417230769	102.9744769231
1151	141.6238461538	-129.0998461538	96.0282769231
1164	155.1600307692	101.5496153846	88.9039692308
1177	98.1655692308	140.1989846154	86.4104615385
1190	149.4605846154	123.6349692308	88.9039692308
1203	117.0449846154	114.1952615385	90.8631538462
1216	105.2898769231	141.8019538462	66.4624
1229	130.5811692308	88.0134307692	92.1099076923
1242	118.4698461538	114.5514769231	76.4364307692
1255	114.3733692308	105.1117692308	57.5570153846
