7	0	0	0
20	0	0	0
33	0	0	0
46	0	0	0
59	0	0	0
72	0	0	0
85	0	0	0
98	0	0	0
111	0	0	0
124	0	0	0
137	0	0	0
150	0	0	0
163	0	0	0
176	0	0	0
189	0	0	0
202	0	0	0
215	0	0	0
228	0	0	0
241	0	0	0
254	0	0	0
267	0	0	0
280	1.4530923077	0	0
293	5.3714615385	0	4.1247076923
306	10.1803692308	0	6.4401076923
319	8.9336153846	11.2490153846	7.5087538462
332	8.0430769231	11.9614461538	9.4679384615
345	14.2768461538	12.4957692308	13.9206307692
358	10.0022615385	11.2490153846	5.3714615385
371	15.7017076923	11.2490153846	13.7425230769
384	17.3046769231	13.0300923077	19.6200769231
397	16.9484615385	16.4141384615	14.8111692308
410	17.1265692308	11.6052307692	14.6330615385
423	22.8260153846	26.2100615385	19.6200769231
436	23.8946615385	17.1265692308	18.3733230769
449	22.6479076923	22.1135846154	29.9503230769
462	25.4976307692	21.5792615385	21.2230461538
475	30.3065384615	26.2100615385	27.6349230769
488	27.2787076923	27.2787076923	29.9503230769
501	35.4716615385	34.2249076923	31.7314
514	30.4846461538	24.9633076923	35.1154461538
527	37.4308461538	32.2657230769	34.9373384615
540	34.5811230769	27.6349230769	40.1024615385
553	38.8557076923	41.8835384615	34.9373384615
566	37.9651692308	27.9911384615	34.5811230769
579	45.9800153846	40.1024615385	43.4865076923
592	42.5959692308	44.5551538462	45.4456923077
605	47.0486615385	32.6219384615	43.3084
618	44.5551538462	46.8705538462	44.9113692308
631	50.7889230769	41.8835384615	47.7610923077
644	60.5848461538	42.9521846154	43.6646153846
657	48.8297384615	44.7332615385	52.0356769231
670	47.4048769231	42.2397538462	52.3918923077
683	54.3510769231	44.0208307692	54.8854
696	65.3937538462	62.1878153846	49.1859538462
709	58.2694461538	45.2675846154	54.8854
722	57.7351230769	55.9540461538	50.7889230769
735	60.0505230769	57.2008	62.9002461538
748	67.1748307692	47.4048769231	59.3380923077
761	58.8037692308	48.6516307692	56.4883692308
774	64.8594307692	61.2972769231	49.1859538462
787	69.3121230769	66.4624	66.4624
800	69.1340153846	55.9540461538	54.7072923077
813	64.8594307692	52.3918923077	46.1581230769
826	71.8056307692	53.8167538462	44.0208307692
839	38.8557076923	66.9967230769	48.6516307692
852	65.7499692308	63.2564615385	65.2156461538
865	57.5570153846	55.0635076923	61.6534923077
878	73.7648153846	63.4345692308	50.2546
891	79.9985846154	67.8872615385	68.4215846154
904	72.3399538462	66.1061846154	52.0356769231
917	71.2713076923	56.3102615385	68.7778
930	79.1080461538	65.5718615385	60.5848461538
943	77.8612923077	75.1896769231	72.1618461538
956	71.0932	64.5032153846	73.7648153846
969	80.7110153846	70.9150923077	63.2564615385
982	87.1228923077	67.3529384615	63.4345692308
995	72.5180615385	65.2156461538	60.7629538462
1008	69.6683384615	71.9837384615	76.2583230769
1021	82.3139846154	73.2304923077	73.4086
1034	95.6720615385	77.8612923077	75.3677846154
1047	81.0672307692	52.9262153846	64.6813230769
1060	78.5737230769	73.5867076923	80.5329076923
1073	82.8483076923	71.8056307692	76.6145384615
1086	70.7369846154	66.8186153846	64.147
1099	107.0709538462	80.5329076923	95.4939538462
1112	83.0264153846	64.8594307692	60.9410615385
1125	86.7666769231	81.0672307692	68.4215846154
1138	85.6980307692	79.1080461538	85.5199230769
1151	74.1210307692	80.3548	83.7388461538
1164	90.1507230769	61.8316	81.7796615385
1177	84.2731692308	81.0672307692	78.0394
1190	105.6460923077	66.1061846154	65.7499692308
1203	95.4939538462	82.8483076923	83.9169538462
1216	70.3807692308	68.9559076923	84.6293846154
1229	87.8353230769	78.9299384615	91.3974769231
1242	105.1117692308	68.4215846154	66.6405076923
1255	87.1228923077	76.2583230769	83.9169538462
1268	81.2453384615	68.2434769231	104.3993384615
1281	107.9614923077	97.8093538462	73.9429230769
1294	63.9688923077	75.0115692308	83.7388461538
1307	102.7963692308	87.4791076923	82.1358769231
